Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Kendre Miller,11.0,10.0,117.0,0.0,11.7,10.6,2023
Keaton Mitchell,11.0,9.0,93.0,0.0,10.3,8.5,2023
Cordarrelle Patterson,12.0,9.0,38.0,1.0,4.2,3.2,2023
Joshua Kelley,12.0,8.0,32.0,0.0,4.0,2.7,2023
Israel Abanikanda,11.0,7.0,43.0,0.0,6.1,3.9,2023
Darrynton Evans,12.0,7.0,49.0,0.0,7.0,4.1,2023
Darrynton Evans,12.0,7.0,49.0,0.0,7.0,4.1,2023
Darrynton Evans,0.0,0.0,0.0,0.0,0.0,0.0,2023
C.J. Ham,9.0,7.0,25.0,0.0,3.6,2.8,2023
Ty Johnson,7.0,7.0,62.0,1.0,8.9,8.9,2023
Deuce Vaughn,7.0,7.0,40.0,0.0,5.7,5.7,2023
Trayveon Williams,9.0,7.0,10.0,0.0,1.4,1.1,2023
Tony Jones,10.0,7.0,37.0,0.0,5.3,3.7,2023
Tony Jones,6.0,4.0,21.0,0.0,5.3,3.5,2023
Tony Jones,4.0,3.0,16.0,0.0,5.3,4.0,2023
Raheem Blackshear,7.0,6.0,45.0,0.0,7.5,6.4,2023
DeeJay Dallas,9.0,6.0,26.0,0.0,4.3,2.9,2023
Tyler Goodson,9.0,6.0,34.0,0.0,5.7,3.8,2023
Eric Gray,7.0,6.0,22.0,0.0,3.7,3.1,2023
Elijah Mitchell,8.0,6.0,14.0,0.0,2.3,1.8,2023
Isaiah Spiller,6.0,6.0,34.0,0.0,5.7,5.7,2023
Gary Brightwell,7.0,5.0,47.0,0.0,9.4,6.7,2023
Deon Jackson,6.0,5.0,14.0,0.0,2.8,2.3,2023
Deon Jackson,6.0,5.0,14.0,0.0,2.8,2.3,2023
Deon Jackson,0.0,0.0,0.0,0.0,0.0,0.0,2023
Ty Montgomery,12.0,5.0,40.0,0.0,8.0,3.3,2023
Craig Reynolds,5.0,5.0,47.0,0.0,9.4,9.4,2023
Patrick Ricard,7.0,5.0,52.0,1.0,10.4,7.4,2023
Ronnie Rivers,5.0,5.0,22.0,0.0,4.4,4.4,2023
Pierre Strong,8.0,5.0,47.0,0.0,9.4,5.9,2023
Nick Chubb,4.0,4.0,21.0,0.0,5.3,5.3,2023
Keaontay Ingram,4.0,4.0,26.0,0.0,6.5,6.5,2023
Boston Scott,6.0,4.0,52.0,0.0,13.0,8.7,2023
Emanuel Wilson,5.0,4.0,23.0,0.0,5.8,4.6,2023
Alex Armah,3.0,3.0,13.0,0.0,4.3,4.3,2023
Nick Bawden,3.0,3.0,21.0,0.0,7.0,7.0,2023
Khari Blasingame,6.0,3.0,2.0,0.0,0.7,0.3,2023
Michael Burton,3.0,3.0,8.0,0.0,2.7,2.7,2023
Jashaun Corbin,3.0,3.0,12.0,0.0,4.0,4.0,2023
Melvin Gordon,3.0,3.0,46.0,0.0,15.3,15.3,2023
Kevin Harris,3.0,3.0,58.0,0.0,19.3,19.3,2023
Hunter Luepke,4.0,3.0,18.0,0.0,6.0,4.5,2023
Jordan Mason,4.0,3.0,31.0,0.0,10.3,7.8,2023
La'Mical Perine,5.0,3.0,33.0,0.0,11.0,6.6,2023
Trey Sermon,6.0,3.0,13.0,0.0,4.3,2.2,2023
Keith Smith,3.0,3.0,33.0,0.0,11.0,11.0,2023
J.K. Dobbins,3.0,2.0,15.0,0.0,7.5,5.0,2023
Elijah Dotson,2.0,2.0,13.0,0.0,6.5,6.5,2023
Kenyan Drake,3.0,2.0,31.0,0.0,15.5,10.3,2023
Kenyan Drake,3.0,2.0,31.0,0.0,15.5,10.3,2023
Kenyan Drake,0.0,0.0,0.0,0.0,0.0,0.0,2023
Damien Harris,2.0,2.0,16.0,0.0,8.0,8.0,2023
Anthony McFarland Jr.,2.0,2.0,11.0,0.0,5.5,5.5,2023
Dare Ogunbowale,7.0,2.0,18.0,0.0,9.0,2.6,2023
Adam Prentice,3.0,2.0,12.0,0.0,6.0,4.0,2023
Chris Rodriguez,2.0,2.0,12.0,0.0,6.0,6.0,2023
Sean Tucker,2.0,2.0,9.0,0.0,4.5,4.5,2023
Ke'Shawn Vaughn,5.0,2.0,2.0,0.0,1.0,0.4,2023
Damien Williams,2.0,2.0,12.0,0.0,6.0,6.0,2023
Tank Bigsby,4.0,1.0,6.0,0.0,6.0,1.5,2023
Chris Evans,1.0,1.0,-1.0,0.0,-1.0,-1.0,2023
Royce Freeman,2.0,1.0,13.0,0.0,13.0,6.5,2023
Jake Funk,1.0,1.0,12.0,0.0,12.0,12.0,2023
Reggie Gilliam,1.0,1.0,3.0,0.0,3.0,3.0,2023
Evan Hull,1.0,1.0,6.0,0.0,6.0,6.0,2023
Jakob Johnson,2.0,1.0,12.0,0.0,12.0,6.0,2023
Zonovan Knight,1.0,1.0,8.0,0.0,8.0,8.0,2023
Devine Ozigbo,1.0,1.0,8.0,0.0,8.0,8.0,2023
Rashaad Penny,1.0,1.0,5.0,0.0,5.0,5.0,2023
James Robinson,1.0,1.0,-2.0,0.0,-2.0,-2.0,2023
Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,2023
Chris Brooks,0.0,0.0,0.0,0.0,0.0,0.0,2023
Jason Cabinda,0.0,0.0,0.0,0.0,0.0,0.0,2023
Tyrion Davis-Price,0.0,0.0,0.0,0.0,0.0,0.0,2023
Zach Evans,0.0,0.0,0.0,0.0,0.0,0.0,2023
Leonard Fournette,0.0,0.0,0.0,0.0,0.0,0.0,2023
Derrick Gore,0.0,0.0,0.0,0.0,0.0,0.0,2023
Jamycal Hasty,2.0,0.0,0.0,0.0,0.0,0.0,2023
Travis Homer,1.0,0.0,0.0,0.0,0.0,0.0,2023
Jordan Mims,2.0,0.0,0.0,0.0,0.0,0.0,2023
Kene Nwangwu,0.0,0.0,0.0,0.0,0.0,0.0,2023
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,2023
Jonathan Williams,1.0,0.0,0.0,0.0,0.0,0.0,2023
