Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Michael Pittman,29.0,TAM,RB,13.0,13.0,219.0,926.0,7.0,41.0,41.1,78.0,4.2,71.2,16.8,6.0,,2004
Nick Goings,26.0,CAR,RB,16.0,8.0,217.0,821.0,6.0,42.0,41.9,57.0,3.8,51.3,13.6,1.0,,2004
Lee Suggs,24.0,CLE,RB,10.0,3.0,199.0,744.0,2.0,39.0,43.7,39.0,3.7,74.4,19.9,6.0,,2004
Julius Jones,23.0,DAL,RB,8.0,7.0,197.0,819.0,7.0,44.0,43.7,53.0,4.2,102.4,24.6,3.0,,2004
Priest Holmes,31.0,KAN,RB,8.0,8.0,196.0,892.0,14.0,59.0,53.1,33.0,4.6,111.5,24.5,4.0,,2004
Marshall Faulk,31.0,STL,RB,14.0,14.0,195.0,774.0,3.0,46.0,46.2,40.0,4.0,55.3,13.9,2.0,,2004
Duce Staley,29.0,PIT,RB,10.0,10.0,192.0,830.0,1.0,38.0,49.0,38.0,4.3,83.0,19.2,3.0,,2004
Brian Westbrook,25.0,PHI,RB,13.0,12.0,177.0,812.0,3.0,41.0,41.8,50.0,4.6,62.5,13.6,1.0,PB,2004
William Green,25.0,CLE,RB,15.0,13.0,163.0,585.0,2.0,29.0,35.6,46.0,3.6,39.0,10.9,3.0,,2004
Chester Taylor,25.0,BAL,RB,16.0,4.0,160.0,714.0,2.0,34.0,41.3,47.0,4.5,44.6,10.0,1.0,,2004
Antowain Smith,32.0,TEN,RB,13.0,4.0,137.0,509.0,4.0,23.0,38.7,43.0,3.7,39.2,10.5,2.0,,2004
Steven Jackson,21.0,STL,RB,14.0,3.0,134.0,673.0,4.0,37.0,56.0,48.0,5.0,48.1,9.6,1.0,,2004
Eddie George,31.0,DAL,RB,13.0,8.0,132.0,432.0,4.0,28.0,42.4,24.0,3.3,33.2,10.2,3.0,,2004
Sammy Morris,27.0,MIA,RB,13.0,8.0,132.0,523.0,6.0,33.0,45.5,35.0,4.0,40.2,10.2,1.0,,2004
Onterrio Smith,24.0,MIN,RB,11.0,6.0,124.0,544.0,2.0,18.0,46.0,38.0,4.4,49.5,11.3,2.0,,2004
Anthony Thomas,27.0,CHI,RB,12.0,2.0,122.0,404.0,2.0,16.0,38.5,41.0,3.3,33.7,10.2,1.0,,2004
Larry Johnson,25.0,KAN,RB,10.0,3.0,120.0,581.0,9.0,36.0,53.3,46.0,4.8,58.1,12.0,0.0,,2004
Michael Vick,24.0,ATL,QB,15.0,15.0,120.0,902.0,3.0,52.0,58.3,58.0,7.5,60.1,8.0,16.0,"PB,AP MVP-2,AP OPoY-5,AP CPoY-6",2004
Derrick Blaylock,25.0,KAN,RB,12.0,5.0,118.0,539.0,8.0,34.0,55.9,24.0,4.6,44.9,9.8,0.0,,2004
Amos Zereoue,28.0,OAK,RB,15.0,6.0,112.0,425.0,3.0,20.0,41.1,55.0,3.8,28.3,7.5,1.0,,2004
Travis Minor,25.0,MIA,RB,11.0,4.0,109.0,388.0,3.0,22.0,35.8,34.0,3.6,35.3,9.9,0.0,,2004
T.J. Duckett,23.0,ATL,RB,13.0,0.0,104.0,509.0,8.0,30.0,54.8,35.0,4.9,39.2,8.0,2.0,,2004
Maurice Hicks,26.0,SFO,RB,9.0,2.0,96.0,362.0,2.0,20.0,37.5,35.0,3.8,40.2,10.7,3.0,,2004
Travis Henry,26.0,BUF,RB,10.0,5.0,94.0,326.0,0.0,18.0,40.4,19.0,3.5,32.6,9.4,0.0,,2004
Dorsey Levens,34.0,PHI,RB,15.0,5.0,94.0,410.0,4.0,25.0,53.2,45.0,4.4,27.3,6.3,0.0,,2004
LaMont Jordan,26.0,NYJ,RB,16.0,0.0,93.0,479.0,2.0,27.0,53.8,33.0,5.2,29.9,5.8,1.0,,2004
Ladell Betts,25.0,WAS,RB,16.0,1.0,90.0,371.0,1.0,20.0,48.9,27.0,4.1,23.2,5.6,0.0,,2004
Daunte Culpepper,27.0,MIN,QB,16.0,16.0,88.0,406.0,2.0,31.0,55.7,16.0,4.6,25.4,5.5,9.0,"PB,AP OPoY-2",2004
Quentin Griffin,23.0,DEN,RB,6.0,4.0,85.0,311.0,2.0,14.0,32.9,47.0,3.7,51.8,14.2,3.0,,2004
Tyrone Wheatley,32.0,OAK,RB,8.0,7.0,85.0,327.0,4.0,25.0,50.6,60.0,3.8,40.9,10.6,0.0,,2004
Jonathan Wells,25.0,HOU,RB,16.0,1.0,82.0,299.0,3.0,17.0,45.1,14.0,3.6,18.7,5.1,1.0,,2004
Tatum Bell,23.0,DEN,RB,14.0,0.0,75.0,396.0,3.0,20.0,57.3,29.0,5.3,28.3,5.4,1.0,,2004
David Carr,25.0,HOU,QB,16.0,16.0,73.0,299.0,0.0,25.0,46.6,24.0,4.1,18.7,4.6,10.0,,2004
Najeh Davenport,25.0,GNB,RB,11.0,1.0,71.0,359.0,2.0,16.0,46.5,40.0,5.1,32.6,6.5,1.0,,2004
Michael Bennett,26.0,MIN,RB,11.0,7.0,70.0,276.0,1.0,14.0,40.0,25.0,3.9,25.1,6.4,1.0,,2004
Brad Hoover,28.0,CAR,FB,14.0,9.0,68.0,246.0,0.0,14.0,38.2,16.0,3.6,17.6,4.9,0.0,,2004
Mike Alstott,31.0,TAM,FB,14.0,11.0,67.0,230.0,2.0,20.0,56.7,32.0,3.4,16.4,4.8,2.0,,2004
Jesse Chatman,25.0,SDG,RB,15.0,0.0,65.0,392.0,3.0,19.0,49.2,52.0,6.0,26.1,4.3,1.0,,2004
Tony Fisher,25.0,GNB,RB,16.0,0.0,65.0,224.0,0.0,16.0,43.1,24.0,3.4,14.0,4.1,1.0,,2004
Mewelde Moore,22.0,MIN,RB,10.0,3.0,65.0,379.0,0.0,17.0,56.9,33.0,5.8,37.9,6.5,0.0,,2004
Troy Hambrick,28.0,ARI,RB,10.0,0.0,63.0,283.0,1.0,12.0,34.9,62.0,4.5,28.3,6.3,0.0,,2004
Greg Jones,23.0,JAX,RB,16.0,3.0,62.0,162.0,3.0,14.0,45.2,12.0,2.6,10.1,3.9,1.0,,2004
Jake Plummer,30.0,DEN,QB,16.0,16.0,62.0,202.0,1.0,16.0,38.7,22.0,3.3,12.6,3.9,6.0,,2004
DeShaun Foster,24.0,CAR,RB,4.0,3.0,59.0,255.0,2.0,13.0,42.4,71.0,4.3,63.8,14.8,0.0,,2004
Aaron Brooks,28.0,NOR,QB,16.0,16.0,58.0,173.0,4.0,15.0,44.8,15.0,3.0,10.8,3.6,13.0,,2004
Aaron Stecker,29.0,NOR,RB,16.0,3.0,58.0,244.0,2.0,11.0,36.2,42.0,4.2,15.3,3.6,1.0,,2004
Richie Anderson,33.0,DAL,FB,12.0,4.0,57.0,246.0,1.0,12.0,40.4,27.0,4.3,20.5,4.8,1.0,,2004
Artose Pinner,26.0,DET,RB,9.0,2.0,57.0,174.0,2.0,11.0,50.9,14.0,3.1,19.3,6.3,0.0,,2004
Ben Roethlisberger,22.0,PIT,QB,14.0,13.0,56.0,144.0,1.0,12.0,26.8,20.0,2.6,10.3,4.0,2.0,AP ORoY-1,2004
Verron Haynes,25.0,PIT,RB,13.0,0.0,55.0,272.0,0.0,17.0,47.3,18.0,4.9,20.9,4.2,0.0,,2004
Kevin Faulk,28.0,NWE,RB,11.0,1.0,54.0,255.0,2.0,14.0,51.9,20.0,4.7,23.2,4.9,2.0,,2004
Kyle Boller,23.0,BAL,QB,16.0,16.0,53.0,189.0,1.0,12.0,41.5,19.0,3.6,11.8,3.3,11.0,,2004
Drew Brees,25.0,SDG,QB,15.0,15.0,53.0,85.0,2.0,18.0,39.6,22.0,1.6,5.7,3.5,7.0,"PB,AP OPoY-5,AP CPoY-1",2004
Dominic Rhodes,25.0,IND,RB,16.0,0.0,53.0,254.0,1.0,16.0,45.3,55.0,4.8,15.9,3.3,2.0,,2004
Ron Dayne,26.0,NYG,RB,14.0,2.0,52.0,179.0,1.0,10.0,46.2,15.0,3.4,12.8,3.7,0.0,,2004
LaBrandon Toefield,24.0,JAX,RB,14.0,0.0,51.0,169.0,0.0,7.0,49.0,16.0,3.3,12.1,3.6,1.0,,2004
Shawn Bryson,28.0,DET,RB,16.0,1.0,50.0,264.0,0.0,15.0,46.0,28.0,5.3,16.5,3.1,1.0,,2004
Zack Crockett,32.0,OAK,FB,16.0,9.0,48.0,232.0,2.0,12.0,62.5,47.0,4.8,14.5,3.0,0.0,,2004
Joey Harrington,26.0,DET,QB,16.0,16.0,48.0,175.0,0.0,13.0,31.3,17.0,3.6,10.9,3.0,6.0,,2004
Leonard Henry,26.0,MIA,RB,6.0,2.0,46.0,141.0,0.0,5.0,30.4,53.0,3.1,23.5,7.7,1.0,,2004
Tom Brady,27.0,NWE,QB,16.0,16.0,43.0,28.0,0.0,12.0,27.9,10.0,0.7,1.8,2.7,7.0,PB,2004
Shaud Williams,24.0,BUF,RB,4.0,0.0,42.0,167.0,2.0,9.0,42.9,27.0,4.0,41.8,10.5,1.0,,2004
Donovan McNabb,28.0,PHI,QB,15.0,15.0,41.0,220.0,3.0,12.0,46.3,28.0,5.4,14.7,2.7,8.0,PB,2004
Byron Leftwich,24.0,JAX,QB,14.0,14.0,39.0,148.0,2.0,7.0,30.8,17.0,3.8,10.6,2.8,5.0,,2004
Patrick Pass,27.0,NWE,FB,14.0,4.0,39.0,141.0,0.0,8.0,43.6,19.0,3.6,10.1,2.8,1.0,,2004
Josh McCown,25.0,ARI,QB,14.0,13.0,36.0,112.0,2.0,10.0,41.7,12.0,3.1,8.0,2.6,12.0,,2004
Mack Strong,33.0,SEA,FB,16.0,13.0,36.0,131.0,0.0,13.0,52.8,11.0,3.6,8.2,2.3,2.0,,2004
Justin Fargas,24.0,OAK,FB,12.0,0.0,35.0,126.0,1.0,9.0,51.4,15.0,3.6,10.5,2.9,1.0,,2004
Jeff Garcia,34.0,CLE,QB,11.0,10.0,35.0,169.0,2.0,16.0,57.1,21.0,4.8,15.4,3.2,9.0,,2004
Lamar Gordon,24.0,MIA,RB,3.0,2.0,35.0,64.0,0.0,3.0,28.6,11.0,1.8,21.3,11.7,1.0,,2004
Chad Pennington,28.0,NYJ,QB,13.0,13.0,34.0,126.0,1.0,13.0,52.9,16.0,3.7,9.7,2.6,5.0,,2004
Willie Parker,24.0,PIT,RB,8.0,0.0,32.0,186.0,0.0,9.0,43.8,58.0,5.8,23.3,4.0,0.0,,2004
Obafemi Ayanbadejo,29.0,ARI,FB,16.0,5.0,30.0,122.0,3.0,9.0,63.3,23.0,4.1,7.6,1.9,1.0,,2004
Charlie Garner,32.0,TAM,RB,3.0,3.0,30.0,111.0,0.0,3.0,40.0,25.0,3.7,37.0,10.0,0.0,,2004
Brian Griese,29.0,TAM,QB,11.0,10.0,30.0,17.0,0.0,1.0,10.0,7.0,0.6,1.5,2.7,6.0,AP CPoY-7,2004
Maurice Morris,25.0,SEA,RB,15.0,0.0,30.0,126.0,0.0,9.0,56.7,12.0,4.2,8.4,2.0,0.0,,2004
Moe Williams,30.0,MIN,RB,14.0,1.0,30.0,161.0,3.0,13.0,66.7,49.0,5.4,11.5,2.1,0.0,,2004
Larry Croom,23.0,ARI,RB,6.0,1.0,29.0,76.0,0.0,3.0,31.0,20.0,2.6,12.7,4.8,2.0,,2004
Matt Hasselbeck,29.0,SEA,QB,14.0,14.0,27.0,90.0,1.0,6.0,29.6,19.0,3.3,6.4,1.9,5.0,,2004
ReShard Lee,24.0,DAL,RB,14.0,0.0,27.0,128.0,1.0,8.0,48.1,14.0,4.7,9.1,1.9,0.0,,2004
Josh Scobey,25.0,ARI,RB,12.0,0.0,27.0,89.0,0.0,7.0,40.7,10.0,3.3,7.4,2.3,1.0,,2004
Jamel White,27.0,2TM,RB,13.0,0.0,27.0,82.0,0.0,2.0,25.9,16.0,3.0,6.3,2.1,0.0,,2004
Jamel White,27.0,TAM,RB,7.0,0.0,13.0,20.0,0.0,0.0,15.4,10.0,1.5,2.9,1.9,0.0,,2004
Jamel White,27.0,BAL,RB,6.0,0.0,14.0,62.0,0.0,2.0,35.7,16.0,4.4,10.3,2.3,0.0,,2004
Terry Jackson,28.0,SFO,FB,16.0,0.0,26.0,101.0,0.0,4.0,30.8,13.0,3.9,6.3,1.6,3.0,,2004
Kenny Watson,26.0,CIN,RB,16.0,0.0,26.0,161.0,0.0,8.0,50.0,25.0,6.2,10.1,1.6,2.0,,2004
Jake Delhomme,29.0,CAR,QB,16.0,16.0,25.0,71.0,1.0,10.0,36.0,13.0,2.8,4.4,1.6,12.0,,2004
Trent Green,34.0,KAN,QB,16.0,16.0,25.0,85.0,0.0,4.0,48.0,13.0,3.4,5.3,1.6,11.0,,2004
Peyton Manning,28.0,IND,QB,16.0,16.0,25.0,38.0,0.0,4.0,20.0,19.0,1.5,2.4,1.6,5.0,"PB,AP-1,AP MVP-1,AP OPoY-1",2004
Stephen Davis,30.0,CAR,RB,2.0,2.0,24.0,92.0,0.0,5.0,45.8,12.0,3.8,46.0,12.0,0.0,,2004
Reno Mahe,24.0,PHI,RB,11.0,0.0,23.0,91.0,0.0,6.0,39.1,22.0,4.0,8.3,2.1,1.0,,2004
Steve McNair,31.0,TEN,QB,8.0,8.0,23.0,128.0,1.0,11.0,52.2,23.0,5.6,16.0,2.9,5.0,,2004
Drew Bledsoe,32.0,BUF,QB,16.0,16.0,22.0,37.0,0.0,3.0,31.8,17.0,1.7,2.3,1.4,9.0,,2004
Cedric Cobbs,23.0,NWE,RB,3.0,0.0,22.0,50.0,0.0,3.0,27.3,13.0,2.3,16.7,7.3,1.0,,2004
Mike Cloud,29.0,NYG,RB,10.0,0.0,21.0,90.0,3.0,9.0,47.6,26.0,4.3,9.0,2.1,0.0,,2004
J.R. Redmond,27.0,OAK,RB,16.0,1.0,21.0,119.0,0.0,5.0,47.6,18.0,5.7,7.4,1.3,2.0,,2004
Vinny Testaverde,41.0,DAL,QB,16.0,15.0,21.0,38.0,1.0,2.0,23.8,10.0,1.8,2.4,1.3,8.0,,2004
Joe Burns,25.0,BUF,RB,16.0,0.0,20.0,73.0,0.0,2.0,25.0,21.0,3.7,4.6,1.3,0.0,,2004
Chris Fuamatu-Ma'afala,27.0,JAX,RB,7.0,1.0,20.0,69.0,1.0,7.0,65.0,10.0,3.5,9.9,2.9,0.0,,2004
Arlen Harris,24.0,STL,RB,14.0,1.0,20.0,63.0,0.0,3.0,40.0,14.0,3.2,4.5,1.4,1.0,,2004
Garrison Hearst,33.0,DEN,RB,7.0,0.0,20.0,81.0,1.0,8.0,45.0,11.0,4.1,11.6,2.9,0.0,,2004
Michael Turner,22.0,SDG,RB,14.0,1.0,20.0,104.0,0.0,4.0,35.0,30.0,5.2,7.4,1.4,1.0,,2004
Mark Brunell,34.0,WAS,QB,9.0,9.0,19.0,62.0,0.0,2.0,26.3,21.0,3.3,6.9,2.1,6.0,,2004
Marc Bulger,27.0,STL,QB,14.0,14.0,19.0,89.0,3.0,7.0,42.1,19.0,4.7,6.4,1.4,5.0,,2004
Brock Forsey,24.0,MIA,RB,7.0,0.0,19.0,53.0,0.0,2.0,42.1,15.0,2.8,7.6,2.7,1.0,,2004
Craig Krenzel,23.0,CHI,QB,6.0,5.0,18.0,41.0,0.0,4.0,22.2,12.0,2.3,6.8,3.0,8.0,,2004
Carson Palmer,25.0,CIN,QB,13.0,13.0,18.0,47.0,1.0,5.0,38.9,14.0,2.6,3.6,1.4,2.0,,2004
Robert Holcombe,29.0,TEN,FB,16.0,8.0,17.0,62.0,0.0,3.0,35.3,20.0,3.6,3.9,1.1,0.0,,2004
Kerry Collins,32.0,OAK,QB,14.0,13.0,16.0,36.0,0.0,3.0,25.0,8.0,2.3,2.6,1.1,7.0,,2004
Brett Favre,35.0,GNB,QB,16.0,16.0,16.0,36.0,0.0,2.0,18.8,17.0,2.3,2.3,1.0,4.0,,2004
Lorenzo Neal,34.0,SDG,FB,16.0,10.0,16.0,53.0,0.0,11.0,81.3,8.0,3.3,3.3,1.0,1.0,,2004
Jamal Robertson,27.0,SFO,RB,7.0,0.0,16.0,71.0,1.0,6.0,62.5,16.0,4.4,10.1,2.3,3.0,,2004
Joey Harris,24.0,CAR,RB,4.0,0.0,15.0,53.0,0.0,3.0,33.3,19.0,3.5,13.3,3.8,0.0,,2004
A.J. Feeley,27.0,MIA,QB,11.0,8.0,14.0,13.0,1.0,2.0,14.3,7.0,0.9,1.2,1.3,10.0,,2004
Rabih Abdullah,29.0,NWE,RB,9.0,0.0,13.0,13.0,1.0,3.0,23.1,5.0,1.0,1.4,1.4,0.0,,2004
Earnest Graham,24.0,TAM,RB,9.0,0.0,13.0,73.0,0.0,2.0,76.9,13.0,5.6,8.1,1.4,0.0,,2004
Kurt Warner,33.0,NYG,QB,10.0,9.0,13.0,30.0,1.0,5.0,38.5,13.0,2.3,3.0,1.3,12.0,,2004
Quincy Carter,27.0,NYJ,QB,7.0,3.0,12.0,20.0,0.0,2.0,25.0,9.0,1.7,2.9,1.7,2.0,,2004
Jay Fiedler,33.0,MIA,QB,8.0,7.0,12.0,59.0,0.0,3.0,33.3,26.0,4.9,7.4,1.5,9.0,,2004
David Garrard,26.0,JAX,QB,4.0,2.0,12.0,76.0,1.0,5.0,75.0,12.0,6.3,19.0,3.0,0.0,,2004
James Jackson,28.0,CLE,RB,4.0,0.0,12.0,81.0,0.0,2.0,41.7,38.0,6.8,20.3,3.0,1.0,,2004
Tim Rattay,27.0,SFO,QB,9.0,9.0,12.0,55.0,0.0,4.0,41.7,15.0,4.6,6.1,1.3,11.0,,2004
Tony Richardson,33.0,KAN,FB,16.0,16.0,12.0,56.0,0.0,3.0,50.0,13.0,4.7,3.5,0.8,0.0,"PB,AP-2",2004
Musa Smith,22.0,BAL,RB,9.0,0.0,12.0,48.0,0.0,4.0,33.3,13.0,4.0,5.3,1.3,0.0,,2004
Thomas Tapeh,24.0,PHI,FB,7.0,0.0,12.0,42.0,0.0,2.0,33.3,10.0,3.5,6.0,1.7,0.0,,2004
Bobby Wade,23.0,CHI,WR,16.0,14.0,12.0,76.0,0.0,5.0,75.0,14.0,6.3,4.8,0.8,2.0,,2004
Rex Grossman,24.0,CHI,QB,3.0,3.0,11.0,48.0,1.0,4.0,54.5,8.0,4.4,16.0,3.7,2.0,,2004
Tony Hollings,23.0,HOU,RB,7.0,0.0,11.0,47.0,0.0,2.0,63.6,13.0,4.3,6.7,1.6,0.0,,2004
Billy Volek,28.0,TEN,QB,10.0,8.0,11.0,50.0,1.0,5.0,54.5,14.0,4.5,5.0,1.1,6.0,,2004
Ki-Jana Carter,31.0,NOR,RB,2.0,0.0,10.0,17.0,0.0,2.0,20.0,8.0,1.7,8.5,5.0,0.0,,2004
Koy Detmer,31.0,PHI,QB,16.0,1.0,10.0,-7.0,0.0,0.0,0.0,2.0,-0.7,-0.4,0.6,1.0,,2004
Trent Dilfer,32.0,SEA,QB,5.0,2.0,10.0,14.0,0.0,1.0,20.0,11.0,1.4,2.8,2.0,1.0,,2004
Jon Kitna,32.0,CIN,QB,4.0,3.0,10.0,42.0,0.0,2.0,40.0,15.0,4.2,10.5,2.5,2.0,,2004
Nick Luchey,27.0,GNB,FB,16.0,6.0,10.0,24.0,0.0,4.0,60.0,4.0,2.4,1.5,0.6,0.0,,2004
Patrick Ramsey,25.0,WAS,QB,9.0,7.0,10.0,19.0,0.0,1.0,10.0,17.0,1.9,2.1,1.1,6.0,,2004
Alan Ricard,27.0,BAL,FB,16.0,9.0,10.0,36.0,0.0,3.0,70.0,14.0,3.6,2.3,0.6,0.0,,2004
Fred Beasley,30.0,SFO,FB,14.0,10.0,9.0,15.0,0.0,4.0,44.4,4.0,1.7,1.1,0.6,0.0,,2004
Chris Chambers,26.0,MIA,WR,15.0,15.0,9.0,76.0,0.0,4.0,66.7,24.0,8.4,5.1,0.6,1.0,,2004
Justin Griffith,24.0,ATL,FB,12.0,11.0,9.0,39.0,0.0,2.0,44.4,10.0,4.3,3.3,0.8,0.0,,2004
Shaun King,27.0,ARI,QB,3.0,2.0,9.0,30.0,0.0,1.0,22.2,16.0,3.3,10.0,3.0,4.0,,2004
Tommy Maddox,33.0,PIT,QB,4.0,3.0,9.0,15.0,0.0,2.0,22.2,10.0,1.7,3.8,2.3,3.0,,2004
Eric McCoo,24.0,PHI,RB,1.0,0.0,9.0,54.0,0.0,3.0,66.7,12.0,6.0,54.0,9.0,0.0,,2004
Andrew Pinnock,24.0,SDG,FB,1.0,0.0,9.0,26.0,0.0,2.0,44.4,11.0,2.9,26.0,9.0,1.0,,2004
Bernard Berrian,24.0,CHI,WR,16.0,1.0,8.0,28.0,0.0,1.0,25.0,25.0,3.5,1.8,0.5,0.0,,2004
Adimchinobe Echemandu,24.0,CLE,RB,4.0,0.0,8.0,25.0,0.0,2.0,37.5,6.0,3.1,6.3,2.0,1.0,,2004
Larry Fitzgerald,21.0,ARI,WR,16.0,16.0,8.0,14.0,0.0,2.0,25.0,10.0,1.8,0.9,0.5,1.0,,2004
Dante Hall,26.0,KAN,WR,16.0,6.0,8.0,56.0,0.0,2.0,75.0,17.0,7.0,3.5,0.5,1.0,,2004
Dennis Northcutt,27.0,CLE,WR,16.0,11.0,8.0,19.0,0.0,1.0,50.0,8.0,2.4,1.2,0.5,2.0,,2004
Antwaan Randle El,25.0,PIT,WR,16.0,7.0,8.0,34.0,0.0,1.0,50.0,12.0,4.3,2.1,0.5,5.0,,2004
Matt Schaub,23.0,ATL,QB,6.0,1.0,8.0,26.0,0.0,2.0,50.0,11.0,3.3,4.3,1.3,1.0,,2004
Jim Sorgi,24.0,IND,QB,4.0,0.0,8.0,-5.0,0.0,0.0,0.0,2.0,-0.6,-1.3,2.0,1.0,,2004
Heath Evans,26.0,SEA,FB,15.0,0.0,7.0,20.0,0.0,3.0,57.1,7.0,2.9,1.3,0.5,1.0,,2004
Troy Fleming,24.0,TEN,RB,16.0,0.0,7.0,40.0,0.0,2.0,42.9,13.0,5.7,2.5,0.4,0.0,,2004
Johnnie Morton,33.0,KAN,WR,13.0,12.0,7.0,43.0,0.0,3.0,71.4,14.0,6.1,3.3,0.5,2.0,,2004
Chris Simms,24.0,TAM,QB,5.0,2.0,7.0,14.0,0.0,1.0,14.3,12.0,2.0,2.8,1.4,3.0,,2004
Hines Ward,28.0,PIT,WR,16.0,16.0,7.0,25.0,1.0,2.0,28.6,16.0,3.6,1.6,0.4,1.0,"PB,AP-2",2004
B.J. Askew,24.0,NYJ,FB,16.0,0.0,6.0,23.0,0.0,1.0,16.7,14.0,3.8,1.4,0.4,0.0,,2004
Brandon Bennett,31.0,CAR,RB,8.0,0.0,6.0,17.0,1.0,2.0,33.3,11.0,2.8,2.1,0.8,0.0,,2004
Nate Burleson,23.0,MIN,WR,16.0,15.0,6.0,49.0,0.0,4.0,100.0,11.0,8.2,3.1,0.4,1.0,,2004
T.J. Houshmandzadeh,27.0,CIN,WR,16.0,13.0,6.0,51.0,0.0,2.0,83.3,16.0,8.5,3.2,0.4,0.0,AP CPoY-7,2004
Chad Hutchinson,27.0,CHI,QB,5.0,5.0,6.0,14.0,0.0,1.0,16.7,11.0,2.3,2.8,1.2,8.0,,2004
Eli Manning,23.0,NYG,QB,9.0,7.0,6.0,35.0,0.0,2.0,50.0,15.0,5.8,3.9,0.7,3.0,,2004
Luke McCown,23.0,CLE,QB,5.0,4.0,6.0,25.0,0.0,2.0,33.3,11.0,4.2,5.0,1.2,2.0,,2004
Santana Moss,25.0,NYJ,WR,15.0,14.0,6.0,18.0,0.0,2.0,66.7,12.0,3.0,1.2,0.4,2.0,,2004
Adrian Peterson,25.0,CHI,RB,14.0,0.0,6.0,19.0,0.0,2.0,16.7,13.0,3.2,1.4,0.4,0.0,,2004
Stanley Pritchett,31.0,ATL,FB,14.0,2.0,6.0,18.0,0.0,1.0,33.3,8.0,3.0,1.3,0.4,0.0,,2004
Donte' Stallworth,24.0,NOR,WR,16.0,10.0,6.0,37.0,0.0,1.0,50.0,26.0,6.2,2.3,0.4,0.0,,2004
Walter Williams,27.0,GNB,RB,1.0,0.0,6.0,42.0,0.0,1.0,33.3,28.0,7.0,42.0,6.0,0.0,,2004
