Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Anthony Johnson,34.0,29.0,207.0,0.0,7.1,6.1,1995
Anthony Johnson,14.0,13.0,86.0,0.0,6.6,6.1,1995
Anthony Johnson,20.0,16.0,121.0,0.0,7.6,6.1,1995
Robert Green,38.0,28.0,246.0,0.0,8.8,6.5,1995
Marcus Allen,42.0,27.0,210.0,0.0,7.8,5.0,1995
Harold Green,41.0,27.0,182.0,1.0,6.7,4.4,1995
Brad Baxter,39.0,26.0,160.0,0.0,6.2,4.1,1995
Sam Gash,43.0,26.0,242.0,1.0,9.3,5.6,1995
Erric Pegram,35.0,26.0,206.0,1.0,7.9,5.9,1995
Thurman Thomas,41.0,26.0,220.0,2.0,8.5,5.4,1995
Marc Logan,39.0,25.0,276.0,2.0,11.0,7.1,1995
Rodney Hampton,28.0,24.0,142.0,0.0,5.9,5.1,1995
Darick Holmes,34.0,24.0,214.0,0.0,8.9,6.3,1995
John Williams,36.0,24.0,127.0,1.0,5.3,3.5,1995
Roosevelt Potts,33.0,21.0,228.0,1.0,10.9,6.9,1995
James Stewart,27.0,21.0,190.0,1.0,9.0,7.0,1995
James Joseph,25.0,20.0,118.0,0.0,5.9,4.7,1995
Mario Bates,21.0,18.0,114.0,0.0,6.3,5.4,1995
Jerome Bettis,23.0,18.0,106.0,0.0,5.9,4.6,1995
Charles Evans,28.0,18.0,119.0,1.0,6.6,4.3,1995
Le'Shai Maston,25.0,18.0,131.0,0.0,7.3,5.2,1995
Lamont Warren,24.0,17.0,159.0,0.0,9.4,6.6,1995
Leonard Russell,31.0,16.0,89.0,0.0,5.6,2.9,1995
Fred McAfee,19.0,15.0,88.0,0.0,5.9,4.6,1995
Errict Rhett,29.0,14.0,110.0,0.0,7.9,3.8,1995
Leroy Hoard,16.0,13.0,103.0,0.0,7.9,6.4,1995
Vince Workman,22.0,13.0,74.0,0.0,5.7,3.4,1995
Vince Workman,21.0,13.0,74.0,0.0,5.7,3.5,1995
Vince Workman,1.0,0.0,0.0,0.0,0.0,0.0,1995
Lorenzo Neal,13.0,12.0,123.0,1.0,10.3,9.5,1995
Mack Strong,16.0,12.0,117.0,3.0,9.8,7.3,1995
Steve Avery,14.0,11.0,82.0,1.0,7.5,5.9,1995
Howard Griffith,14.0,11.0,63.0,1.0,5.7,4.5,1995
Adam Walker,21.0,11.0,78.0,0.0,7.1,3.7,1995
Steve Broussard,18.0,10.0,94.0,0.0,9.4,5.2,1995
Charlie Garner,15.0,10.0,61.0,0.0,6.1,4.1,1995
Keith Elias,12.0,9.0,69.0,0.0,7.7,5.8,1995
Napoleon Kaufman,16.0,9.0,62.0,0.0,6.9,3.9,1995
Fred McCrary,13.0,9.0,60.0,0.0,6.7,4.6,1995
Leroy Thompson,13.0,9.0,37.0,0.0,4.1,2.8,1995
Jeff Cothran,18.0,8.0,44.0,0.0,5.5,2.4,1995
Ronald Moore,11.0,8.0,50.0,0.0,6.3,4.5,1995
Bam Morris,10.0,8.0,36.0,0.0,4.5,3.6,1995
Lorenzo White,8.0,8.0,64.0,0.0,8.0,8.0,1995
Jerry Ellison,13.0,7.0,44.0,0.0,6.3,3.4,1995
Greg Hill,14.0,7.0,45.0,0.0,6.4,3.2,1995
Natrone Means,9.0,7.0,46.0,0.0,6.6,5.1,1995
Rashaan Salaam,13.0,7.0,56.0,0.0,8.0,4.3,1995
Robert Smith,11.0,7.0,35.0,0.0,5.0,3.2,1995
Steve Smith,10.0,7.0,59.0,1.0,8.4,5.9,1995
Charles Way,12.0,7.0,76.0,1.0,10.9,6.3,1995
Ray Zellars,11.0,7.0,33.0,0.0,4.7,3.0,1995
Gary Brown,8.0,6.0,16.0,0.0,2.7,2.0,1995
Tommy Vardell,10.0,6.0,18.0,0.0,3.0,1.8,1995
Richie Anderson,8.0,5.0,26.0,0.0,5.2,3.3,1995
Rod Bernstine,8.0,5.0,54.0,0.0,10.8,6.8,1995
Rodney Culver,5.0,5.0,21.0,0.0,4.2,4.2,1995
Aaron Hayden,5.0,5.0,53.0,0.0,10.6,10.6,1995
Earnest Hunter,8.0,5.0,42.0,0.0,8.4,5.3,1995
Randy Jordan,12.0,5.0,89.0,1.0,17.8,7.4,1995
Irving Spikes,6.0,5.0,18.0,1.0,3.6,3.0,1995
Tyrone Wheatley,5.0,5.0,27.0,0.0,5.4,5.4,1995
Jamal Anderson,6.0,4.0,42.0,0.0,10.5,7.0,1995
Scottie Graham,5.0,4.0,30.0,0.0,7.5,6.0,1995
Derrick Moore,8.0,4.0,12.0,0.0,3.0,1.5,1995
Kevin Turner,4.0,4.0,29.0,0.0,7.3,7.3,1995
Terrell Fletcher,5.0,3.0,26.0,0.0,8.7,5.2,1995
William Henderson,5.0,3.0,21.0,0.0,7.0,4.2,1995
Derrick Ned,3.0,3.0,9.0,0.0,3.0,3.0,1995
Reggie Rivers,3.0,3.0,32.0,0.0,10.7,10.7,1995
Blair Thomas,5.0,3.0,24.0,0.0,8.0,4.8,1995
Sherman Williams,3.0,3.0,28.0,0.0,9.3,9.3,1995
Jamal Willis,3.0,3.0,8.0,0.0,2.7,2.7,1995
Marion Butts,2.0,2.0,10.0,0.0,5.0,5.0,1995
Zack Crockett,4.0,2.0,35.0,0.0,17.5,8.8,1995
Mike Dulaney,2.0,2.0,22.0,0.0,11.0,11.0,1995
Vaughn Dunbar,4.0,2.0,11.0,0.0,5.5,2.8,1995
Ricky Ervins,3.0,2.0,21.0,0.0,10.5,7.0,1995
Carwell Gardner,8.0,2.0,17.0,0.0,8.5,2.1,1995
Ronald Humphrey,2.0,2.0,11.0,0.0,5.5,5.5,1995
Kenyon Rasheed,2.0,2.0,15.0,0.0,7.5,7.5,1995
Greg Robinson,5.0,2.0,12.0,0.0,6.0,2.4,1995
Dexter Carter,5.0,2.0,4.0,0.0,2.0,0.8,1995
Dexter Carter,1.0,1.0,0.0,0.0,0.0,0.0,1995
Dexter Carter,4.0,1.0,4.0,0.0,4.0,1.0,1995
Donnell Bennett,1.0,1.0,12.0,0.0,12.0,12.0,1995
Ryan Christopherson,1.0,1.0,-1.0,0.0,-1.0,-1.0,1995
Corey Croom,1.0,1.0,8.0,0.0,8.0,8.0,1995
Bobby Joe Edmonds,0.0,1.0,8.0,0.0,8.0,0.0,1995
Rupert Grant,2.0,1.0,4.0,0.0,4.0,2.0,1995
Raymont Harris,1.0,1.0,4.0,0.0,4.0,4.0,1995
Tracy Johnson,4.0,1.0,-2.0,0.0,-2.0,-0.5,1995
Yonel Jourdain,1.0,1.0,7.0,0.0,7.0,7.0,1995
Dennis Lundy,1.0,1.0,11.0,0.0,11.0,11.0,1995
Brent Moss,2.0,1.0,-3.0,0.0,-3.0,-1.5,1995
Ricky Powers,1.0,1.0,6.0,0.0,6.0,6.0,1995
Ron Rivers,1.0,1.0,5.0,0.0,5.0,5.0,1995
Cory Schlesinger,3.0,1.0,2.0,0.0,2.0,0.7,1995
Lamar Smith,2.0,1.0,10.0,0.0,10.0,5.0,1995
James Stewart,1.0,1.0,3.0,0.0,3.0,3.0,1995
Robert Wilson,1.0,1.0,3.0,0.0,3.0,3.0,1995
Randy Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,1995
Eric Ball,0.0,0.0,0.0,0.0,0.0,0.0,1995
Michael Bates,1.0,0.0,0.0,0.0,0.0,0.0,1995
William Bell,0.0,0.0,0.0,0.0,0.0,0.0,1995
Reggie Brooks,0.0,0.0,0.0,0.0,0.0,0.0,1995
Jason Burns,0.0,0.0,0.0,0.0,0.0,0.0,1995
Reggie Cobb,1.0,0.0,0.0,0.0,0.0,0.0,1995
LeShon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1995
Calvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,1995
David Lang,0.0,0.0,0.0,0.0,0.0,0.0,1995
Tim Lester,0.0,0.0,0.0,0.0,0.0,0.0,1995
Anthony Lynn,0.0,0.0,0.0,0.0,0.0,0.0,1995
Sherriden May,0.0,0.0,0.0,0.0,0.0,0.0,1995
Bobby Phillips,0.0,0.0,0.0,0.0,0.0,0.0,1995
Tony Richardson,1.0,0.0,0.0,0.0,0.0,0.0,1995
James Saxon,0.0,0.0,0.0,0.0,0.0,0.0,1995
Cedric Smith,0.0,0.0,0.0,0.0,0.0,0.0,1995
Lewis Tillman,0.0,0.0,0.0,0.0,0.0,0.0,1995
Tim Tindale,0.0,0.0,0.0,0.0,0.0,0.0,1995
Derrick Witherspoon,0.0,0.0,0.0,0.0,0.0,0.0,1995
Ron Wolfley,0.0,0.0,0.0,0.0,0.0,0.0,1995
