Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Trent Richardson,34.0,27.0,229.0,0.0,8.5,6.7,2014
Jonathan Stewart,31.0,25.0,181.0,1.0,7.2,5.8,2014
Jordan Todman,37.0,25.0,198.0,1.0,7.9,5.4,2014
Chris Johnson,34.0,24.0,151.0,1.0,6.3,4.4,2014
Denard Robinson,31.0,23.0,124.0,0.0,5.4,4.0,2014
De'Anthony Thomas,31.0,23.0,156.0,0.0,6.8,5.0,2014
Leon Washington,31.0,22.0,159.0,2.0,7.2,5.1,2014
Dan Herron,26.0,21.0,173.0,0.0,8.2,6.7,2014
Ronnie Hillman,34.0,21.0,139.0,1.0,6.6,4.1,2014
Damien Williams,27.0,21.0,187.0,1.0,8.9,6.9,2014
Toby Gerhart,24.0,20.0,186.0,0.0,9.3,7.8,2014
Steven Jackson,27.0,20.0,148.0,0.0,7.4,5.5,2014
Kyle Juszczyk,27.0,19.0,182.0,1.0,9.6,6.7,2014
Charles Sims,27.0,19.0,190.0,0.0,10.0,7.0,2014
C.J. Spiller,22.0,19.0,125.0,1.0,6.6,5.7,2014
Lance Dunbar,22.0,18.0,217.0,0.0,12.1,9.9,2014
Chris Ivory,27.0,18.0,123.0,1.0,6.8,4.6,2014
Bruce Miller,25.0,18.0,189.0,2.0,10.5,7.6,2014
Bishop Sankey,23.0,18.0,133.0,0.0,7.4,5.8,2014
Zac Stacy,23.0,18.0,152.0,0.0,8.4,6.6,2014
James Starks,29.0,18.0,140.0,0.0,7.8,4.8,2014
Andre Williams,37.0,18.0,130.0,0.0,7.2,3.5,2014
Alfred Morris,26.0,17.0,155.0,0.0,9.1,6.0,2014
Latavius Murray,23.0,17.0,143.0,0.0,8.4,6.2,2014
Bryce Brown,25.0,16.0,176.0,0.0,11.0,7.0,2014
Knile Davis,25.0,16.0,147.0,1.0,9.2,5.9,2014
Tre Mason,26.0,16.0,148.0,1.0,9.3,5.7,2014
Robert Turbin,20.0,16.0,186.0,2.0,11.6,9.3,2014
Alfred Blue,18.0,15.0,113.0,1.0,7.5,6.3,2014
Doug Martin,20.0,13.0,64.0,0.0,4.9,3.2,2014
Antone Smith,15.0,13.0,222.0,3.0,17.1,14.8,2014
Daniel Thomas,19.0,13.0,121.0,0.0,9.3,6.4,2014
Carlos Hyde,16.0,12.0,68.0,0.0,5.7,4.3,2014
Mike Tolbert,17.0,12.0,93.0,0.0,7.8,5.5,2014
Frank Gore,19.0,11.0,111.0,1.0,10.1,5.8,2014
Maurice Jones-Drew,16.0,11.0,71.0,0.0,6.5,4.4,2014
Bilal Powell,15.0,11.0,92.0,0.0,8.4,6.1,2014
Stepfan Taylor,15.0,11.0,79.0,3.0,7.2,5.3,2014
Terrance West,13.0,11.0,64.0,1.0,5.8,4.9,2014
Darrel Young,14.0,11.0,81.0,2.0,7.4,5.8,2014
Peyton Hillis,16.0,10.0,87.0,0.0,8.7,5.4,2014
Anthony Sherman,14.0,10.0,71.0,1.0,7.1,5.1,2014
LeGarrette Blount,12.0,10.0,54.0,0.0,5.4,4.5,2014
LeGarrette Blount,8.0,6.0,36.0,0.0,6.0,4.5,2014
LeGarrette Blount,4.0,4.0,18.0,0.0,4.5,4.5,2014
Montee Ball,13.0,9.0,62.0,0.0,6.9,4.8,2014
Joe Banyard,11.0,9.0,62.0,0.0,6.9,5.6,2014
Isaiah Crowell,14.0,9.0,87.0,0.0,9.7,6.2,2014
Patrick DiMarco,14.0,9.0,62.0,1.0,6.9,4.4,2014
Erik Lorig,10.0,9.0,27.0,1.0,3.0,2.7,2014
Ryan Mathews,10.0,9.0,69.0,0.0,7.7,6.9,2014
Ben Tate,12.0,9.0,60.0,0.0,6.7,5.0,2014
Ben Tate,12.0,9.0,60.0,0.0,6.7,5.0,2014
Ben Tate,0.0,0.0,0.0,0.0,0.0,0.0,2014
Anthony Dixon,9.0,8.0,49.0,0.0,6.1,5.4,2014
Cory Harkey,11.0,8.0,55.0,1.0,6.9,5.0,2014
Robert Hughes,12.0,8.0,140.0,0.0,17.5,11.7,2014
Silas Redd,10.0,8.0,107.0,0.0,13.4,10.7,2014
Khiry Robinson,11.0,8.0,63.0,0.0,7.9,5.7,2014
Lorenzo Taliaferro,10.0,8.0,114.0,0.0,14.3,11.4,2014
Rex Burkhead,10.0,7.0,49.0,0.0,7.0,4.9,2014
Marion Grice,11.0,7.0,29.0,0.0,4.1,2.6,2014
Luke Stocker,11.0,7.0,41.0,0.0,5.9,3.7,2014
Will Ta'ufo'ou,8.0,7.0,81.0,0.0,11.6,10.1,2014
James Develin,8.0,6.0,43.0,0.0,7.2,5.4,2014
Jonathan Grimes,8.0,6.0,86.0,0.0,14.3,10.8,2014
Will Johnson,9.0,6.0,41.0,0.0,6.8,4.6,2014
Joe McKnight,7.0,6.0,64.0,2.0,10.7,9.1,2014
Chris Thompson,7.0,6.0,27.0,1.0,4.5,3.9,2014
Zurlon Tipton,6.0,6.0,68.0,1.0,11.3,11.3,2014
Jackie Battle,5.0,5.0,28.0,0.0,5.6,5.6,2014
Ka'Deem Carey,6.0,5.0,57.0,0.0,11.4,9.5,2014
Jed Collins,6.0,5.0,39.0,1.0,7.8,6.5,2014
Jamize Olawale,6.0,5.0,18.0,2.0,3.6,3.0,2014
Darrin Reaves,8.0,5.0,31.0,0.0,6.2,3.9,2014
Frank Summers,8.0,5.0,9.0,0.0,1.8,1.1,2014
James White,5.0,5.0,23.0,0.0,4.6,4.6,2014
Fozzy Whittaker,6.0,5.0,60.0,1.0,12.0,10.0,2014
DeAngelo Williams,6.0,5.0,44.0,0.0,8.8,7.3,2014
Danny Woodhead,6.0,5.0,34.0,0.0,6.8,5.7,2014
Ronnie Brown,8.0,5.0,44.0,0.0,8.8,5.5,2014
Ronnie Brown,1.0,1.0,5.0,0.0,5.0,5.0,2014
Ronnie Brown,7.0,4.0,39.0,0.0,9.8,5.6,2014
Orleans Darkwa,6.0,5.0,48.0,0.0,9.6,8.0,2014
Orleans Darkwa,3.0,3.0,31.0,0.0,10.3,10.3,2014
Orleans Darkwa,3.0,2.0,17.0,0.0,8.5,5.7,2014
John Kuhn,4.0,4.0,23.0,0.0,5.8,5.8,2014
Joseph Randle,5.0,4.0,23.0,0.0,5.8,4.6,2014
Stevan Ridley,5.0,4.0,20.0,0.0,5.0,4.0,2014
Juwan Thompson,7.0,4.0,25.0,0.0,6.3,3.6,2014
Ray Agnew,9.0,3.0,15.0,0.0,5.0,1.7,2014
Cedric Peerman,5.0,3.0,27.0,0.0,9.0,5.4,2014
Alfonso Smith,4.0,3.0,11.0,0.0,3.7,2.8,2014
Fitzgerald Toussaint,6.0,3.0,27.0,0.0,9.0,4.5,2014
Trey Watts,4.0,3.0,18.0,0.0,6.0,4.5,2014
Antonio Andrews,2.0,2.0,11.0,0.0,5.5,5.5,2014
Tommy Bohanon,2.0,2.0,30.0,0.0,15.0,15.0,2014
Brandon Bolden,6.0,2.0,8.0,0.0,4.0,1.3,2014
Derrick Coleman,2.0,2.0,29.0,1.0,14.5,14.5,2014
John Conner,3.0,2.0,35.0,1.0,17.5,11.7,2014
Michael Cox,3.0,2.0,9.0,0.0,4.5,3.0,2014
Jonathan Dwyer,3.0,2.0,8.0,0.0,4.0,2.7,2014
Austin Johnson,2.0,2.0,15.0,1.0,7.5,7.5,2014
Adrian Peterson,3.0,2.0,18.0,0.0,9.0,6.0,2014
Bernard Pierce,6.0,2.0,13.0,0.0,6.5,2.2,2014
Chris Polk,3.0,2.0,16.0,0.0,8.0,5.3,2014
Kerwynn Williams,6.0,2.0,11.0,0.0,5.5,1.8,2014
Tyler Clutts,1.0,1.0,1.0,0.0,1.0,1.0,2014
Jonas Gray,3.0,1.0,7.0,0.0,7.0,2.3,2014
Shonn Greene,3.0,1.0,13.0,0.0,13.0,4.3,2014
DuJuan Harris,2.0,1.0,11.0,0.0,11.0,5.5,2014
Mike James,1.0,1.0,-5.0,0.0,-5.0,-5.0,2014
Storm Johnson,1.0,1.0,-4.0,0.0,-4.0,-4.0,2014
Jorvorskie Lane,1.0,1.0,3.0,0.0,3.0,3.0,2014
Brian Leonard,1.0,1.0,15.0,0.0,15.0,15.0,2014
Christine Michael,2.0,1.0,12.0,0.0,12.0,6.0,2014
Knowshon Moreno,1.0,1.0,8.0,0.0,8.0,8.0,2014
Senorise Perry,1.0,1.0,-1.0,0.0,-1.0,-1.0,2014
Jay Prosch,4.0,1.0,24.0,0.0,24.0,6.0,2014
Will Tukuafu,2.0,1.0,4.0,0.0,4.0,2.0,2014
Edwin Baker,0.0,0.0,0.0,0.0,0.0,0.0,2014
Shaun Draughn,0.0,0.0,0.0,0.0,0.0,0.0,2014
Jerome Felton,2.0,0.0,0.0,0.0,0.0,0.0,2014
Cyrus Gray,0.0,0.0,0.0,0.0,0.0,0.0,2014
Josh Harris,0.0,0.0,0.0,0.0,0.0,0.0,2014
Henry Hynoski,0.0,0.0,0.0,0.0,0.0,0.0,2014
LaMichael James,1.0,0.0,0.0,0.0,0.0,0.0,2014
LaMichael James,0.0,0.0,0.0,0.0,0.0,0.0,2014
LaMichael James,1.0,0.0,0.0,0.0,0.0,0.0,2014
Chris Ogbonnaya,1.0,0.0,0.0,0.0,0.0,0.0,2014
Jalen Parmele,0.0,0.0,0.0,0.0,0.0,0.0,2014
Tauren Poole,0.0,0.0,0.0,0.0,0.0,0.0,2014
Jeremy Stewart,0.0,0.0,0.0,0.0,0.0,0.0,2014
Marcus Thigpen,1.0,0.0,0.0,0.0,0.0,0.0,2014
Charcandrick West,1.0,0.0,0.0,0.0,0.0,0.0,2014
George Winn,3.0,0.0,0.0,0.0,0.0,0.0,2014
