Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Napoleon Kaufman,24.0,13.0,127.0,1.0,9.8,5.3,2000
Brian Mitchell,21.0,13.0,89.0,1.0,6.8,4.2,2000
Jamel White,19.0,13.0,100.0,0.0,7.7,5.3,2000
Anthony Johnson,16.0,12.0,153.0,0.0,12.8,9.6,2000
Cory Schlesinger,18.0,12.0,73.0,0.0,6.1,4.1,2000
Terrelle Smith,18.0,12.0,65.0,0.0,5.4,3.6,2000
Chris Fuamatu-Ma'afala,16.0,11.0,107.0,0.0,9.7,6.7,2000
Clif Groce,13.0,11.0,45.0,0.0,4.1,3.5,2000
Emmitt Smith,14.0,11.0,79.0,0.0,7.2,5.6,2000
Zack Crockett,15.0,10.0,62.0,0.0,6.2,4.1,2000
Richard Huntley,19.0,10.0,91.0,0.0,9.1,4.8,2000
J.J. Johnson,12.0,10.0,61.0,0.0,6.1,5.1,2000
Jim Kleinsasser,14.0,10.0,98.0,0.0,9.8,7.0,2000
Justin Watson,11.0,10.0,56.0,0.0,5.6,5.1,2000
Tony Carter,15.0,9.0,73.0,0.0,8.1,4.9,2000
Lorenzo Neal,13.0,9.0,31.0,2.0,3.4,2.4,2000
De'Mond Parker,12.0,9.0,50.0,0.0,5.6,4.2,2000
Bernie Parmalee,13.0,9.0,66.0,0.0,7.3,5.1,2000
Curtis Enis,11.0,8.0,68.0,0.0,8.5,6.2,2000
Robert Holcombe,12.0,8.0,90.0,1.0,11.3,7.5,2000
Sedrick Irvin,12.0,8.0,90.0,0.0,11.3,7.5,2000
Rodney Thomas,11.0,8.0,35.0,1.0,4.4,3.2,2000
Nick Luchey,19.0,7.0,84.0,0.0,12.0,4.4,2000
Sam Gash,11.0,6.0,30.0,1.0,5.0,2.7,2000
Joel Makovicka,9.0,6.0,18.0,0.0,3.0,2.0,2000
Jerald Sowell,7.0,6.0,84.0,0.0,14.0,12.0,2000
Shaun Alexander,11.0,5.0,41.0,0.0,8.2,3.7,2000
Michael Bates,8.0,5.0,38.0,0.0,7.6,4.8,2000
Skip Hicks,5.0,5.0,43.0,0.0,8.6,8.6,2000
Terry Jackson,5.0,5.0,48.0,1.0,9.6,9.6,2000
Dan Kreider,8.0,5.0,42.0,0.0,8.4,5.3,2000
Brian Milne,5.0,5.0,33.0,1.0,6.6,6.6,2000
Jon Witman,7.0,5.0,33.0,0.0,6.6,4.7,2000
Jim Finn,6.0,4.0,13.0,1.0,3.3,2.2,2000
Patrick Pass,8.0,4.0,17.0,0.0,4.3,2.1,2000
Daimon Shelton,10.0,4.0,48.0,0.0,12.0,4.8,2000
Moe Williams,7.0,4.0,31.0,0.0,7.8,4.4,2000
Raymont Harris,4.0,4.0,20.0,0.0,5.0,5.0,2000
Raymont Harris,2.0,2.0,19.0,0.0,9.5,9.5,2000
Raymont Harris,2.0,2.0,1.0,0.0,0.5,0.5,2000
Ron Dayne,3.0,3.0,11.0,0.0,3.7,3.7,2000
Olandis Gary,5.0,3.0,10.0,0.0,3.3,2.0,2000
Chris Howard,5.0,3.0,26.0,0.0,8.7,5.2,2000
Terry Kirby,4.0,3.0,19.0,0.0,6.3,4.8,2000
Jonathan Linton,4.0,3.0,8.0,1.0,2.7,2.0,2000
Brock Olivo,4.0,3.0,50.0,0.0,16.7,12.5,2000
Antowain Smith,5.0,3.0,20.0,0.0,6.7,4.0,2000
Rabih Abdullah,2.0,2.0,14.0,0.0,7.0,7.0,2000
Donnell Bennett,2.0,2.0,17.0,0.0,8.5,8.5,2000
Reggie Brown,4.0,2.0,9.0,0.0,4.5,2.3,2000
Kenny Bynum,2.0,2.0,13.0,0.0,6.5,6.5,2000
Mike Cloud,2.0,2.0,16.0,0.0,8.0,8.0,2000
Terrell Davis,2.0,2.0,4.0,0.0,2.0,2.0,2000
Deon Dyer,2.0,2.0,14.0,0.0,7.0,7.0,2000
James Hodgins,2.0,2.0,5.0,0.0,2.5,2.5,2000
Dennis McKinley,4.0,2.0,13.0,0.0,6.5,3.3,2000
Harold Shaw,4.0,2.0,11.0,0.0,5.5,2.8,2000
Paul Smith,3.0,2.0,55.0,0.0,27.5,18.3,2000
Terry Allen,1.0,1.0,7.0,0.0,7.0,7.0,2000
Marlon Barnes,3.0,1.0,7.0,0.0,7.0,2.3,2000
Trung Canidate,3.0,1.0,4.0,0.0,4.0,1.3,2000
Robert Chancey,2.0,1.0,6.0,0.0,6.0,3.0,2000
KaRon Coleman,3.0,1.0,5.0,0.0,5.0,1.7,2000
Chris Floyd,2.0,1.0,21.0,0.0,21.0,10.5,2000
Herbert Goodman,1.0,1.0,0.0,0.0,0.0,0.0,2000
Ronney Jenkins,2.0,1.0,1.0,0.0,1.0,0.5,2000
Amp Lee,3.0,1.0,20.0,0.0,20.0,6.7,2000
Glyn Milburn,3.0,1.0,8.0,0.0,8.0,2.7,2000
Harold Morrow,1.0,1.0,2.0,0.0,2.0,2.0,2000
Detron Smith,3.0,1.0,1.0,1.0,1.0,0.3,2000
Maurice Smith,1.0,1.0,5.0,0.0,5.0,5.0,2000
Aaron Stecker,1.0,1.0,15.0,0.0,15.0,15.0,2000
Clarence Williams,2.0,1.0,5.0,0.0,5.0,2.5,2000
Karim Abdul-Jabbar,0.0,0.0,0.0,0.0,0.0,0.0,2000
Chad Dukes,0.0,0.0,0.0,0.0,0.0,0.0,2000
Lennox Gordon,0.0,0.0,0.0,0.0,0.0,0.0,2000
Mike Green,1.0,0.0,0.0,0.0,0.0,0.0,2000
Troy Hambrick,0.0,0.0,0.0,0.0,0.0,0.0,2000
Travis Jervey,0.0,0.0,0.0,0.0,0.0,0.0,2000
Curtis Keaton,0.0,0.0,0.0,0.0,0.0,0.0,2000
Stacey Mack,0.0,0.0,0.0,0.0,0.0,0.0,2000
Fred McAfee,0.0,0.0,0.0,0.0,0.0,0.0,2000
Basil Mitchell,2.0,0.0,0.0,0.0,0.0,0.0,2000
Joe Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,2000
Jerald Moore,0.0,0.0,0.0,0.0,0.0,0.0,2000
Frank Moreau,1.0,0.0,0.0,0.0,0.0,0.0,2000
Ron Rivers,1.0,0.0,0.0,0.0,0.0,0.0,2000
Charlie Rogers,1.0,0.0,0.0,0.0,0.0,0.0,2000
Shyrone Stith,0.0,0.0,0.0,0.0,0.0,0.0,2000
Jermaine Williams,0.0,0.0,0.0,0.0,0.0,0.0,2000
Amos Zereoue,0.0,0.0,0.0,0.0,0.0,0.0,2000
