Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
C.J. Prosise,19.0,17.0,208.0,0.0,12.2,10.9,2016
DeAndre Washington,23.0,17.0,115.0,0.0,6.8,5.0,2016
C.J. Anderson,24.0,16.0,128.0,1.0,8.0,5.3,2016
Benny Cunningham,21.0,16.0,91.0,0.0,5.7,4.3,2016
Lance Dunbar,24.0,16.0,122.0,0.0,7.6,5.1,2016
John Kuhn,20.0,16.0,70.0,1.0,4.4,3.5,2016
Paul Perkins,24.0,15.0,162.0,0.0,10.8,6.8,2016
Doug Martin,16.0,14.0,134.0,0.0,9.6,8.4,2016
Kenneth Farrow,16.0,13.0,70.0,0.0,5.4,4.4,2016
Jonathan Grimes,18.0,13.0,94.0,0.0,7.2,5.2,2016
Derrick Henry,15.0,13.0,137.0,0.0,10.5,9.1,2016
Ryan Mathews,14.0,13.0,115.0,1.0,8.8,8.2,2016
Thomas Rawls,17.0,13.0,96.0,0.0,7.4,5.6,2016
Jacquizz Rodgers,16.0,13.0,98.0,0.0,7.5,6.1,2016
Alfred Blue,16.0,12.0,40.0,0.0,3.3,2.5,2016
Andre Ellington,19.0,12.0,85.0,0.0,7.1,4.5,2016
Robert Kelley,18.0,12.0,82.0,1.0,6.8,4.6,2016
Jamize Olawale,14.0,12.0,227.0,1.0,18.9,16.2,2016
Alex Collins,11.0,11.0,84.0,0.0,7.6,7.6,2016
Shane Vereen,19.0,11.0,94.0,0.0,8.5,4.9,2016
Mike Tolbert,15.0,10.0,72.0,1.0,7.2,4.8,2016
Dwayne Washington,15.0,10.0,62.0,0.0,6.2,4.1,2016
Kenyan Drake,10.0,9.0,46.0,0.0,5.1,4.6,2016
Mike Gillislee,11.0,9.0,50.0,1.0,5.6,4.5,2016
Nick O'Leary,14.0,9.0,114.0,0.0,12.7,8.1,2016
Aaron Ripkowski,10.0,9.0,46.0,1.0,5.1,4.6,2016
DuJuan Harris,9.0,8.0,115.0,1.0,14.4,12.8,2016
Matt Jones,8.0,8.0,73.0,0.0,9.1,9.1,2016
Jonathan Stewart,21.0,8.0,60.0,0.0,7.5,2.9,2016
LeGarrette Blount,8.0,7.0,38.0,0.0,5.4,4.8,2016
Reggie Bush,10.0,7.0,90.0,0.0,12.9,9.0,2016
Patrick DiMarco,10.0,7.0,52.0,1.0,7.4,5.2,2016
De'Anthony Thomas,9.0,7.0,35.0,0.0,5.0,3.9,2016
Ronnie Hillman,15.0,7.0,93.0,0.0,13.3,6.2,2016
Ronnie Hillman,7.0,4.0,43.0,0.0,10.8,6.1,2016
Ronnie Hillman,8.0,3.0,50.0,0.0,16.7,6.3,2016
Jerome Felton,9.0,6.0,57.0,0.0,9.5,6.3,2016
Arian Foster,10.0,6.0,78.0,0.0,13.0,7.8,2016
Wendell Smallwood,13.0,6.0,55.0,0.0,9.2,4.2,2016
Antone Smith,9.0,6.0,77.0,0.0,12.8,8.6,2016
Danny Woodhead,8.0,6.0,35.0,1.0,5.8,4.4,2016
C.J. Spiller,13.0,6.0,50.0,1.0,8.3,3.8,2016
C.J. Spiller,9.0,5.0,43.0,1.0,8.6,4.8,2016
C.J. Spiller,4.0,1.0,7.0,0.0,7.0,1.8,2016
Ameer Abdullah,5.0,5.0,57.0,1.0,11.4,11.4,2016
Peyton Barber,6.0,5.0,28.0,0.0,5.6,4.7,2016
Kenjon Barner,11.0,5.0,42.0,0.0,8.4,3.8,2016
Ka'Deem Carey,7.0,5.0,55.0,0.0,11.0,7.9,2016
Andy Janovich,7.0,5.0,44.0,0.0,8.8,6.3,2016
Marcel Reece,5.0,5.0,73.0,0.0,14.6,14.6,2016
Knile Davis,7.0,5.0,25.0,0.0,5.0,3.6,2016
Knile Davis,2.0,2.0,4.0,0.0,2.0,2.0,2016
Knile Davis,5.0,3.0,21.0,0.0,7.0,4.2,2016
Corey Grant,7.0,4.0,35.0,1.0,8.8,5.0,2016
Mike James,4.0,4.0,22.0,0.0,5.5,5.5,2016
Taiwan Jones,4.0,4.0,43.0,0.0,10.8,10.8,2016
Eddie Lacy,7.0,4.0,28.0,0.0,7.0,4.0,2016
Anthony Sherman,6.0,4.0,11.0,0.0,2.8,1.8,2016
Danny Vitale,5.0,4.0,27.0,0.0,6.8,5.4,2016
Derek Watt,4.0,4.0,83.0,0.0,20.8,20.8,2016
Javorius Allen,4.0,3.0,15.0,0.0,5.0,3.8,2016
Malcolm Brown,3.0,3.0,46.0,0.0,15.3,15.3,2016
Mike Davis,5.0,3.0,25.0,0.0,8.3,5.0,2016
James Develin,6.0,3.0,18.0,0.0,6.0,3.0,2016
Tyler Ervin,5.0,3.0,18.0,0.0,6.0,3.6,2016
Akeem Hunt,4.0,3.0,29.0,0.0,9.7,7.3,2016
Byron Marshall,5.0,3.0,10.0,0.0,3.3,2.0,2016
Darren McFadden,5.0,3.0,17.0,0.0,5.7,3.4,2016
Alfred Morris,6.0,3.0,11.0,0.0,3.7,1.8,2016
Adrian Peterson,6.0,3.0,8.0,0.0,2.7,1.3,2016
Lorenzo Taliaferro,3.0,3.0,10.0,0.0,3.3,3.3,2016
Fitzgerald Toussaint,3.0,3.0,33.0,0.0,11.0,11.0,2016
Kapri Bibbs,4.0,2.0,75.0,1.0,37.5,18.8,2016
Brandon Bolden,4.0,2.0,15.0,0.0,7.5,3.8,2016
Jamaal Charles,3.0,2.0,14.0,0.0,7.0,4.7,2016
Orleans Darkwa,4.0,2.0,12.0,0.0,6.0,3.0,2016
Daniel Lasco,4.0,2.0,11.0,0.0,5.5,2.8,2016
J.D. McKissic,2.0,2.0,16.0,0.0,8.0,8.0,2016
Roosevelt Nix,2.0,2.0,5.0,0.0,2.5,2.5,2016
Brandon Wilds,2.0,2.0,20.0,0.0,10.0,10.0,2016
Cameron Artis-Payne,1.0,1.0,11.0,0.0,11.0,11.0,2016
Joique Bell,1.0,1.0,-2.0,0.0,-2.0,-2.0,2016
Joique Bell,0.0,0.0,0.0,0.0,0.0,0.0,2016
Joique Bell,1.0,1.0,-2.0,0.0,-2.0,-2.0,2016
Jalston Fowler,2.0,1.0,14.0,0.0,14.0,7.0,2016
Paul Lasike,1.0,1.0,3.0,0.0,3.0,3.0,2016
Marcus Murphy,1.0,1.0,3.0,0.0,3.0,3.0,2016
Isaiah Pead,1.0,1.0,6.0,0.0,6.0,6.0,2016
Troymaine Pope,2.0,1.0,5.0,0.0,5.0,2.5,2016
Troymaine Pope,0.0,0.0,0.0,0.0,0.0,0.0,2016
Troymaine Pope,2.0,1.0,5.0,0.0,5.0,2.5,2016
Jay Prosch,1.0,1.0,6.0,0.0,6.0,6.0,2016
Chase Reynolds,1.0,1.0,4.0,0.0,4.0,4.0,2016
Rod Smith,1.0,1.0,4.0,0.0,4.0,4.0,2016
Terron Ward,2.0,1.0,11.0,0.0,11.0,5.5,2016
Terrell Watson,1.0,1.0,5.0,0.0,5.0,5.0,2016
Jonathan Williams,2.0,1.0,0.0,0.0,0.0,0.0,2016
Kerwynn Williams,2.0,1.0,6.0,0.0,6.0,3.0,2016
Antonio Andrews,0.0,0.0,0.0,0.0,0.0,0.0,2016
George Atkinson,0.0,0.0,0.0,0.0,0.0,0.0,2016
Joe Banyard,0.0,0.0,0.0,0.0,0.0,0.0,2016
Brandon Burks,0.0,0.0,0.0,0.0,0.0,0.0,2016
Michael Burton,1.0,0.0,0.0,0.0,0.0,0.0,2016
Bronson Hill,1.0,0.0,0.0,0.0,0.0,0.0,2016
Don Jackson,1.0,0.0,0.0,0.0,0.0,0.0,2016
Chris Johnson,1.0,0.0,0.0,0.0,0.0,0.0,2016
Joe Kerridge,0.0,0.0,0.0,0.0,0.0,0.0,2016
Zach Line,3.0,0.0,0.0,0.0,0.0,0.0,2016
Terrence Magee,0.0,0.0,0.0,0.0,0.0,0.0,2016
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,2016
Cedric Peerman,1.0,0.0,0.0,0.0,0.0,0.0,2016
Daryl Richardson,0.0,0.0,0.0,0.0,0.0,0.0,2016
Stevan Ridley,0.0,0.0,0.0,0.0,0.0,0.0,2016
Khiry Robinson,0.0,0.0,0.0,0.0,0.0,0.0,2016
Stepfan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,2016
Juwan Thompson,1.0,0.0,0.0,0.0,0.0,0.0,2016
Jordan Todman,1.0,0.0,0.0,0.0,0.0,0.0,2016
Will Tukuafu,1.0,0.0,0.0,0.0,0.0,0.0,2016
Andre Williams,2.0,0.0,0.0,0.0,0.0,0.0,2016
