Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Brady Quinn,24.0,CLE,QB,3.0,3.0,5.0,21.0,0.0,2.0,40.0,12.0,4.2,7.0,1.7,0.0,,2008
Owen Schmitt,23.0,SEA,RB,15.0,1.0,5.0,21.0,0.0,1.0,20.0,14.0,4.2,1.4,0.3,0.0,,2008
Steve Smith Sr.,29.0,CAR,WR,14.0,14.0,5.0,40.0,0.0,3.0,60.0,23.0,8.0,2.9,0.4,1.0,"PB,AP-2,AP OPoY-6",2008
Jim Sorgi,28.0,IND,QB,1.0,0.0,5.0,8.0,0.0,1.0,20.0,12.0,1.6,8.0,5.0,0.0,,2008
Andrew Walter,26.0,OAK,QB,2.0,1.0,5.0,19.0,0.0,1.0,20.0,13.0,3.8,9.5,2.5,2.0,,2008
Nate Washington,25.0,PIT,WR,16.0,1.0,5.0,18.0,0.0,2.0,60.0,8.0,3.6,1.1,0.3,0.0,,2008
Bernard Berrian,28.0,MIN,WR,16.0,13.0,4.0,26.0,0.0,2.0,50.0,14.0,6.5,1.6,0.3,1.0,,2008
Aveion Cason,29.0,DET,RB,7.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,1.8,1.0,0.6,1.0,,2008
Jeff Dugan,27.0,MIN,TE,9.0,2.0,4.0,7.0,0.0,4.0,100.0,2.0,1.8,0.8,0.4,0.0,,2008
Matt Flynn,23.0,GNB,QB,7.0,0.0,4.0,4.0,0.0,1.0,25.0,6.0,1.0,0.6,0.6,1.0,,2008
Dante Hall,30.0,STL,WR,8.0,0.0,4.0,9.0,0.0,2.0,50.0,10.0,2.3,1.1,0.5,0.0,,2008
Devery Henderson,26.0,NOR,WR,16.0,13.0,4.0,33.0,0.0,1.0,50.0,30.0,8.3,2.1,0.3,1.0,,2008
Damon Huard,35.0,KAN,QB,5.0,3.0,4.0,13.0,0.0,1.0,25.0,15.0,3.3,2.6,0.8,3.0,,2008
Tony Hunt,23.0,PHI,RB,6.0,2.0,4.0,9.0,1.0,2.0,75.0,6.0,2.3,1.5,0.7,1.0,,2008
Vincent Jackson,25.0,SDG,WR,16.0,16.0,4.0,69.0,0.0,3.0,100.0,31.0,17.3,4.3,0.3,1.0,,2008
Byron Leftwich,28.0,PIT,QB,5.0,0.0,4.0,7.0,1.0,1.0,25.0,8.0,1.8,1.4,0.8,0.0,,2008
Matt Leinart,25.0,ARI,QB,4.0,0.0,4.0,5.0,0.0,1.0,25.0,8.0,1.3,1.3,1.0,2.0,,2008
Josh McCown,29.0,CAR,QB,2.0,0.0,4.0,-3.0,0.0,0.0,0.0,,-0.8,-1.5,2.0,0.0,,2008
Chauncey Washington,23.0,JAX,RB,6.0,0.0,4.0,9.0,0.0,1.0,50.0,6.0,2.3,1.5,0.7,0.0,,2008
Keenan Burton,24.0,STL,WR,13.0,1.0,3.0,8.0,0.0,0.0,33.3,5.0,2.7,0.6,0.2,0.0,,2008
Kellen Clemens,25.0,NYJ,QB,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,0.0,,2008
Rashied Davis,29.0,CHI,WR,16.0,12.0,3.0,14.0,0.0,1.0,33.3,17.0,4.7,0.9,0.2,0.0,,2008
Trent Green,38.0,STL,QB,3.0,1.0,3.0,4.0,0.0,1.0,33.3,3.0,1.3,1.3,1.0,0.0,,2008
Rex Grossman,28.0,CHI,QB,4.0,1.0,3.0,4.0,2.0,3.0,100.0,2.0,1.3,1.0,0.8,0.0,,2008
Johnnie Lee Higgins,25.0,OAK,WR,16.0,3.0,3.0,34.0,0.0,1.0,100.0,18.0,11.3,2.1,0.2,1.0,,2008
Calvin Johnson,23.0,DET,WR,16.0,16.0,3.0,-1.0,0.0,1.0,33.3,7.0,-0.3,-0.1,0.2,3.0,,2008
Luke McCown,27.0,TAM,QB,2.0,0.0,3.0,15.0,0.0,0.0,0.0,12.0,5.0,7.5,1.5,0.0,,2008
Kevin O'Connell,23.0,NWE,QB,2.0,0.0,3.0,-6.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,1.5,0.0,,2008
Drew Stanton,24.0,DET,QB,3.0,0.0,3.0,20.0,0.0,1.0,66.7,15.0,6.7,6.7,1.0,0.0,,2008
Devin Thomas,22.0,WAS,WR,16.0,1.0,3.0,53.0,1.0,2.0,100.0,29.0,17.7,3.3,0.2,0.0,,2008
Kevin Walter,27.0,HOU,WR,16.0,16.0,3.0,23.0,0.0,3.0,100.0,13.0,7.7,1.4,0.2,0.0,,2008
Wes Welker,27.0,NWE,WR,16.0,14.0,3.0,26.0,0.0,1.0,66.7,19.0,8.7,1.6,0.2,1.0,"PB,AP-2",2008
Deon Anderson,25.0,DAL,FB,14.0,5.0,2.0,3.0,0.0,0.0,0.0,3.0,1.5,0.2,0.1,0.0,,2008
Steve Breaston,25.0,ARI,WR,16.0,9.0,2.0,8.0,0.0,0.0,50.0,4.0,4.0,0.5,0.1,1.0,,2008
Antonio Bryant,27.0,TAM,WR,16.0,15.0,2.0,22.0,0.0,2.0,100.0,13.0,11.0,1.4,0.1,1.0,AP CPoY-4,2008
Greg Camarillo,26.0,MIA,WR,11.0,11.0,2.0,1.0,0.0,0.0,50.0,6.0,0.5,0.1,0.2,0.0,,2008
Antonio Chatman,29.0,CIN,WR,10.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.4,0.2,1.0,,2008
Michael Clayton,26.0,TAM,WR,15.0,9.0,2.0,5.0,0.0,0.0,50.0,4.0,2.5,0.3,0.1,1.0,,2008
Laveranues Coles,31.0,NYJ,WR,16.0,16.0,2.0,9.0,0.0,0.0,50.0,6.0,4.5,0.6,0.1,1.0,,2008
Jerricho Cotchery,26.0,NYJ,WR,16.0,16.0,2.0,8.0,0.0,0.0,50.0,8.0,4.0,0.5,0.1,2.0,,2008
Dennis Dixon,23.0,PIT,QB,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,0.0,,2008
Ken Dorsey,27.0,CLE,QB,4.0,3.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,2.0,,2008
Donald Driver,33.0,GNB,WR,16.0,16.0,2.0,4.0,0.0,0.0,50.0,6.0,2.0,0.3,0.1,0.0,,2008
Jerome Felton,22.0,DET,FB,13.0,6.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,0.3,0.2,0.0,,2008
Charlie Frye,27.0,SEA,QB,2.0,1.0,2.0,30.0,0.0,1.0,100.0,27.0,15.0,15.0,1.0,0.0,,2008
Samkon Gado,26.0,STL,RB,1.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,,2008
Justin Griffith,28.0,OAK,FB,7.0,3.0,2.0,2.0,0.0,1.0,50.0,2.0,1.0,0.3,0.3,0.0,,2008
Mike Hart,22.0,IND,RB,5.0,0.0,2.0,9.0,0.0,2.0,100.0,7.0,4.5,1.8,0.4,1.0,,2008
Craig Hentrich,37.0,TEN,P,16.0,0.0,2.0,-6.0,0.0,0.0,0.0,,-3.0,-0.4,0.1,1.0,,2008
Jason Hill,23.0,SFO,WR,16.0,2.0,2.0,5.0,0.0,1.0,50.0,9.0,2.5,0.3,0.1,1.0,,2008
Domenik Hixon,24.0,NYG,WR,16.0,7.0,2.0,26.0,0.0,2.0,100.0,15.0,13.0,1.6,0.1,0.0,,2008
Santonio Holmes,24.0,PIT,WR,15.0,15.0,2.0,9.0,0.0,1.0,50.0,10.0,4.5,0.6,0.1,4.0,,2008
Brad Johnson,40.0,DAL,QB,16.0,3.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.1,1.0,,2008
Brandon Jones,26.0,TEN,WR,16.0,7.0,2.0,35.0,0.0,1.0,100.0,28.0,17.5,2.2,0.1,0.0,,2008
Greg Jones,27.0,JAX,FB,12.0,7.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,1.1,0.2,0.0,,2008
Cleo Lemon,29.0,JAX,QB,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,,2008
Brian Leonard,24.0,STL,RB,2.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,3.5,3.5,1.0,0.0,,2008
Brandon Marshall,24.0,DEN,WR,15.0,15.0,2.0,-4.0,0.0,0.0,50.0,7.0,-2.0,-0.3,0.1,4.0,PB,2008
Justin McCareins,30.0,TEN,WR,14.0,10.0,2.0,8.0,0.0,0.0,50.0,4.0,4.0,0.6,0.1,2.0,,2008
Randy Moss,31.0,NWE,WR,16.0,16.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,3.0,,2008
Montell Owens,24.0,JAX,RB,16.0,0.0,2.0,43.0,2.0,2.0,100.0,41.0,21.5,2.7,0.1,0.0,,2008
Jalen Parmele,23.0,BAL,RB,1.0,0.0,2.0,27.0,0.0,1.0,50.0,31.0,13.5,27.0,2.0,0.0,,2008
Roscoe Parrish,26.0,BUF,WR,13.0,1.0,2.0,9.0,0.0,0.0,50.0,9.0,4.5,0.7,0.2,2.0,,2008
Cecil Sapp,30.0,HOU,RB,12.0,0.0,2.0,-3.0,0.0,0.0,0.0,,-1.5,-0.3,0.2,0.0,,2008
Marques Tuiasosopo,29.0,OAK,QB,2.0,0.0,2.0,11.0,0.0,1.0,50.0,11.0,5.5,5.5,1.0,2.0,,2008
Delanie Walker,24.0,SFO,TE,15.0,2.0,2.0,-13.0,0.0,0.0,0.0,-3.0,-6.5,-0.9,0.1,2.0,,2008
Danny Ware,23.0,NYG,RB,6.0,0.0,2.0,15.0,0.0,1.0,100.0,9.0,7.5,2.5,0.3,0.0,,2008
Roddy White,27.0,ATL,WR,16.0,15.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,1.0,PB,2008
Aundrae Allison,22.0,MIN,WR,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,2.0,,2008
Jon Alston,25.0,OAK,LB,14.0,4.0,1.0,22.0,0.0,1.0,100.0,22.0,22.0,1.6,0.1,0.0,,2008
Arnaz Battle,28.0,SFO,WR,9.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,2.0,0.1,1.0,,2008
Mitch Berger,36.0,PIT,P,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2008
Davone Bess,23.0,MIA,WR,16.0,6.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,1.0,,2008
Marty Booker,32.0,CHI,WR,13.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2008
Reggie Brown,27.0,PHI,WR,10.0,3.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.6,0.1,0.0,,2008
Isaac Bruce,36.0,SFO,WR,16.0,15.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,,2008
Chris Chambers,30.0,SDG,WR,14.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2008
Mike Cox,23.0,KAN,FB,16.0,5.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,,2008
Patrick Crayton,29.0,DAL,WR,16.0,7.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,1.0,,2008
Ronald Curry,29.0,OAK,WR,13.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2008
Fred Davis,22.0,WAS,TE,11.0,2.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,,2008
Jason Davis,25.0,CHI,RB,5.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,,2008
Vernon Davis,24.0,SFO,TE,16.0,16.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,2.0,,2008
Keith Ellison,24.0,BUF,LLB,16.0,14.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,,2008
Lee Evans,27.0,BUF,WR,16.0,16.0,1.0,22.0,0.0,1.0,100.0,22.0,22.0,1.4,0.1,2.0,,2008
Brandon Fields,24.0,MIA,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2008
Derrick Frost,28.0,GNB,P,12.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2008
Bruce Gradkowski,25.0,CLE,QB,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,,2008
Quinn Gray,29.0,KAN,QB,1.0,0.0,1.0,27.0,0.0,0.0,100.0,27.0,27.0,27.0,1.0,0.0,,2008
Marques Hagans,26.0,KAN,WR,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,,2008
Madison Hedgecock,27.0,NYG,FB,16.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,AP-2,2008
Chris Henry,23.0,TEN,RB,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,,2008
Ike Hilliard,32.0,TAM,WR,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,,2008
T.J. Houshmandzadeh,31.0,CIN,WR,15.0,15.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,0.0,,2008
Stevie Johnson,22.0,BUF,WR,11.0,1.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.5,0.1,0.0,,2008
Jacoby Jones,24.0,HOU,WR,16.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,4.0,,2008
Chris Kluwe,27.0,MIN,P,16.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,,2008
Sam Koch,26.0,BAL,P,16.0,0.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,0.6,0.1,0.0,,2008
Dan Kreider,31.0,STL,FB,11.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2008
Vonta Leach,27.0,HOU,FB,16.0,12.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,2008
Shane Lechler,32.0,OAK,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-1",2008
Kregg Lumpkin,24.0,GNB,RB,2.0,0.0,1.0,19.0,0.0,1.0,100.0,19.0,19.0,9.5,0.5,0.0,,2008
Mario Manningham,22.0,NYG,WR,7.0,0.0,1.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,-1.7,0.1,0.0,,2008
Derrick Mason,34.0,BAL,WR,16.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,2.0,,2008
Robert Meachem,24.0,NOR,WR,14.0,3.0,1.0,20.0,1.0,1.0,100.0,20.0,20.0,1.4,0.1,0.0,,2008
Santana Moss,29.0,WAS,WR,16.0,16.0,1.0,27.0,0.0,1.0,100.0,27.0,27.0,1.7,0.1,1.0,,2008
Moran Norris,30.0,DET,FB,11.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2008
Dennis Northcutt,31.0,JAX,WR,14.0,3.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,1.0,,2008
Jordan Palmer,24.0,CIN,QB,3.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,1.3,0.3,0.0,,2008
Antwaan Randle El,29.0,WAS,WR,16.0,16.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,2.0,,2008
Koren Robinson,28.0,SEA,WR,12.0,12.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,,2008
Allen Rossum,33.0,SFO,DB,13.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,2008
Tony Scheffler,25.0,DEN,TE,13.0,7.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,2008
Chaz Schilens,23.0,OAK,WR,16.0,6.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,,2008
Donte' Stallworth,28.0,CLE,WR,11.0,7.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.4,0.1,0.0,,2008
Derek Stanley,23.0,STL,WR,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,,2008
Chansi Stuckey,25.0,NYJ,WR,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2008
Matt Turk,40.0,HOU,P,16.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,1.1,0.1,1.0,,2008
Hines Ward,32.0,PIT,WR,16.0,15.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,,2008
Reggie Williams,25.0,JAX,WR,16.0,11.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2008
Roy Williams,27.0,2TM,WR,15.0,11.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,0.9,0.1,0.0,,2008
Roy Williams,27.0,DAL,WR,10.0,7.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,1.3,0.1,0.0,,2008
Troy Williamson,25.0,JAX,WR,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2008
