Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Anthony Dixon,1.0,1.0,6.0,0.0,6.0,6.0,2011
Jonathan Dwyer,1.0,1.0,6.0,0.0,6.0,6.0,2011
Mike Goodson,3.0,1.0,4.0,0.0,4.0,1.3,2011
Alex Green,1.0,1.0,6.0,0.0,6.0,6.0,2011
DuJuan Harris,2.0,1.0,4.0,0.0,4.0,2.0,2011
Jerome Harrison,2.0,1.0,3.0,0.0,3.0,1.5,2011
Dion Lewis,1.0,1.0,-3.0,0.0,-3.0,-3.0,2011
Stefan Logan,1.0,1.0,19.0,0.0,19.0,19.0,2011
Ryan Mahaffey,1.0,1.0,5.0,0.0,5.0,5.0,2011
Reagan Maui'a,1.0,1.0,12.0,0.0,12.0,12.0,2011
Corey McIntyre,1.0,1.0,4.0,0.0,4.0,4.0,2011
Bilal Powell,1.0,1.0,7.0,0.0,7.0,7.0,2011
Mike Sellers,2.0,1.0,15.0,0.0,15.0,7.5,2011
Johnny White,4.0,1.0,-3.0,0.0,-3.0,-0.8,2011
Eddie Williams,1.0,1.0,17.0,0.0,17.0,17.0,2011
Anthony Allen,0.0,0.0,0.0,0.0,0.0,0.0,2011
Armando Allen,1.0,0.0,0.0,0.0,0.0,0.0,2011
Allen Bradford,0.0,0.0,0.0,0.0,0.0,0.0,2011
Ronnie Brown,2.0,0.0,0.0,0.0,0.0,0.0,2011
John Clay,0.0,0.0,0.0,0.0,0.0,0.0,2011
Chris Ivory,1.0,0.0,0.0,0.0,0.0,0.0,2011
Larry Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2011
Jerious Norwood,1.0,0.0,0.0,0.0,0.0,0.0,2011
Cedric Peerman,1.0,0.0,0.0,0.0,0.0,0.0,2011
Quinn Porter,1.0,0.0,0.0,0.0,0.0,0.0,2011
Armond Smith,1.0,0.0,0.0,0.0,0.0,0.0,2011
Josh Vaughan,0.0,0.0,0.0,0.0,0.0,0.0,2011
Shane Vereen,0.0,0.0,0.0,0.0,0.0,0.0,2011
Derrick Ward,1.0,0.0,0.0,0.0,0.0,0.0,2011
