Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Mike Karney,24.0,NOR,FB,16.0,14.0,6.0,12.0,0.0,2.0,50.0,3.0,2.0,0.8,0.4,0.0,,2005
Damien Nash,23.0,TEN,RB,3.0,0.0,6.0,32.0,0.0,2.0,83.3,8.0,5.3,10.7,2.0,0.0,,2005
Chad Pennington,29.0,NYJ,QB,3.0,3.0,6.0,27.0,0.0,2.0,50.0,14.0,4.5,9.0,2.0,8.0,,2005
Tony Richardson,34.0,KAN,FB,16.0,16.0,6.0,20.0,0.0,1.0,50.0,8.0,3.3,1.3,0.4,0.0,,2005
Sage Rosenfels,27.0,MIA,QB,4.0,1.0,6.0,15.0,0.0,2.0,33.3,12.0,2.5,3.8,1.5,1.0,,2005
Terrelle Smith,27.0,CLE,FB,16.0,15.0,6.0,9.0,0.0,1.0,16.7,4.0,1.5,0.6,0.4,0.0,,2005
Seneca Wallace,25.0,SEA,QB,7.0,0.0,6.0,-5.0,0.0,0.0,0.0,,-0.8,-0.7,0.9,2.0,,2005
Jamel White,28.0,BAL,RB,5.0,0.0,6.0,17.0,0.0,0.0,0.0,5.0,2.8,3.4,1.2,0.0,,2005
Charlie Adams,26.0,DEN,WR,16.0,2.0,5.0,14.0,0.0,1.0,40.0,13.0,2.8,0.9,0.3,4.0,,2005
Justin Fargas,25.0,OAK,FB,14.0,0.0,5.0,28.0,0.0,1.0,40.0,15.0,5.6,2.0,0.4,0.0,,2005
Doug Flutie,43.0,NWE,QB,5.0,0.0,5.0,-1.0,0.0,0.0,0.0,2.0,-0.2,-0.2,1.0,2.0,,2005
Justin Green,23.0,BAL,FB,12.0,4.0,5.0,4.0,0.0,0.0,20.0,4.0,0.8,0.3,0.4,0.0,,2005
Chad Johnson,27.0,CIN,WR,16.0,16.0,5.0,33.0,0.0,2.0,80.0,11.0,6.6,2.1,0.3,1.0,"PB,AP-1",2005
Ashley Lelie,25.0,DEN,WR,16.0,13.0,5.0,84.0,0.0,5.0,100.0,39.0,16.8,5.3,0.3,0.0,,2005
Travis Minor,26.0,MIA,RB,16.0,0.0,5.0,17.0,0.0,0.0,0.0,9.0,3.4,1.1,0.3,0.0,,2005
Cecil Sapp,27.0,DEN,RB,16.0,0.0,5.0,21.0,0.0,1.0,20.0,10.0,4.2,1.3,0.3,0.0,,2005
Ken Dorsey,24.0,SFO,QB,3.0,3.0,4.0,11.0,0.0,0.0,25.0,6.0,2.8,3.7,1.3,2.0,,2005
Tim Dwight,30.0,NWE,WR,16.0,1.0,4.0,11.0,0.0,2.0,50.0,12.0,2.8,0.7,0.3,1.0,,2005
Lee Evans,24.0,BUF,WR,16.0,15.0,4.0,38.0,0.0,2.0,50.0,39.0,9.5,2.4,0.3,0.0,,2005
Jabar Gaffney,25.0,HOU,WR,16.0,13.0,4.0,13.0,0.0,1.0,50.0,10.0,3.3,0.8,0.3,0.0,,2005
James Jackson,29.0,ARI,RB,8.0,0.0,4.0,11.0,0.0,0.0,0.0,3.0,2.8,1.4,0.5,0.0,,2005
Kyle Johnson,27.0,DEN,FB,16.0,14.0,4.0,9.0,1.0,3.0,75.0,4.0,2.3,0.6,0.3,0.0,,2005
Eric Parker,26.0,SDG,WR,15.0,9.0,4.0,55.0,0.0,3.0,75.0,30.0,13.8,3.7,0.3,2.0,,2005
Koren Robinson,25.0,MIN,WR,14.0,5.0,4.0,27.0,1.0,1.0,75.0,13.0,6.8,1.9,0.3,2.0,"PB,AP CPoY-5",2005
Paul Smith,27.0,DET,FB,12.0,5.0,4.0,16.0,0.0,1.0,50.0,6.0,4.0,1.3,0.3,1.0,,2005
Steve Smith Sr.,26.0,CAR,WR,16.0,16.0,4.0,25.0,1.0,2.0,75.0,20.0,6.3,1.6,0.3,2.0,"PB,AP-1,AP CPoY-1",2005
Kordell Stewart,33.0,BAL,QB,1.0,0.0,4.0,24.0,0.0,2.0,75.0,13.0,6.0,24.0,4.0,0.0,,2005
Roddy White,24.0,ATL,WR,16.0,8.0,4.0,12.0,0.0,1.0,25.0,16.0,3.0,0.8,0.3,1.0,,2005
Quinn Gray,26.0,JAX,QB,1.0,0.0,3.0,1.0,0.0,1.0,33.3,3.0,0.3,1.0,3.0,1.0,,2005
Dan Kreider,28.0,PIT,FB,16.0,8.0,3.0,21.0,0.0,1.0,66.7,12.0,7.0,1.3,0.2,0.0,,2005
Jason McKie,25.0,CHI,FB,8.0,2.0,3.0,22.0,0.0,1.0,66.7,13.0,7.3,2.8,0.4,0.0,,2005
Santana Moss,26.0,WAS,WR,16.0,16.0,3.0,-3.0,0.0,0.0,0.0,3.0,-1.0,-0.2,0.2,3.0,"PB,AP-2",2005
Tab Perry,23.0,CIN,WR,16.0,0.0,3.0,9.0,1.0,1.0,66.7,7.0,3.0,0.6,0.2,1.0,,2005
Rod Smart,28.0,CAR,RB,12.0,0.0,3.0,6.0,0.0,1.0,33.3,6.0,2.0,0.5,0.3,1.0,,2005
Hines Ward,29.0,PIT,WR,15.0,15.0,3.0,10.0,0.0,1.0,66.7,7.0,3.3,0.7,0.2,1.0,,2005
Troy Williamson,22.0,MIN,WR,14.0,3.0,3.0,28.0,0.0,2.0,100.0,11.0,9.3,2.0,0.2,0.0,,2005
Derrick Wimbush,25.0,JAX,RB,14.0,1.0,3.0,12.0,1.0,1.0,66.7,7.0,4.0,0.9,0.2,1.0,,2005
Damien Anderson,26.0,ARI,RB,5.0,0.0,2.0,7.0,0.0,0.0,0.0,6.0,3.5,1.4,0.4,0.0,,2005
Tony Banks,32.0,HOU,QB,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2005
Bernard Berrian,25.0,CHI,WR,11.0,2.0,2.0,31.0,0.0,1.0,50.0,37.0,15.5,2.8,0.2,1.0,,2005
Antonio Brown,27.0,WAS,WR,7.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,3.5,1.0,0.3,2.0,,2005
Nate Burleson,24.0,MIN,WR,12.0,9.0,2.0,-6.0,0.0,0.0,0.0,-2.0,-3.0,-0.5,0.2,0.0,,2005
Reche Caldwell,26.0,SDG,WR,16.0,2.0,2.0,10.0,0.0,1.0,50.0,7.0,5.0,0.6,0.1,2.0,,2005
Todd Collins,34.0,KAN,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2005
Donald Driver,30.0,GNB,WR,16.0,16.0,2.0,13.0,0.0,0.0,100.0,9.0,6.5,0.8,0.1,0.0,,2005
Joey Galloway,34.0,TAM,WR,16.0,16.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,0.3,0.1,0.0,AP CPoY-5,2005
David Givens,25.0,NWE,WR,13.0,10.0,2.0,13.0,0.0,0.0,50.0,9.0,6.5,1.0,0.2,0.0,,2005
Terry Glenn,31.0,DAL,WR,16.0,16.0,2.0,-4.0,1.0,1.0,50.0,6.0,-2.0,-0.3,0.1,0.0,,2005
Tim Hasselbeck,27.0,NYG,QB,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,,2005
Shaun Hill,25.0,MIN,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2005
Terry Jackson,29.0,SFO,FB,16.0,0.0,2.0,11.0,0.0,0.0,0.0,11.0,5.5,0.7,0.1,0.0,,2005
Jon Kitna,33.0,CIN,QB,3.0,0.0,2.0,14.0,0.0,2.0,100.0,11.0,7.0,4.7,0.7,0.0,,2005
Greg Lewis,25.0,PHI,WR,16.0,16.0,2.0,13.0,0.0,0.0,0.0,8.0,6.5,0.8,0.1,0.0,,2005
Keenan McCardell,35.0,SDG,WR,16.0,16.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.4,0.1,0.0,,2005
Dennis Northcutt,28.0,CLE,WR,16.0,7.0,2.0,33.0,0.0,1.0,50.0,31.0,16.5,2.1,0.1,0.0,,2005
Roscoe Parrish,23.0,BUF,WR,10.0,1.0,2.0,-2.0,0.0,0.0,0.0,4.0,-1.0,-0.2,0.2,2.0,,2005
Lousaka Polite,24.0,DAL,RB,14.0,3.0,2.0,8.0,0.0,1.0,100.0,6.0,4.0,0.6,0.1,0.0,,2005
Courtney Roby,22.0,TEN,WR,13.0,6.0,2.0,16.0,0.0,1.0,100.0,11.0,8.0,1.2,0.2,1.0,,2005
Aaron Rodgers,22.0,GNB,QB,3.0,0.0,2.0,7.0,0.0,1.0,50.0,8.0,3.5,2.3,0.7,2.0,,2005
Tony Romo,25.0,DAL,QB,16.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,2005
Donte' Stallworth,25.0,NOR,WR,16.0,13.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,1.0,,2005
Travis Taylor,27.0,MIN,WR,16.0,13.0,2.0,3.0,0.0,0.0,50.0,5.0,1.5,0.2,0.1,1.0,,2005
Marques Tuiasosopo,26.0,OAK,QB,1.0,1.0,2.0,19.0,0.0,1.0,100.0,10.0,9.5,19.0,2.0,2.0,,2005
Alvis Whitted,31.0,OAK,WR,16.0,0.0,2.0,51.0,0.0,2.0,100.0,27.0,25.5,3.2,0.1,0.0,,2005
Reggie Williams,22.0,JAX,WR,16.0,7.0,2.0,3.0,0.0,1.0,50.0,10.0,1.5,0.2,0.1,2.0,,2005
Drew Bennett,27.0,TEN,WR,13.0,10.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2005
Jeff Blake,35.0,CHI,QB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,2005
Corey Bradford,30.0,HOU,WR,16.0,6.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,,2005
Nehemiah Broughton,23.0,WAS,FB,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.8,0.3,0.0,,2005
Kris Brown,29.0,HOU,K,16.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,2005
Reggie Brown,24.0,PHI,WR,16.0,11.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,1.0,AP ORoY-2,2005
Antonio Bryant,24.0,CLE,WR,16.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,,2005
Michael Clayton,23.0,TAM,WR,14.0,10.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,,2005
Keary Colbert,23.0,CAR,WR,16.0,16.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.4,0.1,1.0,,2005
Jerricho Cotchery,23.0,NYJ,WR,16.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,2.0,,2005
Patrick Crayton,26.0,DAL,WR,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,3.0,,2005
Kevin Curtis,27.0,STL,WR,16.0,9.0,1.0,5.0,1.0,1.0,100.0,5.0,5.0,0.3,0.1,2.0,,2005
Koy Detmer,32.0,PHI,QB,16.0,0.0,1.0,1.0,0.0,1.0,200.0,1.0,1.0,0.1,0.1,2.0,,2005
Eddie Drummond,25.0,DET,WR,12.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,1.0,,2005
Jay Fiedler,34.0,NYJ,QB,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,1.0,,2005
Doug Gabriel,25.0,OAK,WR,14.0,2.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.4,0.1,0.0,,2005
Ben Graham,32.0,NYJ,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
Madison Hedgecock,24.0,STL,FB,16.0,7.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2005
Devery Henderson,23.0,NOR,WR,15.0,3.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,0.0,,2005
William Henderson,34.0,GNB,FB,16.0,8.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,1.0,,2005
Craig Hentrich,34.0,TEN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
Chris Hetherington,33.0,SFO,FB,16.0,6.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2005
Torry Holt,29.0,STL,WR,14.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,2.0,PB,2005
Darrell Jackson,27.0,SEA,WR,6.0,6.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,1.2,0.2,0.0,,2005
Bryan Johnson,27.0,CHI,FB,7.0,6.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.7,0.1,0.0,,2005
Bryant Johnson,24.0,ARI,WR,14.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2005
Keyshawn Johnson,33.0,DAL,WR,16.0,14.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,3.0,,2005
Brandon Jones,23.0,TEN,WR,10.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2005
Donnie Jones,25.0,MIA,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2005
Shane Lechler,29.0,OAK,P,16.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,2005
Nick Luchey,28.0,CIN,FB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,,2005
Brandon Manumaleuna,25.0,STL,TE,14.0,14.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,2.0,,2005
Rasheed Marshall,24.0,SFO,WR,12.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.6,0.1,4.0,,2005
Justin McCareins,27.0,NYJ,WR,16.0,16.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,,2005
Shaun McDonald,24.0,STL,WR,16.0,2.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,0.4,0.1,1.0,,2005
Terence Newman,27.0,DAL,LCB,16.0,16.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,3.0,,2005
Kassim Osgood,25.0,SDG,WR,12.0,3.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,2005
Terrell Owens,32.0,PHI,WR,7.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,0.0,,2005
Andrew Pinnock,25.0,SDG,FB,12.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,2005
Willie Ponder,25.0,NYG,WR,11.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.4,0.1,1.0,,2005
Jerry Porter,27.0,OAK,WR,16.0,14.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,1.0,,2005
Peerless Price,29.0,DAL,WR,7.0,1.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,1.3,0.1,0.0,,2005
Ricky Proehl,37.0,CAR,WR,16.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,0.0,,2005
Josh Reed,25.0,BUF,WR,16.0,6.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,,2005
Philip Rivers,24.0,SDG,QB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,2.0,,2005
B.J. Sander,25.0,GNB,P,14.0,0.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.8,0.1,1.0,,2005
Deion Sanders,38.0,BAL,DB,16.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
Cory Schlesinger,33.0,DET,FB,11.0,8.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,2005
Mike Sellers,30.0,WAS,TE,15.0,6.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,2005
Daimon Shelton,33.0,BUF,FB,16.0,11.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
Jonathan Smith,24.0,BUF,WR,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2005
Rod Smith,35.0,DEN,WR,16.0,16.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,2.0,PB,2005
Jerald Sowell,31.0,NYJ,FB,16.0,14.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,1.0,,2005
Chad Stanley,29.0,HOU,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
James Thrash,30.0,WAS,WR,12.0,2.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.7,0.1,1.0,,2005
Scottie Vines,26.0,DET,WR,13.0,11.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.5,0.1,0.0,,2005
Billy Volek,29.0,TEN,QB,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.5,0.2,3.0,,2005
Bobby Wade,24.0,2TM,WR,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,10.0,,2005
Bobby Wade,24.0,TEN,WR,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,2005
Peter Warrick,28.0,SEA,WR,13.0,5.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.4,0.1,0.0,,2005
Wes Welker,24.0,MIA,WR,16.0,1.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,5.0,,2005
Jeff Wilkins,33.0,STL,K,16.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,,2005
Cedrick Wilson,27.0,PIT,WR,16.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
Kris Wilson,24.0,KAN,TE,14.0,1.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,,2005
Dave Zastudil,27.0,BAL,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2005
