Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Lamar Miller,35.0,26.0,170.0,0.0,6.5,4.9,2013
Zac Stacy,35.0,26.0,141.0,1.0,5.4,4.0,2013
DeAngelo Williams,36.0,26.0,333.0,1.0,12.8,9.3,2013
Bruce Miller,36.0,25.0,243.0,0.0,9.7,6.8,2013
Arian Foster,35.0,22.0,183.0,1.0,8.3,5.2,2013
Brandon Bolden,29.0,21.0,152.0,0.0,7.2,5.2,2013
Fozzy Whittaker,36.0,21.0,155.0,2.0,7.4,4.3,2013
Montee Ball,27.0,20.0,145.0,0.0,7.3,5.4,2013
Andre Brown,29.0,20.0,103.0,0.0,5.2,3.6,2013
Bernard Pierce,25.0,20.0,104.0,0.0,5.2,4.2,2013
Stanley Havili,21.0,18.0,128.0,1.0,7.1,6.1,2013
Rashard Mendenhall,21.0,18.0,134.0,0.0,7.4,6.4,2013
Anthony Sherman,24.0,18.0,155.0,1.0,8.6,6.5,2013
Darren McFadden,25.0,17.0,108.0,0.0,6.4,4.3,2013
Frank Gore,27.0,16.0,141.0,0.0,8.8,5.2,2013
Justin Forsett,16.0,15.0,82.0,0.0,5.5,5.1,2013
Daniel Thomas,17.0,15.0,63.0,2.0,4.2,3.7,2013
Bobby Rainey,19.0,15.0,46.0,1.0,3.1,2.4,2013
Bobby Rainey,4.0,4.0,19.0,0.0,4.8,4.8,2013
Bobby Rainey,15.0,11.0,27.0,1.0,2.5,1.8,2013
Jed Collins,17.0,14.0,54.0,0.0,3.9,3.2,2013
Daryl Richardson,18.0,14.0,121.0,0.0,8.6,6.7,2013
Jordan Todman,26.0,14.0,116.0,1.0,8.3,4.5,2013
Toby Gerhart,19.0,13.0,88.0,0.0,6.8,4.6,2013
Cory Harkey,18.0,13.0,113.0,2.0,8.7,6.3,2013
Peyton Hillis,21.0,13.0,96.0,0.0,7.4,4.6,2013
John Kuhn,19.0,13.0,81.0,0.0,6.2,4.3,2013
Ronnie Hillman,14.0,12.0,119.0,0.0,9.9,8.5,2013
Doug Martin,24.0,12.0,66.0,0.0,5.5,2.8,2013
Tommy Bohanon,16.0,11.0,69.0,0.0,6.3,4.3,2013
Knile Davis,15.0,11.0,75.0,0.0,6.8,5.0,2013
Vonta Leach,20.0,11.0,47.0,1.0,4.3,2.4,2013
Erik Lorig,14.0,11.0,47.0,0.0,4.3,3.4,2013
Isaiah Pead,15.0,11.0,78.0,0.0,7.1,5.2,2013
Da'Rel Scott,19.0,11.0,102.0,1.0,9.3,5.4,2013
Mike James,11.0,10.0,43.0,0.0,4.3,3.9,2013
Stevan Ridley,12.0,10.0,62.0,0.0,6.2,5.2,2013
Alfonso Smith,13.0,10.0,68.0,0.0,6.8,5.2,2013
James Starks,13.0,10.0,89.0,1.0,8.9,6.8,2013
Will Ta'ufo'ou,15.0,10.0,40.0,0.0,4.0,2.7,2013
Felix Jones,13.0,9.0,63.0,0.0,7.0,4.8,2013
Alfred Morris,12.0,9.0,78.0,0.0,8.7,6.5,2013
Edwin Baker,9.0,8.0,57.0,0.0,7.1,6.3,2013
Bryce Brown,13.0,8.0,84.0,0.0,10.5,6.5,2013
Ronnie Brown,8.0,8.0,60.0,0.0,7.5,7.5,2013
Derrick Coleman,8.0,8.0,62.0,1.0,7.8,7.8,2013
Patrick DiMarco,10.0,8.0,49.0,0.0,6.1,4.9,2013
Jonathan Dwyer,11.0,8.0,64.0,0.0,8.0,5.8,2013
Dennis Johnson,12.0,8.0,46.0,0.0,5.8,3.8,2013
Will Johnson,11.0,8.0,41.0,1.0,5.1,3.7,2013
Willis McGahee,11.0,8.0,20.0,0.0,2.5,1.8,2013
Joseph Randle,10.0,8.0,61.0,0.0,7.6,6.1,2013
Stepfan Taylor,9.0,8.0,71.0,0.0,8.9,7.9,2013
Marcus Thigpen,11.0,8.0,97.0,1.0,12.1,8.8,2013
Robert Turbin,12.0,8.0,60.0,0.0,7.5,5.0,2013
Ahmad Bradshaw,8.0,7.0,42.0,0.0,6.0,5.3,2013
Lance Dunbar,7.0,7.0,59.0,0.0,8.4,8.4,2013
Cyrus Gray,10.0,7.0,46.0,0.0,6.6,4.6,2013
Mark Ingram,11.0,7.0,68.0,0.0,9.7,6.2,2013
Jamize Olawale,11.0,7.0,63.0,0.0,9.0,5.7,2013
Jonathan Stewart,7.0,7.0,44.0,0.0,6.3,6.3,2013
Frank Summers,8.0,7.0,79.0,1.0,11.3,9.9,2013
John Conner,11.0,6.0,31.0,0.0,5.2,2.8,2013
Benny Cunningham,10.0,6.0,59.0,0.0,9.8,5.9,2013
Jerome Felton,8.0,6.0,37.0,0.0,6.2,4.6,2013
Shonn Greene,8.0,6.0,39.0,0.0,6.5,4.9,2013
Jonathan Grimes,6.0,6.0,76.0,0.0,12.7,12.7,2013
Collin Mooney,6.0,6.0,32.0,0.0,5.3,5.3,2013
Matt Asiata,8.0,5.0,13.0,0.0,2.6,1.6,2013
Rhett Ellison,10.0,5.0,61.0,1.0,12.2,6.1,2013
Greg Jones,11.0,5.0,34.0,0.0,6.8,3.1,2013
Tashard Choice,9.0,5.0,15.0,0.0,3.0,1.7,2013
Tashard Choice,8.0,4.0,10.0,0.0,2.5,1.3,2013
Tashard Choice,1.0,1.0,5.0,0.0,5.0,5.0,2013
Jackie Battle,5.0,4.0,36.0,0.0,9.0,7.2,2013
Michael Bush,8.0,4.0,48.0,1.0,12.0,6.0,2013
Tony Fiammetta,6.0,4.0,57.0,0.0,14.3,9.5,2013
Johnathan Franklin,5.0,4.0,30.0,0.0,7.5,6.0,2013
BenJarvus Green-Ellis,8.0,4.0,22.0,0.0,5.5,2.8,2013
Chris Polk,5.0,4.0,61.0,0.0,15.3,12.2,2013
Isaac Redman,5.0,4.0,14.0,0.0,3.5,2.8,2013
Theo Riddick,8.0,4.0,26.0,0.0,6.5,3.3,2013
Darrel Young,9.0,4.0,71.0,1.0,17.8,7.9,2013
Michael Cox,3.0,3.0,12.0,0.0,4.0,4.0,2013
Jeff Demps,3.0,3.0,21.0,0.0,7.0,7.0,2013
Anthony Dixon,3.0,3.0,30.0,0.0,10.0,10.0,2013
Phillip Tanner,4.0,3.0,33.0,0.0,11.0,8.3,2013
Kenjon Barner,3.0,2.0,7.0,0.0,3.5,2.3,2013
LeGarrette Blount,5.0,2.0,38.0,0.0,19.0,7.6,2013
Travaris Cadet,2.0,2.0,5.0,1.0,2.5,2.5,2013
Bradie Ewing,2.0,2.0,29.0,0.0,14.5,14.5,2013
Mike Goodson,3.0,2.0,19.0,0.0,9.5,6.3,2013
Alex Green,2.0,2.0,8.0,0.0,4.0,4.0,2013
Michael Hill,2.0,2.0,23.0,0.0,11.5,11.5,2013
Kendall Hunter,4.0,2.0,13.0,0.0,6.5,3.3,2013
Chris Ivory,7.0,2.0,10.0,0.0,5.0,1.4,2013
Brandon Jacobs,7.0,2.0,13.0,0.0,6.5,1.9,2013
LaMichael James,3.0,2.0,16.0,0.0,8.0,5.3,2013
Taiwan Jones,3.0,2.0,55.0,0.0,27.5,18.3,2013
Le'Ron McClain,4.0,2.0,-7.0,0.0,-3.5,-1.8,2013
Michael Robinson,3.0,2.0,27.0,0.0,13.5,9.0,2013
Bernard Scott,2.0,2.0,10.0,0.0,5.0,5.0,2013
Antone Smith,3.0,2.0,10.0,0.0,5.0,3.3,2013
LaRod Stephens-Howling,3.0,2.0,11.0,0.0,5.5,3.7,2013
Jeremy Stewart,2.0,2.0,6.0,0.0,3.0,3.0,2013
David Wilson,6.0,2.0,8.0,0.0,4.0,1.3,2013
Vick Ballard,2.0,1.0,-5.0,0.0,-5.0,-2.5,2013
Joe Banyard,1.0,1.0,11.0,0.0,11.0,11.0,2013
Tyler Clutts,2.0,1.0,4.0,0.0,4.0,2.0,2013
Tyler Clutts,1.0,0.0,0.0,0.0,0.0,0.0,2013
Tyler Clutts,1.0,1.0,4.0,0.0,4.0,4.0,2013
Ray Graham,3.0,1.0,12.0,0.0,12.0,4.0,2013
Dan Herron,1.0,1.0,57.0,0.0,57.0,57.0,2013
Robert Hughes,2.0,1.0,6.0,0.0,6.0,3.0,2013
Henry Hynoski,2.0,1.0,5.0,0.0,5.0,2.5,2013
Deji Karim,2.0,1.0,-1.0,0.0,-1.0,-0.5,2013
Zach Line,3.0,1.0,8.0,0.0,8.0,2.7,2013
Evan Royster,1.0,1.0,3.0,0.0,3.0,3.0,2013
Josh Vaughan,1.0,1.0,-5.0,0.0,-5.0,-5.0,2013
Ronnie Wingo,1.0,1.0,2.0,0.0,2.0,2.0,2013
C.J. Anderson,1.0,0.0,0.0,0.0,0.0,0.0,2013
Shaun Draughn,0.0,0.0,0.0,0.0,0.0,0.0,2013
Mike Gillislee,0.0,0.0,0.0,0.0,0.0,0.0,2013
Quinn Johnson,1.0,0.0,0.0,0.0,0.0,0.0,2013
Kyle Juszczyk,1.0,0.0,0.0,0.0,0.0,0.0,2013
Mikel Leshoure,0.0,0.0,0.0,0.0,0.0,0.0,2013
Christine Michael,0.0,0.0,0.0,0.0,0.0,0.0,2013
Cedric Peerman,0.0,0.0,0.0,0.0,0.0,0.0,2013
Chris Rainey,1.0,0.0,0.0,0.0,0.0,0.0,2013
Khiry Robinson,0.0,0.0,0.0,0.0,0.0,0.0,2013
Armond Smith,0.0,0.0,0.0,0.0,0.0,0.0,2013
Spencer Ware,0.0,0.0,0.0,0.0,0.0,0.0,2013
Leon Washington,1.0,0.0,0.0,0.0,0.0,0.0,2013
Cierre Wood,0.0,0.0,0.0,0.0,0.0,0.0,2013
