Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Nate Eachus,22.0,KAN,RB,11.0,2.0,5.0,18.0,0.0,0.0,80.0,7.0,3.6,1.6,0.5,0.0,,2012
T.Y. Hilton,23.0,IND,WR,15.0,1.0,5.0,29.0,0.0,2.0,40.0,19.0,5.8,1.9,0.3,1.0,,2012
Henry Hynoski,24.0,NYG,FB,16.0,11.0,5.0,20.0,0.0,0.0,40.0,5.0,4.0,1.3,0.3,0.0,,2012
Brandon Jacobs,30.0,SFO,RB,2.0,0.0,5.0,7.0,0.0,1.0,20.0,3.0,1.4,3.5,2.5,0.0,,2012
Greg Jones,31.0,JAX,RB,12.0,4.0,5.0,8.0,0.0,3.0,60.0,4.0,1.6,0.7,0.4,0.0,,2012
Jeremy Kerley,24.0,NYJ,WR,16.0,7.0,5.0,8.0,0.0,0.0,20.0,5.0,1.6,0.5,0.3,4.0,,2012
Bruce Miller,25.0,SFO,FB,16.0,13.0,5.0,18.0,0.0,2.0,60.0,9.0,3.6,1.1,0.3,0.0,,2012
Collin Mooney,26.0,TEN,RB,2.0,0.0,5.0,19.0,0.0,2.0,40.0,8.0,3.8,9.5,2.5,0.0,,2012
Matt Moore,28.0,MIA,QB,2.0,0.0,5.0,-3.0,0.0,0.0,0.0,1.0,-0.6,-1.5,2.5,0.0,,2012
Mohamed Sanu,23.0,CIN,WR,9.0,3.0,5.0,15.0,0.0,2.0,80.0,7.0,3.0,1.7,0.6,0.0,,2012
Mike Wallace,26.0,PIT,WR,15.0,14.0,5.0,7.0,0.0,1.0,20.0,13.0,1.4,0.5,0.3,2.0,,2012
Donnie Avery,28.0,IND,WR,16.0,15.0,4.0,9.0,0.0,0.0,25.0,7.0,2.3,0.6,0.3,1.0,,2012
Julian Edelman,26.0,NWE,WR,9.0,3.0,4.0,45.0,0.0,2.0,50.0,47.0,11.3,5.0,0.4,1.0,,2012
Matt Flynn,27.0,SEA,QB,3.0,0.0,4.0,-5.0,0.0,0.0,0.0,-1.0,-1.3,-1.7,1.3,0.0,,2012
Bruce Gradkowski,29.0,CIN,QB,2.0,0.0,4.0,-2.0,0.0,0.0,0.0,,-0.5,-1.0,2.0,1.0,,2012
A.J. Green,24.0,CIN,WR,16.0,16.0,4.0,38.0,0.0,2.0,75.0,20.0,9.5,2.4,0.3,2.0,"PB,AP-2",2012
Graham Harrell,27.0,GNB,QB,4.0,0.0,4.0,-3.0,0.0,0.0,0.0,,-0.8,-0.8,1.0,1.0,,2012
Dan Herron,23.0,CIN,RB,3.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,1.3,1.7,1.3,0.0,,2012
Quinn Johnson,26.0,TEN,FB,16.0,8.0,4.0,5.0,0.0,2.0,50.0,3.0,1.3,0.3,0.3,0.0,,2012
Ryan Lindley,23.0,ARI,QB,6.0,4.0,4.0,7.0,0.0,1.0,25.0,8.0,1.8,1.2,0.7,3.0,,2012
Keshawn Martin,22.0,HOU,WR,16.0,1.0,4.0,53.0,0.0,3.0,75.0,21.0,13.3,3.3,0.3,1.0,,2012
Colt McCoy,26.0,CLE,QB,3.0,0.0,4.0,15.0,0.0,2.0,50.0,15.0,3.8,5.0,1.3,0.0,,2012
Andre Roberts,24.0,ARI,WR,15.0,15.0,4.0,29.0,0.0,2.0,50.0,15.0,7.3,1.9,0.3,1.0,,2012
John Skelton,24.0,ARI,QB,7.0,6.0,4.0,5.0,0.0,1.0,25.0,2.0,1.3,0.7,0.6,4.0,,2012
Kyle Williams,24.0,SFO,WR,11.0,3.0,4.0,21.0,0.0,0.0,75.0,9.0,5.3,1.9,0.4,1.0,,2012
Joe Adams,23.0,CAR,WR,9.0,0.0,3.0,13.0,0.0,0.0,0.0,5.0,4.3,1.4,0.3,4.0,,2012
Dwayne Allen,22.0,IND,TE,16.0,16.0,3.0,5.0,0.0,2.0,66.7,3.0,1.7,0.3,0.2,1.0,,2012
Matt Asiata,25.0,MIN,RB,16.0,0.0,3.0,9.0,0.0,0.0,0.0,5.0,3.0,0.6,0.2,0.0,,2012
Arrelious Benn,24.0,TAM,WR,8.0,1.0,3.0,16.0,0.0,1.0,66.7,9.0,5.3,2.0,0.4,1.0,,2012
David Carr,33.0,NYG,QB,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,1.0,,2012
Kirk Cousins,24.0,WAS,QB,3.0,1.0,3.0,22.0,0.0,1.0,66.7,17.0,7.3,7.3,1.0,1.0,,2012
Chase Daniel,26.0,NOR,QB,16.0,0.0,3.0,17.0,0.0,1.0,33.3,19.0,5.7,1.1,0.2,0.0,,2012
Chris Givens,23.0,STL,WR,15.0,12.0,3.0,12.0,0.0,1.0,33.3,14.0,4.0,0.8,0.2,0.0,,2012
Devin Hester,30.0,CHI,WR,15.0,5.0,3.0,6.0,0.0,0.0,66.7,8.0,2.0,0.4,0.2,1.0,,2012
DeSean Jackson,26.0,PHI,WR,11.0,11.0,3.0,-7.0,0.0,0.0,33.3,5.0,-2.3,-0.6,0.3,1.0,,2012
Damaris Johnson,23.0,PHI,WR,14.0,1.0,3.0,12.0,0.0,2.0,66.7,7.0,4.0,0.9,0.2,2.0,,2012
Marvin Jones,22.0,CIN,WR,11.0,5.0,3.0,47.0,0.0,2.0,66.7,37.0,15.7,4.3,0.3,0.0,,2012
Brandon LaFell,26.0,CAR,WR,14.0,12.0,3.0,35.0,0.0,1.0,100.0,25.0,11.7,2.5,0.2,1.0,,2012
Stefan Logan,31.0,DET,RB,16.0,0.0,3.0,17.0,0.0,1.0,66.7,13.0,5.7,1.1,0.2,6.0,,2012
Mario Manningham,26.0,SFO,WR,12.0,10.0,3.0,64.0,0.0,2.0,100.0,29.0,21.3,5.3,0.3,2.0,,2012
Josh Morgan,27.0,WAS,WR,16.0,15.0,3.0,25.0,0.0,1.0,100.0,9.0,8.3,1.6,0.2,1.0,,2012
Santana Moss,33.0,WAS,WR,16.0,1.0,3.0,14.0,0.0,1.0,33.3,12.0,4.7,0.9,0.2,2.0,,2012
Eddie Royal,26.0,SDG,WR,10.0,2.0,3.0,22.0,0.0,2.0,66.7,11.0,7.3,2.2,0.3,1.0,,2012
Armond Smith,26.0,CAR,RB,4.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8,0.0,,2012
Steve Smith Sr.,33.0,CAR,WR,16.0,16.0,3.0,27.0,0.0,1.0,66.7,15.0,9.0,1.7,0.2,1.0,,2012
Torrey Smith,23.0,BAL,WR,16.0,16.0,3.0,9.0,0.0,1.0,33.3,13.0,3.0,0.6,0.2,0.0,,2012
Golden Tate,24.0,SEA,WR,15.0,15.0,3.0,20.0,0.0,1.0,66.7,13.0,6.7,1.3,0.2,1.0,,2012
Jordan Todman,22.0,JAX,RB,1.0,0.0,3.0,8.0,0.0,0.0,0.0,6.0,2.7,8.0,3.0,0.0,,2012
Lawrence Vickers,29.0,DAL,FB,16.0,6.0,3.0,11.0,0.0,1.0,33.3,13.0,3.7,0.7,0.2,0.0,,2012
Danny Amendola,27.0,STL,WR,11.0,8.0,2.0,8.0,0.0,0.0,50.0,6.0,4.0,0.7,0.2,3.0,,2012
Justin Blackmon,22.0,JAX,WR,16.0,14.0,2.0,23.0,0.0,2.0,100.0,12.0,11.5,1.4,0.1,1.0,,2012
Dez Bryant,24.0,DAL,WR,16.0,14.0,2.0,-5.0,0.0,0.0,50.0,6.0,-2.5,-0.3,0.1,5.0,,2012
Kellen Clemens,29.0,STL,QB,2.0,0.0,2.0,5.0,0.0,1.0,50.0,5.0,2.5,2.5,1.0,1.0,,2012
Early Doucet,27.0,ARI,WR,12.0,3.0,2.0,9.0,0.0,0.0,50.0,6.0,4.5,0.8,0.2,0.0,,2012
Harry Douglas,28.0,ATL,WR,15.0,1.0,2.0,4.0,0.0,1.0,50.0,5.0,2.0,0.3,0.1,1.0,,2012
Pierre Garcon,26.0,WAS,WR,10.0,10.0,2.0,9.0,0.0,0.0,0.0,7.0,4.5,0.9,0.2,0.0,,2012
Jonathan Grimes,23.0,NYJ,RB,3.0,0.0,2.0,6.0,0.0,0.0,50.0,5.0,3.0,2.0,0.7,0.0,,2012
Leonard Hankerson,23.0,WAS,WR,16.0,5.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.3,0.1,0.0,,2012
Roy Helu,24.0,WAS,RB,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.0,,2012
Darrius Heyward-Bey,25.0,OAK,WR,15.0,14.0,2.0,16.0,0.0,1.0,50.0,20.0,8.0,1.1,0.1,0.0,,2012
Rashad Johnson,26.0,ARI,DB,15.0,3.0,2.0,64.0,0.0,2.0,100.0,40.0,32.0,4.3,0.1,0.0,,2012
Will Johnson,23.0,PIT,RB,16.0,7.0,2.0,7.0,0.0,0.0,50.0,5.0,3.5,0.4,0.1,0.0,,2012
Sam Koch,30.0,BAL,P,16.0,0.0,2.0,17.0,1.0,2.0,100.0,10.0,8.5,1.1,0.1,0.0,,2012
Shane Lechler,36.0,OAK,P,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2012
Greg Little,23.0,CLE,WR,16.0,16.0,2.0,15.0,0.0,1.0,50.0,17.0,7.5,0.9,0.1,0.0,,2012
Luke McCown,31.0,ATL,QB,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,,2012
Kevin Ogletree,25.0,DAL,WR,15.0,1.0,2.0,9.0,0.0,0.0,100.0,5.0,4.5,0.6,0.1,0.0,,2012
Patrick Peterson,22.0,ARI,LCB,16.0,16.0,2.0,13.0,0.0,1.0,50.0,17.0,6.5,0.8,0.1,7.0,PB,2012
Sidney Rice,26.0,SEA,WR,16.0,16.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.4,0.1,0.0,,2012
Javon Ringer,25.0,TEN,RB,2.0,0.0,2.0,14.0,0.0,0.0,0.0,9.0,7.0,7.0,1.0,0.0,,2012
Jon Ryan,31.0,SEA,P,16.0,0.0,2.0,-18.0,0.0,0.0,0.0,,-9.0,-1.1,0.1,1.0,,2012
Owen Schmitt,27.0,OAK,RB,13.0,4.0,2.0,1.0,0.0,1.0,50.0,2.0,0.5,0.1,0.2,0.0,,2012
Eric Weddle,27.0,SDG,FS,16.0,16.0,2.0,10.0,0.0,2.0,100.0,6.0,5.0,0.6,0.1,3.0,AP-2,2012
Wes Welker,31.0,NWE,WR,16.0,12.0,2.0,20.0,0.0,2.0,100.0,11.0,10.0,1.3,0.1,3.0,PB,2012
Keiland Williams,26.0,DET,RB,5.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.5,0.6,0.4,0.0,,2012
Jarius Wright,23.0,MIN,WR,7.0,1.0,2.0,11.0,0.0,1.0,50.0,8.0,5.5,1.6,0.3,0.0,,2012
T.J. Yates,25.0,HOU,QB,4.0,0.0,2.0,-1.0,1.0,1.0,50.0,1.0,-0.5,-0.3,0.5,2.0,,2012
Titus Young,23.0,DET,WR,10.0,8.0,2.0,16.0,0.0,1.0,100.0,11.0,8.0,1.6,0.2,0.0,,2012
Jordan Babineaux,30.0,TEN,SS/FS,16.0,12.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.6,0.1,0.0,,2012
Anquan Boldin,32.0,BAL,WR,15.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2012
Dezmon Briscoe,23.0,WAS,WR,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2012
Travaris Cadet,23.0,NOR,RB,13.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,1.0,,2012
Andre Caldwell,27.0,DEN,WR,8.0,0.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,1.8,0.1,0.0,,2012
James Casey,28.0,HOU,FB,16.0,9.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,,2012
Chris Clemons,27.0,MIA,SS,16.0,16.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,2012
Sean Considine,30.0,BAL,DB,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2012
Terrance Copper,30.0,KAN,WR,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2012
Michael Crabtree,25.0,SFO,WR,16.0,16.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.5,0.1,0.0,,2012
Fred Davis,26.0,WAS,TE,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2012
Dorin Dickerson,24.0,BUF,TE,11.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.7,0.1,1.0,,2012
Jay Feely,36.0,ARI,K,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2012
Brandon Fields,28.0,MIA,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2012
Clyde Gates,26.0,NYJ,WR,11.0,2.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,1.1,0.1,0.0,,2012
David Gilreath,24.0,PIT,WR,3.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,2.3,0.3,0.0,,2012
Ted Ginn Jr.,27.0,SFO,WR,13.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,0.5,0.1,4.0,,2012
Dashon Goldson,28.0,SFO,FS,16.0,16.0,1.0,31.0,0.0,1.0,100.0,31.0,31.0,1.9,0.1,0.0,"PB,AP-1",2012
T.J. Graham,23.0,BUF,TE,15.0,11.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,,2012
Johnny Hekker,22.0,STL,P,16.0,0.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,2.0,,2012
Devery Henderson,30.0,NOR,WR,15.0,9.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.9,0.1,1.0,,2012
Aaron Hernandez,23.0,NWE,TE,10.0,10.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.5,0.1,0.0,,2012
Shaun Hill,32.0,DET,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2012
Brian Hoyer,27.0,ARI,QB,2.0,1.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,3.0,0.5,1.0,,2012
Kevin Huber,27.0,CIN,P,16.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,2012
Robert Hughes,23.0,IND,RB,5.0,1.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,1.0,0.2,0.0,,2012
Jerrel Jernigan,23.0,NYG,WR,9.0,0.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.7,0.1,1.0,,2012
Jacoby Jones,28.0,BAL,WR,16.0,3.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,2.0,"PB,AP-1",2012
Byron Leftwich,32.0,PIT,QB,2.0,1.0,1.0,31.0,1.0,1.0,100.0,31.0,31.0,15.5,0.5,1.0,,2012
Thaddeus Lewis,27.0,CLE,QB,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,,2012
Brandon Marshall,28.0,CHI,WR,16.0,16.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,2.0,"PB,AP-1",2012
Robert Meachem,28.0,SDG,WR,15.0,3.0,1.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-0.4,0.1,0.0,,2012
Denarius Moore,24.0,OAK,WR,15.0,15.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,3.0,,2012
Marlon Moore,25.0,MIA,WR,14.0,2.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.6,0.1,0.0,,2012
Joe Morgan,24.0,NOR,WR,14.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2012
Louis Murphy,25.0,CAR,WR,16.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,,2012
Haruki Nakamura,26.0,CAR,FS,13.0,13.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,,2012
Jordan Norwood,26.0,CLE,WR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,2012
Ben Obomanu,29.0,SEA,WR,8.0,0.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,1.4,0.1,0.0,,2012
Preston Parker,25.0,TAM,WR,2.0,0.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,3.5,0.5,0.0,,2012
Niles Paul,23.0,WAS,WR,16.0,4.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,2012
Kealoha Pilares,24.0,CAR,WR,8.0,0.0,1.0,17.0,0.0,1.0,100.0,12.0,17.0,2.1,0.1,0.0,,2012
DeVier Posey,22.0,HOU,WR,11.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,,2012
Aldrick Robinson,24.0,WAS,WR,15.0,2.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,0.0,,2012
Emmanuel Sanders,25.0,PIT,WR,16.0,7.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,3.0,,2012
Cecil Shorts,25.0,JAX,WR,14.0,9.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,1.0,,2012
Shaun Suisham,31.0,PIT,K,16.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,2012
Keith Tandy,23.0,TAM,DB,9.0,0.0,1.0,18.0,0.0,1.0,100.0,18.0,18.0,2.0,0.1,0.0,,2012
Brandon Tate,25.0,CIN,WR,16.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,4.0,,2012
Marcus Thigpen,26.0,MIA,RB,16.0,0.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,1.0,,2012
Tyler Thigpen,28.0,BUF,QB,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,,2012
Tiquan Underwood,25.0,TAM,WR,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2012
Raymond Ventrone,30.0,CLE,DB,12.0,0.0,1.0,35.0,0.0,1.0,100.0,35.0,35.0,2.9,0.1,0.0,,2012
Reggie Wayne,34.0,IND,WR,16.0,15.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,1.0,PB,2012
Joe Webb,26.0,MIN,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2012
Kendall Wright,23.0,TEN,WR,15.0,5.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,,2012
