Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Dorsey Levens,32.0,PHI,RB,16.0,0.0,75.0,411.0,1.0,13.0,41.3,47.0,5.5,25.7,4.7,1.0,,2002
Jeff Garcia,32.0,SFO,QB,16.0,16.0,73.0,353.0,3.0,30.0,50.7,21.0,4.8,22.1,4.6,2.0,PB,2002
Tony Fisher,23.0,GNB,RB,15.0,1.0,70.0,283.0,2.0,15.0,44.3,28.0,4.0,18.9,4.7,2.0,,2002
Ladell Betts,23.0,WAS,RB,11.0,0.0,65.0,307.0,1.0,14.0,38.5,27.0,4.7,27.9,5.9,2.0,,2002
Lamar Gordon,22.0,STL,RB,13.0,5.0,65.0,228.0,1.0,12.0,38.5,29.0,3.5,17.5,5.0,4.0,,2002
Donovan McNabb,26.0,PHI,QB,10.0,10.0,63.0,460.0,6.0,35.0,65.1,40.0,7.3,46.0,6.3,6.0,PB,2002
Aaron Brooks,26.0,NOR,QB,16.0,16.0,62.0,253.0,2.0,21.0,46.8,21.0,4.1,15.8,3.9,11.0,,2002
David Carr,23.0,HOU,QB,16.0,16.0,59.0,282.0,3.0,16.0,44.1,20.0,4.8,17.6,3.7,21.0,AP ORoY-3,2002
Kevin Faulk,26.0,NWE,RB,15.0,0.0,52.0,271.0,2.0,8.0,50.0,45.0,5.2,18.1,3.5,1.0,,2002
Rich Gannon,37.0,OAK,QB,16.0,16.0,50.0,156.0,3.0,11.0,36.0,24.0,3.1,9.8,3.1,9.0,"PB,AP-1,AP MVP-1,AP OPoY-3",2002
Nick Goings,24.0,CAR,RB,14.0,2.0,50.0,188.0,0.0,11.0,34.0,20.0,3.8,13.4,3.6,2.0,,2002
Mike Cloud,27.0,KAN,RB,14.0,2.0,49.0,115.0,2.0,9.0,44.9,9.0,2.3,8.2,3.5,0.0,,2002
Cory Schlesinger,30.0,DET,FB,16.0,14.0,49.0,139.0,2.0,6.0,32.7,17.0,2.8,8.7,3.1,2.0,,2002
Robert Holcombe,27.0,TEN,RB,8.0,0.0,47.0,242.0,0.0,14.0,51.1,39.0,5.1,30.3,5.9,1.0,,2002
Jake Plummer,28.0,ARI,QB,16.0,16.0,46.0,283.0,2.0,22.0,60.9,34.0,6.2,17.7,2.9,13.0,,2002
Brian Westbrook,23.0,PHI,RB,15.0,3.0,46.0,193.0,0.0,11.0,47.8,18.0,4.2,12.9,3.1,2.0,,2002
Kerry Collins,30.0,NYG,QB,16.0,16.0,44.0,-3.0,0.0,0.0,4.5,8.0,-0.1,-0.2,2.8,8.0,,2002
Travis Minor,23.0,MIA,RB,16.0,0.0,44.0,180.0,2.0,10.0,45.5,23.0,4.1,11.3,2.8,0.0,,2002
Mark Brunell,32.0,JAX,QB,15.0,15.0,43.0,207.0,0.0,11.0,44.2,27.0,4.8,13.8,2.9,5.0,,2002
Kordell Stewart,30.0,PIT,QB,7.0,5.0,43.0,191.0,2.0,13.0,39.5,28.0,4.4,27.3,6.1,4.0,,2002
Tom Brady,25.0,NWE,QB,16.0,16.0,42.0,110.0,1.0,20.0,54.8,15.0,2.6,6.9,2.6,11.0,,2002
Zack Crockett,30.0,OAK,FB,16.0,0.0,40.0,118.0,8.0,22.0,70.0,33.0,3.0,7.4,2.5,0.0,,2002
Matt Hasselbeck,27.0,SEA,QB,16.0,10.0,40.0,202.0,1.0,17.0,65.0,21.0,5.1,12.6,2.5,5.0,,2002
Jeff Blake,32.0,BAL,QB,11.0,10.0,39.0,106.0,1.0,10.0,30.8,17.0,2.7,9.6,3.5,8.0,,2002
Najeh Davenport,23.0,GNB,RB,8.0,0.0,39.0,184.0,1.0,8.0,41.0,43.0,4.7,23.0,4.9,1.0,,2002
Drew Brees,23.0,SDG,QB,16.0,16.0,38.0,130.0,1.0,11.0,31.6,15.0,3.4,8.1,2.4,2.0,,2002
Peyton Manning,26.0,IND,QB,16.0,16.0,38.0,148.0,2.0,11.0,44.7,13.0,3.9,9.3,2.4,6.0,PB,2002
Olandis Gary,27.0,DEN,RB,13.0,2.0,37.0,147.0,1.0,7.0,32.4,26.0,4.0,11.3,2.8,0.0,,2002
Brian Griese,27.0,DEN,QB,13.0,13.0,37.0,107.0,1.0,11.0,48.6,13.0,2.9,8.2,2.8,2.0,,2002
Ray Lucas,30.0,MIA,QB,7.0,6.0,36.0,126.0,2.0,15.0,52.8,17.0,3.5,18.0,5.1,8.0,,2002
Brandon Bennett,29.0,CIN,RB,12.0,0.0,33.0,155.0,0.0,10.0,42.4,29.0,4.7,12.9,2.8,2.0,,2002
Chester Taylor,23.0,BAL,RB,15.0,2.0,33.0,122.0,0.0,5.0,39.4,17.0,3.7,8.1,2.2,1.0,,2002
Maurice Morris,23.0,SEA,RB,11.0,0.0,32.0,153.0,0.0,7.0,46.9,24.0,4.8,13.9,2.9,1.0,,2002
Bob Christian,34.0,ATL,FB,15.0,10.0,31.0,119.0,3.0,8.0,54.8,16.0,3.8,7.9,2.1,1.0,,2002
Marc Edwards,28.0,NWE,FB,16.0,10.0,31.0,96.0,0.0,11.0,54.8,17.0,3.1,6.0,1.9,1.0,,2002
Trent Green,32.0,KAN,QB,16.0,16.0,31.0,225.0,1.0,12.0,74.2,24.0,7.3,14.1,1.9,1.0,,2002
Brad Hoover,26.0,CAR,FB,16.0,10.0,31.0,129.0,0.0,7.0,45.2,11.0,4.2,8.1,1.9,1.0,,2002
Chad Pennington,26.0,NYJ,QB,15.0,12.0,29.0,49.0,2.0,8.0,31.0,14.0,1.7,3.3,1.9,2.0,,2002
Jay Fiedler,31.0,MIA,QB,11.0,10.0,28.0,99.0,3.0,12.0,53.6,12.0,3.5,9.0,2.5,3.0,,2002
Aaron Stecker,27.0,TAM,RB,16.0,1.0,28.0,174.0,0.0,8.0,46.4,59.0,6.2,10.9,1.8,3.0,,2002
Drew Bledsoe,30.0,BUF,QB,16.0,16.0,27.0,67.0,2.0,10.0,48.1,11.0,2.5,4.2,1.7,11.0,"PB,AP CPoY-3",2002
Quincy Carter,25.0,DAL,QB,7.0,7.0,27.0,91.0,0.0,6.0,33.3,16.0,3.4,13.0,3.9,5.0,,2002
Fred Beasley,28.0,SFO,FB,16.0,14.0,26.0,75.0,0.0,15.0,65.4,9.0,2.9,4.7,1.6,0.0,AP-2,2002
Aveion Cason,23.0,DET,RB,10.0,3.0,26.0,107.0,0.0,5.0,26.9,40.0,4.1,10.7,2.6,0.0,,2002
Terrell Fletcher,29.0,SDG,RB,10.0,0.0,26.0,128.0,1.0,8.0,50.0,15.0,4.9,12.8,2.6,0.0,,2002
Brett Favre,33.0,GNB,QB,16.0,16.0,25.0,73.0,0.0,6.0,28.0,17.0,2.9,4.6,1.6,10.0,"PB,AP-2,AP MVP-2",2002
David Garrard,24.0,JAX,QB,4.0,1.0,25.0,139.0,2.0,9.0,48.0,41.0,5.6,34.8,6.3,1.0,,2002
Damien Anderson,23.0,ARI,RB,10.0,1.0,24.0,65.0,0.0,3.0,12.5,14.0,2.7,6.5,2.4,0.0,,2002
Jon Kitna,30.0,CIN,QB,14.0,12.0,24.0,57.0,4.0,9.0,41.7,12.0,2.4,4.1,1.7,10.0,,2002
Tim Couch,25.0,CLE,QB,14.0,14.0,23.0,77.0,0.0,9.0,47.8,14.0,3.3,5.5,1.6,6.0,,2002
Chris Fuamatu-Ma'afala,25.0,PIT,RB,8.0,0.0,23.0,115.0,0.0,6.0,47.8,17.0,5.0,14.4,2.9,0.0,,2002
Mack Strong,31.0,SEA,FB,16.0,12.0,23.0,94.0,0.0,11.0,78.3,9.0,4.1,5.9,1.4,0.0,,2002
Rodney Peete,36.0,CAR,QB,14.0,14.0,22.0,14.0,0.0,3.0,18.2,10.0,0.6,1.0,1.6,10.0,AP CPoY-5,2002
Tony Richardson,31.0,KAN,FB,14.0,12.0,22.0,81.0,2.0,6.0,45.5,14.0,3.7,5.8,1.6,1.0,,2002
Michael Wiley,24.0,DAL,RB,16.0,1.0,22.0,168.0,1.0,7.0,36.4,46.0,7.6,10.5,1.4,0.0,,2002
Mike Green,26.0,TEN,RB,15.0,2.0,21.0,71.0,0.0,3.0,33.3,12.0,3.4,4.7,1.4,0.0,,2002
Robert Edwards,28.0,MIA,RB,12.0,0.0,20.0,107.0,1.0,7.0,45.0,19.0,5.4,8.9,1.7,0.0,AP CPoY-2,2002
Tommy Maddox,31.0,PIT,QB,15.0,11.0,19.0,43.0,0.0,4.0,21.1,21.0,2.3,2.9,1.3,8.0,AP CPoY-1,2002
Adrian Peterson,23.0,CHI,RB,9.0,0.0,19.0,101.0,1.0,4.0,63.2,14.0,5.3,11.2,2.1,0.0,,2002
Antwaan Randle El,23.0,PIT,WR,16.0,0.0,19.0,134.0,0.0,10.0,57.9,24.0,7.1,8.4,1.2,4.0,,2002
Randy Fasani,24.0,CAR,QB,4.0,1.0,18.0,95.0,0.0,6.0,44.4,19.0,5.3,23.8,4.5,2.0,,2002
Chad Hutchinson,25.0,DAL,QB,9.0,9.0,18.0,74.0,0.0,3.0,33.3,18.0,4.1,8.2,2.0,12.0,,2002
Paul Smith,24.0,SFO,RB,11.0,0.0,18.0,90.0,0.0,6.0,61.1,16.0,5.0,8.2,1.6,0.0,,2002
James Thrash,27.0,PHI,WR,16.0,16.0,18.0,126.0,2.0,8.0,55.6,32.0,7.0,7.9,1.1,1.0,,2002
Trung Canidate,25.0,STL,RB,16.0,1.0,17.0,48.0,0.0,3.0,29.4,22.0,2.8,3.0,1.1,1.0,,2002
Heath Evans,24.0,SEA,FB,16.0,1.0,17.0,53.0,0.0,4.0,52.9,8.0,3.1,3.3,1.1,1.0,,2002
Rudi Johnson,23.0,CIN,RB,7.0,0.0,17.0,67.0,0.0,6.0,47.1,13.0,3.9,9.6,2.4,0.0,,2002
Derrick Blaylock,23.0,KAN,RB,12.0,0.0,16.0,72.0,0.0,3.0,31.3,16.0,4.5,6.0,1.3,0.0,,2002
Terry Kirby,32.0,OAK,RB,6.0,0.0,16.0,51.0,0.0,5.0,50.0,13.0,3.2,8.5,2.7,2.0,,2002
Henry Burris,27.0,CHI,QB,6.0,1.0,15.0,104.0,0.0,8.0,66.7,17.0,6.9,17.3,2.5,4.0,,2002
Rob Johnson,29.0,TAM,QB,6.0,2.0,14.0,73.0,0.0,4.0,57.1,21.0,5.2,12.2,2.3,2.0,,2002
Mike McMahon,23.0,DET,QB,8.0,4.0,14.0,96.0,3.0,7.0,71.4,22.0,6.9,12.0,1.8,4.0,,2002
Alan Ricard,25.0,BAL,FB,16.0,8.0,14.0,58.0,2.0,5.0,57.1,19.0,4.1,3.6,0.9,0.0,,2002
Shawn Bryson,26.0,BUF,RB,6.0,0.0,13.0,35.0,0.0,2.0,38.5,10.0,2.7,5.8,2.2,1.0,,2002
James Fenderson,26.0,NOR,RB,16.0,1.0,13.0,65.0,1.0,2.0,46.2,17.0,5.0,4.1,0.8,1.0,,2002
Brad Johnson,34.0,TAM,QB,13.0,13.0,13.0,30.0,0.0,4.0,53.8,6.0,2.3,2.3,1.0,8.0,PB,2002
Jim Miller,31.0,CHI,QB,10.0,8.0,13.0,11.0,0.0,3.0,30.8,5.0,0.8,1.1,1.3,6.0,,2002
Patrick Ramsey,23.0,WAS,QB,9.0,5.0,13.0,-1.0,1.0,3.0,23.1,3.0,-0.1,-0.1,1.4,9.0,,2002
Marc Bulger,25.0,STL,QB,7.0,7.0,12.0,-13.0,1.0,1.0,8.3,1.0,-1.1,-1.9,1.7,2.0,,2002
Doug Chapman,25.0,MIN,RB,6.0,0.0,12.0,89.0,0.0,4.0,58.3,27.0,7.4,14.8,2.0,1.0,,2002
Rafael Cooper,27.0,DET,RB,5.0,0.0,12.0,57.0,0.0,4.0,33.3,18.0,4.8,11.4,2.4,0.0,,2002
Tim Dwight,27.0,SDG,WR,16.0,14.0,12.0,108.0,1.0,5.0,50.0,20.0,9.0,6.8,0.8,1.0,,2002
A.J. Feeley,25.0,PHI,QB,6.0,5.0,12.0,6.0,0.0,0.0,25.0,6.0,0.5,1.0,2.0,2.0,,2002
James Jackson,26.0,CLE,RB,16.0,0.0,12.0,54.0,0.0,2.0,25.0,18.0,4.5,3.4,0.8,0.0,,2002
Curtis Keaton,26.0,NOR,RB,6.0,0.0,12.0,19.0,0.0,0.0,0.0,4.0,1.6,3.2,2.0,1.0,,2002
Nick Luchey,25.0,CIN,FB,16.0,3.0,12.0,59.0,2.0,6.0,83.3,10.0,4.9,3.7,0.8,0.0,,2002
Shane Matthews,32.0,WAS,QB,8.0,7.0,12.0,31.0,0.0,2.0,33.3,11.0,2.6,3.9,1.5,1.0,,2002
Hines Ward,26.0,PIT,WR,16.0,16.0,12.0,142.0,0.0,5.0,75.0,39.0,11.8,8.9,0.8,1.0,"PB,AP-2",2002
Larry Centers,34.0,BUF,FB,16.0,7.0,11.0,56.0,2.0,6.0,54.5,13.0,5.1,3.5,0.7,0.0,,2002
Dante Hall,24.0,KAN,WR,16.0,0.0,11.0,54.0,0.0,4.0,54.5,21.0,4.9,3.4,0.7,3.0,"PB,AP-2",2002
Rondell Mealey,25.0,GNB,RB,3.0,1.0,11.0,36.0,1.0,3.0,27.3,18.0,3.3,12.0,3.7,0.0,,2002
Travis Taylor,24.0,BAL,WR,16.0,15.0,11.0,105.0,0.0,4.0,54.5,39.0,9.5,6.6,0.7,0.0,,2002
Ricky Williams,24.0,IND,RB,10.0,0.0,11.0,35.0,0.0,2.0,45.5,10.0,3.2,3.5,1.1,0.0,,2002
Chris Chandler,37.0,CHI,QB,9.0,7.0,10.0,32.0,0.0,4.0,60.0,14.0,3.2,3.6,1.1,3.0,,2002
Trent Dilfer,30.0,SEA,QB,6.0,6.0,10.0,27.0,0.0,4.0,50.0,13.0,2.7,4.5,1.7,2.0,,2002
Verron Haynes,23.0,PIT,RB,14.0,0.0,10.0,51.0,0.0,2.0,20.0,20.0,5.1,3.6,0.7,0.0,,2002
Travis Jervey,30.0,ATL,RB,6.0,0.0,10.0,17.0,0.0,1.0,30.0,9.0,1.7,2.8,1.7,1.0,,2002
Johnnie Morton,31.0,KAN,WR,14.0,14.0,10.0,124.0,0.0,5.0,80.0,36.0,12.4,8.9,0.7,0.0,,2002
Chris Redman,25.0,BAL,QB,6.0,6.0,10.0,8.0,0.0,3.0,20.0,6.0,0.8,1.3,1.7,5.0,,2002
Robert Thomas,28.0,DAL,FB,15.0,9.0,10.0,31.0,0.0,2.0,40.0,14.0,3.1,2.1,0.7,0.0,,2002
Derrius Thompson,25.0,WAS,WR,16.0,14.0,10.0,77.0,0.0,5.0,60.0,26.0,7.7,4.8,0.6,2.0,,2002
Danny Wuerffel,28.0,WAS,QB,7.0,4.0,10.0,76.0,0.0,4.0,60.0,26.0,7.6,10.9,1.4,2.0,,2002
Lorenzo Neal,32.0,CIN,FB,16.0,8.0,9.0,31.0,0.0,3.0,44.4,9.0,3.4,1.9,0.6,0.0,PB,2002
John Simon,24.0,TEN,RB,12.0,0.0,9.0,18.0,1.0,4.0,33.3,13.0,2.0,1.5,0.8,1.0,,2002
Donald Driver,27.0,GNB,WR,16.0,16.0,8.0,70.0,0.0,4.0,50.0,17.0,8.8,4.4,0.5,1.0,PB,2002
Kelly Holcomb,29.0,CLE,QB,4.0,2.0,8.0,9.0,0.0,2.0,37.5,7.0,1.1,2.3,2.0,1.0,,2002
Doug Johnson,25.0,ATL,QB,6.0,1.0,8.0,16.0,1.0,2.0,25.0,15.0,2.0,2.7,1.3,3.0,,2002
Dennis Northcutt,25.0,CLE,WR,13.0,0.0,8.0,104.0,1.0,4.0,62.5,36.0,13.0,8.0,0.6,2.0,,2002
Koren Robinson,22.0,SEA,WR,16.0,16.0,8.0,56.0,0.0,3.0,75.0,20.0,7.0,3.5,0.5,2.0,,2002
Kurt Warner,31.0,STL,QB,7.0,6.0,8.0,33.0,0.0,2.0,50.0,9.0,4.1,4.7,1.1,8.0,,2002
Peter Warrick,25.0,CIN,WR,15.0,10.0,8.0,22.0,0.0,1.0,50.0,11.0,2.8,1.5,0.5,2.0,,2002
Jarrod Baxter,23.0,HOU,FB,16.0,10.0,7.0,14.0,0.0,2.0,28.6,6.0,2.0,0.9,0.4,0.0,,2002
Curtis Conway,31.0,SDG,WR,13.0,13.0,7.0,53.0,2.0,2.0,71.4,22.0,7.6,4.1,0.5,2.0,,2002
Joey Harrington,24.0,DET,QB,14.0,12.0,7.0,4.0,0.0,0.0,14.3,6.0,0.6,0.3,0.5,2.0,,2002
William Henderson,31.0,GNB,FB,15.0,12.0,7.0,27.0,1.0,2.0,57.1,10.0,3.9,1.8,0.5,0.0,,2002
Eddie Kennison,29.0,KAN,WR,16.0,14.0,7.0,58.0,0.0,2.0,57.1,31.0,8.3,3.6,0.4,0.0,,2002
James McKnight,30.0,MIA,WR,15.0,9.0,7.0,58.0,0.0,2.0,42.9,19.0,8.3,3.9,0.5,2.0,,2002
Joe Montgomery,26.0,CAR,RB,3.0,0.0,7.0,20.0,0.0,0.0,0.0,5.0,2.9,6.7,2.3,0.0,,2002
Santana Moss,23.0,NYJ,WR,15.0,3.0,7.0,48.0,0.0,3.0,71.4,14.0,6.9,3.2,0.5,2.0,,2002
Terrell Owens,29.0,SFO,WR,14.0,14.0,7.0,79.0,1.0,3.0,71.4,38.0,11.3,5.6,0.5,0.0,"PB,AP-1",2002
Tim Brown,36.0,OAK,WR,16.0,16.0,6.0,19.0,0.0,2.0,33.3,9.0,3.2,1.2,0.4,3.0,,2002
Antonio Bryant,21.0,DAL,WR,16.0,15.0,6.0,40.0,0.0,1.0,33.3,24.0,6.7,2.5,0.4,3.0,,2002
Chris Chambers,24.0,MIA,WR,15.0,15.0,6.0,78.0,0.0,1.0,16.7,45.0,13.0,5.2,0.4,1.0,,2002
Jesse Chatman,23.0,SDG,RB,10.0,0.0,6.0,19.0,0.0,1.0,16.7,11.0,3.2,1.9,0.6,0.0,,2002
Laveranues Coles,25.0,NYJ,WR,16.0,16.0,6.0,39.0,0.0,2.0,66.7,21.0,6.5,2.4,0.4,1.0,,2002
Ernie Conwell,30.0,STL,TE,16.0,11.0,6.0,30.0,1.0,2.0,66.7,15.0,5.0,1.9,0.4,0.0,,2002
Jim Kleinsasser,25.0,MIN,TE,14.0,12.0,6.0,17.0,0.0,1.0,33.3,4.0,2.8,1.2,0.4,0.0,,2002
Dan Kreider,25.0,PIT,FB,16.0,13.0,6.0,16.0,0.0,2.0,66.7,5.0,2.7,1.0,0.4,1.0,,2002
Randy Moss,25.0,MIN,WR,16.0,16.0,6.0,51.0,0.0,3.0,66.7,25.0,8.5,3.2,0.4,1.0,PB,2002
Rod Smith,32.0,DEN,WR,16.0,16.0,6.0,9.0,0.0,0.0,16.7,9.0,1.5,0.6,0.4,1.0,,2002
Brandon Stokley,26.0,BAL,WR,8.0,5.0,6.0,31.0,0.0,1.0,83.3,14.0,5.2,3.9,0.8,1.0,,2002
Lamont Warren,29.0,DET,RB,3.0,1.0,6.0,8.0,0.0,1.0,16.7,8.0,1.3,2.7,2.0,0.0,,2002
Terrence Wilkins,27.0,STL,WR,13.0,0.0,6.0,56.0,0.0,2.0,66.7,18.0,9.3,4.3,0.5,2.0,,2002
Richie Anderson,31.0,NYJ,FB,16.0,14.0,5.0,27.0,0.0,1.0,40.0,16.0,5.4,1.7,0.3,0.0,,2002
Steve Beuerlein,37.0,DEN,QB,8.0,3.0,5.0,9.0,1.0,1.0,40.0,8.0,1.8,1.1,0.6,4.0,,2002
Joe Burns,23.0,BUF,RB,10.0,0.0,5.0,7.0,0.0,0.0,0.0,6.0,1.4,0.7,0.5,0.0,,2002
Jim Finn,26.0,IND,FB,12.0,2.0,5.0,8.0,0.0,0.0,40.0,5.0,1.6,0.7,0.4,2.0,,2002
Joel Makovicka,27.0,ARI,FB,12.0,1.0,5.0,54.0,0.0,2.0,60.0,22.0,10.8,4.5,0.4,0.0,,2002
