Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Jason Garrett,34.0,NYG,QB,2.0,0.0,4.0,-4.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2000
Terry Glenn,26.0,NWE,WR,16.0,16.0,4.0,39.0,0.0,1.0,50.0,35.0,9.8,2.4,0.3,0.0,,2000
Lennox Gordon,22.0,IND,RB,9.0,0.0,4.0,13.0,0.0,1.0,50.0,6.0,3.3,1.4,0.4,0.0,,2000
Matt Hasselbeck,25.0,GNB,QB,16.0,0.0,4.0,-5.0,0.0,0.0,0.0,-1.0,-1.3,-0.3,0.3,0.0,,2000
Johnnie Morton,29.0,DET,WR,16.0,16.0,4.0,25.0,0.0,0.0,50.0,27.0,6.3,1.6,0.3,1.0,,2000
Leslie Shepherd,31.0,MIA,WR,13.0,11.0,4.0,3.0,0.0,1.0,25.0,14.0,0.8,0.2,0.3,0.0,,2000
Jason Tucker,24.0,DAL,WR,16.0,7.0,4.0,42.0,1.0,2.0,100.0,17.0,10.5,2.6,0.3,3.0,,2000
Dedric Ward,26.0,NYJ,WR,16.0,16.0,4.0,23.0,0.0,0.0,25.0,12.0,5.8,1.4,0.3,1.0,,2000
Hines Ward,24.0,PIT,WR,16.0,15.0,4.0,53.0,0.0,2.0,50.0,23.0,13.3,3.3,0.3,2.0,,2000
Derrick Alexander,29.0,KAN,WR,16.0,16.0,3.0,45.0,0.0,2.0,66.7,26.0,15.0,2.8,0.2,0.0,,2000
David Boston,22.0,ARI,WR,16.0,16.0,3.0,9.0,0.0,1.0,33.3,24.0,3.0,0.6,0.2,2.0,,2000
Reggie Brown,27.0,SEA,RB,12.0,1.0,3.0,6.0,0.0,1.0,33.3,3.0,2.0,0.5,0.3,0.0,,2000
Tim Brown,34.0,OAK,WR,16.0,16.0,3.0,12.0,0.0,0.0,33.3,7.0,4.0,0.8,0.2,0.0,,2000
Trung Canidate,23.0,STL,RB,3.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,,2000
Wayne Chrebet,27.0,NYJ,WR,16.0,16.0,3.0,-3.0,0.0,1.0,33.3,8.0,-1.0,-0.2,0.2,0.0,,2000
Curtis Conway,29.0,SDG,WR,14.0,14.0,3.0,31.0,0.0,3.0,100.0,13.0,10.3,2.2,0.2,0.0,,2000
Troy Edwards,23.0,PIT,WR,14.0,1.0,3.0,4.0,0.0,0.0,0.0,15.0,1.3,0.3,0.2,1.0,,2000
Bert Emanuel,30.0,MIA,WR,11.0,0.0,3.0,-2.0,0.0,0.0,0.0,,-0.7,-0.2,0.3,1.0,,2000
Herbert Goodman,23.0,GNB,RB,5.0,0.0,3.0,-2.0,0.0,0.0,0.0,3.0,-0.7,-0.4,0.6,2.0,,2000
Clif Groce,28.0,CIN,FB,8.0,6.0,3.0,4.0,0.0,1.0,33.3,5.0,1.3,0.5,0.4,0.0,,2000
Ike Hilliard,24.0,NYG,WR,14.0,14.0,3.0,19.0,0.0,1.0,66.7,17.0,6.3,1.4,0.2,0.0,,2000
Doug Johnson,23.0,ATL,QB,4.0,2.0,3.0,11.0,0.0,1.0,66.7,8.0,3.7,2.8,0.8,4.0,,2000
Eddie Kennison,27.0,CHI,WR,16.0,10.0,3.0,72.0,0.0,2.0,66.7,52.0,24.0,4.5,0.2,1.0,,2000
Jermaine Lewis,26.0,BAL,WR,15.0,1.0,3.0,38.0,0.0,2.0,100.0,23.0,12.7,2.5,0.2,0.0,,2000
Joel Makovicka,25.0,ARI,FB,14.0,10.0,3.0,8.0,0.0,0.0,33.3,7.0,2.7,0.6,0.2,0.0,,2000
Rick Mirer,30.0,SFO,QB,1.0,0.0,3.0,0.0,0.0,1.0,33.3,,0.0,0.0,3.0,0.0,,2000
Randy Moss,23.0,MIN,WR,16.0,16.0,3.0,5.0,0.0,0.0,33.3,9.0,1.7,0.3,0.2,2.0,"PB,AP-1,AP OPoY-5",2000
Terrell Owens,27.0,SFO,WR,14.0,13.0,3.0,11.0,0.0,0.0,33.3,5.0,3.7,0.8,0.2,3.0,"PB,AP-1",2000
R. Jay Soward,22.0,JAX,WR,13.0,2.0,3.0,28.0,0.0,1.0,66.7,20.0,9.3,2.2,0.2,3.0,,2000
Dwight Stone,36.0,NYJ,WR,12.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,1.0,0.3,0.3,1.0,,2000
Mack Strong,29.0,SEA,FB,16.0,13.0,3.0,9.0,0.0,1.0,66.7,4.0,3.0,0.6,0.2,0.0,,2000
Terrence Wilkins,25.0,IND,WR,14.0,7.0,3.0,8.0,0.0,0.0,33.3,6.0,2.7,0.6,0.2,4.0,,2000
Jon Witman,28.0,PIT,FB,6.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0,1.7,0.8,0.5,0.0,,2000
Spergon Wynn,22.0,CLE,QB,7.0,1.0,3.0,15.0,0.0,0.0,0.0,11.0,5.0,2.1,0.4,2.0,,2000
Marty Booker,24.0,CHI,WR,15.0,7.0,2.0,-1.0,0.0,0.0,50.0,5.0,-0.5,-0.1,0.1,2.0,,2000
Laveranues Coles,23.0,NYJ,WR,13.0,3.0,2.0,15.0,0.0,0.0,0.0,8.0,7.5,1.2,0.2,0.0,,2000
Ernie Conwell,28.0,STL,TE,16.0,1.0,2.0,23.0,0.0,1.0,100.0,17.0,11.5,1.4,0.1,0.0,,2000
Dameyune Craig,26.0,CAR,QB,4.0,0.0,2.0,4.0,0.0,1.0,50.0,5.0,2.0,1.0,0.5,0.0,,2000
Ron Dixon,24.0,NYG,WR,12.0,0.0,2.0,13.0,0.0,1.0,50.0,12.0,6.5,1.1,0.2,0.0,,2000
Chad Dukes,29.0,JAX,RB,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,,2000
Marc Edwards,26.0,CLE,FB,16.0,8.0,2.0,9.0,0.0,0.0,100.0,6.0,4.5,0.6,0.1,2.0,,2000
Chris Floyd,25.0,NWE,RB,11.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.2,0.0,,2000
Larry Foster,24.0,DET,WR,10.0,0.0,2.0,31.0,0.0,1.0,100.0,16.0,15.5,3.1,0.2,2.0,,2000
Antonio Freeman,28.0,GNB,WR,15.0,15.0,2.0,5.0,0.0,1.0,50.0,3.0,2.5,0.3,0.1,1.0,,2000
Irving Fryar,38.0,WAS,WR,14.0,6.0,2.0,16.0,0.0,1.0,50.0,15.0,8.0,1.1,0.1,0.0,,2000
Sam Gash,31.0,BAL,FB,15.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2000
William Henderson,29.0,GNB,FB,16.0,6.0,2.0,16.0,0.0,0.0,100.0,12.0,8.0,1.0,0.1,1.0,,2000
Torry Holt,24.0,STL,WR,16.0,15.0,2.0,7.0,0.0,0.0,50.0,7.0,3.5,0.4,0.1,2.0,PB,2000
Tony Horne,24.0,STL,WR,11.0,0.0,2.0,6.0,0.0,1.0,50.0,9.0,3.0,0.5,0.2,3.0,,2000
Bobby Hoying,28.0,OAK,QB,4.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-0.8,0.5,0.0,,2000
Keyshawn Johnson,28.0,TAM,WR,16.0,16.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.3,0.1,2.0,,2000
Lee Johnson,39.0,NWE,P,16.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.1,0.1,2.0,,2000
Patrick Johnson,24.0,BAL,WR,12.0,9.0,2.0,21.0,0.0,1.0,50.0,19.0,10.5,1.8,0.2,0.0,,2000
Dan Kreider,23.0,PIT,FB,10.0,7.0,2.0,24.0,0.0,1.0,50.0,22.0,12.0,2.4,0.2,0.0,,2000
Fred McAfee,32.0,NOR,RB,12.0,0.0,2.0,37.0,0.0,1.0,50.0,40.0,18.5,3.1,0.2,0.0,,2000
Brian Milne,27.0,NOR,RB,16.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0.0,,2000
Basil Mitchell,25.0,GNB,RB,1.0,0.0,2.0,8.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,1.0,,2000
Warren Moon,44.0,KAN,QB,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,,2000
Eric Moulds,27.0,BUF,WR,16.0,16.0,2.0,24.0,0.0,1.0,100.0,20.0,12.0,1.5,0.1,1.0,PB,2000
Muhsin Muhammad,27.0,CAR,WR,16.0,16.0,2.0,12.0,0.0,1.0,100.0,8.0,6.0,0.8,0.1,1.0,,2000
Daniel Pope,25.0,CIN,P,16.0,0.0,2.0,22.0,0.0,1.0,50.0,22.0,11.0,1.4,0.1,1.0,,2000
Peerless Price,24.0,BUF,WR,16.0,16.0,2.0,32.0,0.0,1.0,50.0,27.0,16.0,2.0,0.1,4.0,,2000
Jonathan Quinn,25.0,JAX,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2000
Tim Rattay,23.0,SFO,QB,1.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-1.0,2.0,0.0,,2000
Bill Schroeder,29.0,GNB,WR,16.0,16.0,2.0,11.0,0.0,1.0,50.0,12.0,5.5,0.7,0.1,1.0,,2000
Daimon Shelton,28.0,JAX,FB,16.0,9.0,2.0,3.0,0.0,0.0,0.0,2.0,1.5,0.2,0.1,0.0,,2000
Jerald Sowell,26.0,NYJ,FB,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2000
Travis Taylor,22.0,BAL,WR,9.0,8.0,2.0,11.0,0.0,0.0,50.0,12.0,5.5,1.2,0.2,1.0,,2000
Jermaine Williams,27.0,JAX,RB,7.0,0.0,2.0,8.0,0.0,1.0,50.0,4.0,4.0,1.1,0.3,0.0,,2000
Danny Wuerffel,26.0,GNB,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2000
Eric Zeier,28.0,TAM,QB,3.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-0.7,0.7,0.0,,2000
Karim Abdul-Jabbar,26.0,IND,RB,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,,2000
David Akers,26.0,PHI,K,16.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,0.9,0.1,0.0,,2000
Champ Bailey,22.0,WAS,LCB,16.0,16.0,1.0,7.0,1.0,1.0,100.0,7.0,7.0,0.4,0.1,0.0,"PB,AP-2",2000
Tommy Barnhardt,37.0,WAS,P,16.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,0.7,0.1,0.0,,2000
D'Wayne Bates,25.0,CHI,WR,5.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.4,0.2,0.0,,2000
Dave Brown,30.0,ARI,QB,6.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,2.0,,2000
Isaac Bruce,28.0,STL,WR,16.0,16.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,1.0,PB,2000
Dexter Coakley,28.0,DAL,RLB,16.0,16.0,1.0,26.0,0.0,1.0,100.0,26.0,26.0,1.6,0.1,0.0,,2000
Germane Crowell,24.0,DET,WR,9.0,7.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,1.3,0.1,0.0,,2000
Koy Detmer,27.0,PHI,QB,16.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.5,0.1,0.0,,2000
Donald Driver,25.0,GNB,WR,16.0,2.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,2000
Rickey Dudley,28.0,OAK,TE,16.0,16.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,,2000
Bobby Engram,27.0,CHI,WR,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,1.0,,2000
Jim Finn,24.0,IND,FB,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2000
Toby Gowin,25.0,NOR,P,16.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.3,0.1,0.0,,2000
Chris Greisen,24.0,ARI,QB,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,1.0,,2000
Joe Hamilton,23.0,TAM,QB,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,,2000
Windrell Hayes,24.0,NYJ,WR,8.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,0.0,,2000
James Hodgins,23.0,STL,FB,15.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2000
Todd Husak,22.0,WAS,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2000
Larry Izzo,26.0,MIA,LB,16.0,0.0,1.0,39.0,0.0,0.0,0.0,39.0,39.0,2.4,0.1,1.0,PB,2000
Darrell Jackson,22.0,SEA,WR,16.0,9.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,2.0,,2000
Jarious Jackson,23.0,DEN,QB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,2000
Shawn Jefferson,31.0,ATL,WR,16.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2000
MarTay Jenkins,25.0,ARI,WR,16.0,2.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,3.0,,2000
Travis Jervey,28.0,SFO,RB,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2000
John Jett,32.0,DET,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2000
Danny Kanell,27.0,ATL,QB,5.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,2.0,,2000
Amp Lee,29.0,PHI,RB,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.7,0.3,0.0,,2000
Jonas Lewis,24.0,SFO,LB,10.0,0.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.6,0.1,0.0,,2000
Mo Lewis,31.0,NYJ,LOLB,16.0,16.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,"PB,AP-2",2000
Keith Lyle,28.0,STL,FS,16.0,16.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,2000
Derrick Mason,26.0,TEN,WR,16.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,"PB,AP-1",2000
Terance Mathis,33.0,ATL,WR,16.0,16.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,1.0,,2000
O.J. McDuffie,31.0,MIA,WR,9.0,1.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,,2000
Glyn Milburn,29.0,CHI,RB,16.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.4,0.1,4.0,,2000
Josh Miller,30.0,PIT,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2000
Joe Montgomery,24.0,NYG,RB,3.0,0.0,1.0,4.0,1.0,1.0,100.0,4.0,4.0,1.3,0.3,0.0,,2000
Lorenzo Neal,30.0,TEN,FB,16.0,6.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,,2000
Larry Parker,24.0,KAN,WR,16.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,,2000
Jerome Pathon,25.0,IND,WR,16.0,10.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2000
Chad Pennington,24.0,NYJ,QB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,2000
Scott Player,31.0,ARI,P,16.0,0.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.7,0.1,0.0,PB,2000
Neil Rackers,24.0,CIN,K,16.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,0.0,,2000
Chris Redman,23.0,BAL,QB,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,,2000
Jerry Rice,38.0,SFO,WR,16.0,16.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,3.0,,2000
Marcus Robinson,25.0,CHI,WR,11.0,11.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.8,0.1,1.0,,2000
Allen Rossum,25.0,GNB,DB,16.0,0.0,1.0,16.0,0.0,1.0,100.0,16.0,16.0,1.0,0.1,4.0,,2000
Tom Rouen,32.0,DEN,P,16.0,0.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.7,0.1,0.0,,2000
Cory Schlesinger,28.0,DET,FB,16.0,8.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,2000
Tim Seder,26.0,DAL,K,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2000
Mike Sellers,25.0,WAS,TE,15.0,6.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,,2000
Torrance Small,30.0,PHI,WR,14.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2000
Hunter Smith,23.0,IND,P,16.0,0.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,0.0,,2000
J.J. Stokes,28.0,SFO,WR,16.0,3.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,,2000
Brandon Stokley,24.0,BAL,WR,7.0,1.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.9,0.1,0.0,,2000
Tai Streets,23.0,SFO,WR,15.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.1,1.0,,2000
Kevin Thompson,23.0,CLE,QB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,2000
Ken Walter,28.0,CAR,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,,2000
Troy Walters,24.0,MIN,WR,12.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,2.0,,2000
James Williams,22.0,SEA,WR,10.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.5,0.1,0.0,,2000
Craig Yeast,24.0,CIN,WR,15.0,7.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,1.0,0.1,3.0,,2000
