Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Brad Hoover,21.0,14.0,87.0,0.0,6.2,4.1,2005
Heath Evans,17.0,14.0,105.0,0.0,7.5,6.2,2005
Heath Evans,6.0,4.0,17.0,0.0,4.3,2.8,2005
Heath Evans,11.0,10.0,88.0,0.0,8.8,8.0,2005
Zack Crockett,18.0,13.0,111.0,0.0,8.5,6.2,2005
Jim Finn,24.0,13.0,98.0,0.0,7.5,4.1,2005
Travis Henry,20.0,13.0,117.0,0.0,9.0,5.9,2005
Josh Parry,16.0,13.0,89.0,0.0,6.8,5.6,2005
Daimon Shelton,21.0,13.0,98.0,1.0,7.5,4.7,2005
Fred Taylor,18.0,13.0,83.0,0.0,6.4,4.6,2005
Maurice Hicks,16.0,12.0,47.0,0.0,3.9,2.9,2005
Jeremi Johnson,19.0,12.0,65.0,3.0,5.4,3.4,2005
Reno Mahe,20.0,12.0,68.0,0.0,5.7,3.4,2005
Dominic Rhodes,16.0,12.0,88.0,0.0,7.3,5.5,2005
Antowain Smith,15.0,12.0,46.0,0.0,3.8,3.1,2005
Terrelle Smith,16.0,12.0,58.0,1.0,4.8,3.6,2005
Lamar Gordon,17.0,11.0,79.0,0.0,7.2,4.6,2005
Verron Haynes,17.0,11.0,113.0,0.0,10.3,6.6,2005
Ladell Betts,17.0,10.0,78.0,1.0,7.8,4.6,2005
Marc Edwards,13.0,10.0,66.0,2.0,6.6,5.1,2005
Troy Fleming,15.0,10.0,69.0,1.0,6.9,4.6,2005
Samkon Gado,12.0,10.0,77.0,1.0,7.7,6.4,2005
Terry Jackson,18.0,10.0,67.0,0.0,6.7,3.7,2005
Greg Jones,15.0,10.0,65.0,0.0,6.5,4.3,2005
Mike Karney,13.0,10.0,61.0,0.0,6.1,4.7,2005
Vernand Morency,15.0,10.0,87.0,0.0,8.7,5.8,2005
Madison Hedgecock,11.0,9.0,69.0,0.0,7.7,6.3,2005
Lousaka Polite,14.0,9.0,72.0,1.0,8.0,5.1,2005
Tony Richardson,16.0,9.0,68.0,1.0,7.6,4.3,2005
Cedric Houston,10.0,8.0,66.0,0.0,8.3,6.6,2005
Sammy Morris,12.0,8.0,54.0,0.0,6.8,4.5,2005
Cory Schlesinger,14.0,8.0,31.0,1.0,3.9,2.2,2005
Moe Williams,14.0,8.0,52.0,0.0,6.5,3.7,2005
Jameel Cook,10.0,7.0,43.0,1.0,6.1,4.3,2005
Justin Green,8.0,7.0,32.0,0.0,4.6,4.0,2005
Dan Kreider,11.0,7.0,43.0,0.0,6.1,3.9,2005
Adrian Peterson,12.0,7.0,48.0,0.0,6.9,4.0,2005
T.J. Duckett,7.0,6.0,63.0,0.0,10.5,9.0,2005
J.P. Foschi,11.0,6.0,37.0,0.0,6.2,3.4,2005
Jarrett Payton,10.0,6.0,30.0,0.0,5.0,3.0,2005
Paul Smith,12.0,6.0,49.0,0.0,8.2,4.1,2005
Duce Staley,7.0,6.0,34.0,0.0,5.7,4.9,2005
Lee Suggs,8.0,6.0,26.0,0.0,4.3,3.3,2005
Stephen Davis,12.0,5.0,45.0,0.0,9.0,3.8,2005
William Green,8.0,5.0,30.0,0.0,6.0,3.8,2005
Chris Hetherington,9.0,5.0,26.0,0.0,5.2,2.9,2005
Bryan Johnson,5.0,5.0,15.0,0.0,3.0,3.0,2005
Vonta Leach,10.0,5.0,19.0,0.0,3.8,1.9,2005
Maurice Morris,6.0,5.0,48.0,0.0,9.6,8.0,2005
Derrick Wimbush,10.0,5.0,26.0,0.0,5.2,2.6,2005
Jerome Bettis,4.0,4.0,40.0,0.0,10.0,10.0,2005
Arlen Harris,5.0,4.0,34.0,0.0,8.5,6.8,2005
Jason McKie,4.0,4.0,15.0,0.0,3.8,3.8,2005
Ryan Moats,6.0,4.0,7.0,0.0,1.8,1.2,2005
Anthony Thomas,8.0,4.0,13.0,0.0,3.3,1.6,2005
Anthony Thomas,4.0,2.0,5.0,0.0,2.5,1.3,2005
Anthony Thomas,4.0,2.0,8.0,0.0,4.0,2.0,2005
Derrick Blaylock,4.0,3.0,17.0,0.0,5.7,4.3,2005
Dee Brown,3.0,3.0,23.0,1.0,7.7,7.7,2005
Ron Dayne,3.0,3.0,17.0,0.0,5.7,5.7,2005
Fred McCrary,3.0,3.0,12.0,0.0,4.0,4.0,2005
Ovie Mughelli,6.0,3.0,13.0,0.0,4.3,2.2,2005
James Mungro,3.0,3.0,28.0,0.0,9.3,9.3,2005
Damien Nash,3.0,3.0,14.0,0.0,4.7,4.7,2005
Musa Smith,3.0,3.0,5.0,0.0,1.7,1.7,2005
Darren Sproles,4.0,3.0,10.0,0.0,3.3,2.5,2005
Tyson Thompson,4.0,3.0,16.0,0.0,5.3,4.0,2005
LaBrandon Toefield,7.0,3.0,17.0,0.0,5.7,2.4,2005
Jason Wright,3.0,3.0,15.0,0.0,5.0,5.0,2005
Fred Beasley,3.0,2.0,12.0,0.0,6.0,4.0,2005
Rock Cartwright,4.0,2.0,23.0,0.0,11.5,5.8,2005
Najeh Davenport,2.0,2.0,3.0,0.0,1.5,1.5,2005
James Jackson,4.0,2.0,31.0,0.0,15.5,7.8,2005
Alan Ricard,3.0,2.0,18.0,0.0,9.0,6.0,2005
Cecil Sapp,2.0,2.0,17.0,0.0,8.5,8.5,2005
Derrick Ward,5.0,2.0,13.0,0.0,6.5,2.6,2005
B.J. Askew,1.0,1.0,11.0,0.0,11.0,11.0,2005
Jarrod Baxter,3.0,1.0,4.0,0.0,4.0,1.3,2005
Cedric Benson,1.0,1.0,3.0,0.0,3.0,3.0,2005
Joe Burns,1.0,1.0,19.0,1.0,19.0,19.0,2005
Ran Carthon,1.0,1.0,10.0,0.0,10.0,10.0,2005
Aveion Cason,1.0,1.0,11.0,0.0,11.0,11.0,2005
Ronnie Cruz,1.0,1.0,15.0,0.0,15.0,15.0,2005
Justin Fargas,5.0,1.0,9.0,0.0,9.0,1.8,2005
ReShard Lee,1.0,1.0,5.0,0.0,5.0,5.0,2005
Travis Minor,1.0,1.0,0.0,0.0,0.0,0.0,2005
Moran Norris,1.0,1.0,4.0,1.0,4.0,4.0,2005
Leonard Weaver,3.0,1.0,12.0,0.0,12.0,4.0,2005
Walter Williams,2.0,1.0,19.0,0.0,19.0,9.5,2005
Amos Zereoue,1.0,1.0,5.0,0.0,5.0,5.0,2005
Damien Anderson,0.0,0.0,0.0,0.0,0.0,0.0,2005
Darian Barnes,4.0,0.0,0.0,0.0,0.0,0.0,2005
Nehemiah Broughton,0.0,0.0,0.0,0.0,0.0,0.0,2005
Mike Cloud,2.0,0.0,0.0,0.0,0.0,0.0,2005
Mike Cloud,2.0,0.0,0.0,0.0,0.0,0.0,2005
Mike Cloud,0.0,0.0,0.0,0.0,0.0,0.0,2005
Ciatrick Fason,0.0,0.0,0.0,0.0,0.0,0.0,2005
Earnest Graham,1.0,0.0,0.0,0.0,0.0,0.0,2005
Noah Herron,0.0,0.0,0.0,0.0,0.0,0.0,2005
Noah Herron,0.0,0.0,0.0,0.0,0.0,0.0,2005
Noah Herron,0.0,0.0,0.0,0.0,0.0,0.0,2005
Brandon Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,2005
Nick Luchey,0.0,0.0,0.0,0.0,0.0,0.0,2005
Sean McHugh,1.0,0.0,0.0,0.0,0.0,0.0,2005
Corey McIntyre,1.0,0.0,0.0,0.0,0.0,0.0,2005
Bruce Perry,2.0,0.0,0.0,0.0,0.0,0.0,2005
Andrew Pinnock,0.0,0.0,0.0,0.0,0.0,0.0,2005
Jamal Robertson,2.0,0.0,0.0,0.0,0.0,0.0,2005
Rod Smart,0.0,0.0,0.0,0.0,0.0,0.0,2005
Michael Turner,1.0,0.0,0.0,0.0,0.0,0.0,2005
Jamel White,1.0,0.0,0.0,0.0,0.0,0.0,2005
