Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Jerry Ellison,25.0,18.0,208.0,0.0,11.6,8.3,1996
Earnest Hunter,23.0,18.0,163.0,0.0,9.1,7.1,1996
Earnest Hunter,1.0,1.0,25.0,0.0,25.0,25.0,1996
Earnest Hunter,22.0,17.0,138.0,0.0,8.1,6.3,1996
Adrian Murrell,36.0,17.0,81.0,1.0,4.8,2.3,1996
Erric Pegram,27.0,17.0,112.0,0.0,6.6,4.1,1996
Craig Heyward,19.0,16.0,168.0,0.0,10.5,8.8,1996
Darick Holmes,21.0,16.0,102.0,1.0,6.4,4.9,1996
Derek Loville,26.0,16.0,138.0,2.0,8.6,5.3,1996
Rodney Hampton,22.0,15.0,82.0,0.0,5.5,3.7,1996
LeShon Johnson,20.0,15.0,176.0,1.0,11.7,8.8,1996
Winslow Oliver,22.0,15.0,144.0,0.0,9.6,6.5,1996
Charlie Garner,17.0,14.0,92.0,0.0,6.6,5.4,1996
Mario Bates,16.0,13.0,44.0,0.0,3.4,2.8,1996
Robert Green,24.0,13.0,78.0,0.0,6.0,3.3,1996
Clif Groce,32.0,13.0,106.0,0.0,8.2,3.3,1996
Leonard Russell,18.0,13.0,180.0,0.0,13.8,10.0,1996
Rodney Thomas,17.0,13.0,128.0,0.0,9.8,7.5,1996
Garrison Hearst,22.0,12.0,131.0,1.0,10.9,6.0,1996
Tyrone Wheatley,17.0,12.0,51.0,2.0,4.3,3.0,1996
Zack Crockett,15.0,11.0,96.0,1.0,8.7,6.4,1996
Leroy Hoard,16.0,11.0,133.0,0.0,12.1,8.3,1996
Leroy Hoard,2.0,1.0,4.0,0.0,4.0,2.0,1996
Leroy Hoard,0.0,0.0,0.0,0.0,0.0,0.0,1996
Leroy Hoard,14.0,10.0,129.0,0.0,12.9,9.2,1996
Lamar Smith,16.0,9.0,58.0,0.0,6.4,3.6,1996
Mack Strong,13.0,9.0,78.0,0.0,8.7,6.0,1996
Ray Zellars,15.0,9.0,45.0,0.0,5.0,3.0,1996
Joe Aska,12.0,8.0,63.0,0.0,7.9,5.3,1996
Donnell Bennett,14.0,8.0,21.0,0.0,2.6,1.5,1996
Derek Brown,20.0,8.0,54.0,0.0,6.8,2.7,1996
Keith Elias,11.0,8.0,51.0,0.0,6.4,4.6,1996
Lawrence Phillips,12.0,8.0,28.0,1.0,3.5,2.3,1996
Irving Spikes,11.0,8.0,81.0,1.0,10.1,7.4,1996
Jeff Cothran,10.0,7.0,49.0,0.0,7.0,4.9,1996
Carwell Gardner,10.0,7.0,28.0,0.0,4.0,2.8,1996
Scottie Graham,9.0,7.0,48.0,0.0,6.9,5.3,1996
Vaughn Hebron,11.0,7.0,43.0,0.0,6.1,3.9,1996
Tim Lester,14.0,7.0,70.0,0.0,10.0,5.0,1996
Natrone Means,9.0,7.0,45.0,1.0,6.4,5.0,1996
Rashaan Salaam,8.0,7.0,44.0,1.0,6.3,5.5,1996
Robert Smith,14.0,7.0,39.0,0.0,5.6,2.8,1996
Herschel Walker,10.0,7.0,89.0,0.0,12.7,8.9,1996
Steve Broussard,9.0,6.0,26.0,0.0,4.3,2.9,1996
Le'Shai Maston,11.0,6.0,54.0,0.0,9.0,4.9,1996
Fred McAfee,6.0,5.0,21.0,0.0,4.2,3.5,1996
Leeland McElroy,10.0,5.0,41.0,1.0,8.2,4.1,1996
Leroy Thompson,14.0,5.0,36.0,0.0,7.2,2.6,1996
Sherman Williams,11.0,5.0,41.0,0.0,8.2,3.7,1996
Reggie Cobb,4.0,4.0,23.0,0.0,5.8,5.8,1996
Jerone Davison,5.0,4.0,21.0,0.0,5.3,4.2,1996
Derrick Harris,6.0,4.0,17.0,0.0,4.3,2.8,1996
Errict Rhett,4.0,4.0,11.0,1.0,2.8,2.8,1996
Vince Workman,4.0,4.0,36.0,0.0,9.0,9.0,1996
William Bell,5.0,3.0,23.0,0.0,7.7,4.6,1996
Larry Bowie,4.0,3.0,17.0,0.0,5.7,4.3,1996
Reggie Brooks,6.0,3.0,13.0,0.0,4.3,2.2,1996
Gary Downs,5.0,3.0,20.0,0.0,6.7,4.0,1996
Greg Hill,5.0,3.0,60.0,1.0,20.0,12.0,1996
Brian Milne,4.0,3.0,29.0,0.0,9.7,7.3,1996
Jerald Moore,7.0,3.0,13.0,0.0,4.3,1.9,1996
Cedric Smith,3.0,3.0,3.0,1.0,1.0,1.0,1996
Scott Greene,2.0,2.0,7.0,1.0,3.5,3.5,1996
Anthony Lynn,4.0,2.0,14.0,0.0,7.0,3.5,1996
Tony Richardson,2.0,2.0,18.0,1.0,9.0,9.0,1996
Ron Rivers,2.0,2.0,28.0,0.0,14.0,14.0,1996
Robert Wilson,2.0,2.0,5.0,1.0,2.5,2.5,1996
Jon Witman,3.0,2.0,15.0,0.0,7.5,5.0,1996
Freddie Bradley,2.0,1.0,20.0,0.0,20.0,10.0,1996
Mike Dulaney,1.0,1.0,1.0,1.0,1.0,1.0,1996
Oscar Gray,3.0,1.0,5.0,0.0,5.0,1.7,1996
Marrio Grier,1.0,1.0,8.0,0.0,8.0,8.0,1996
Aaron Hayden,4.0,1.0,10.0,0.0,10.0,2.5,1996
Michael Hicks,1.0,1.0,-1.0,0.0,-1.0,-1.0,1996
Richard Huntley,1.0,1.0,14.0,0.0,14.0,14.0,1996
Reggie Rivers,1.0,1.0,-1.0,0.0,-1.0,-1.0,1996
Greg Robinson,2.0,1.0,6.0,0.0,6.0,3.0,1996
Ryan Terry,1.0,1.0,0.0,0.0,0.0,0.0,1996
Tim Tindale,3.0,1.0,-1.0,0.0,-1.0,-0.3,1996
Tim Biakabutuka,0.0,0.0,0.0,0.0,0.0,0.0,1996
Jason Bratton,0.0,0.0,0.0,0.0,0.0,0.0,1996
Dexter Carter,1.0,0.0,0.0,0.0,0.0,0.0,1996
Stephen Davis,0.0,0.0,0.0,0.0,0.0,0.0,1996
Tim Hall,0.0,0.0,0.0,0.0,0.0,0.0,1996
Travis Jervey,0.0,0.0,0.0,0.0,0.0,0.0,1996
Eric Lynch,0.0,0.0,0.0,0.0,0.0,0.0,1996
Ronald Moore,0.0,0.0,0.0,0.0,0.0,0.0,1996
Dino Philyaw,0.0,0.0,0.0,0.0,0.0,0.0,1996
Terry Richardson,0.0,0.0,0.0,0.0,0.0,0.0,1996
