Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Larry Centers,26.0,ARI,FB,16.0,5.0,115.0,336.0,5.0,20.0,39.1,17.0,2.9,21.0,7.2,2.0,,1994
Herschel Walker,32.0,PHI,RB,16.0,14.0,113.0,528.0,5.0,22.0,48.7,91.0,4.7,33.0,7.1,4.0,,1994
Charlie Garner,22.0,PHI,FB,10.0,8.0,109.0,399.0,3.0,25.0,45.0,28.0,3.7,39.9,10.9,3.0,,1994
Erric Pegram,25.0,ATL,RB,13.0,5.0,103.0,358.0,1.0,15.0,39.8,25.0,3.5,27.5,7.9,2.0,,1994
Leroy Thompson,25.0,NWE,RB,16.0,1.0,102.0,312.0,2.0,13.0,35.3,13.0,3.1,19.5,6.4,2.0,,1994
Reggie Brooks,23.0,WAS,RB,13.0,5.0,100.0,297.0,2.0,18.0,41.0,15.0,3.0,22.8,7.7,3.0,,1994
Steve Broussard,27.0,CIN,RB,13.0,3.0,94.0,403.0,2.0,21.0,39.4,37.0,4.3,31.0,7.2,5.0,,1994
Eric Metcalf,26.0,CLE,RB,16.0,8.0,93.0,329.0,2.0,14.0,36.6,37.0,3.5,20.6,5.8,6.0,PB,1994
Kenneth Davis,32.0,BUF,RB,16.0,1.0,91.0,381.0,2.0,16.0,38.5,60.0,4.2,23.8,5.7,3.0,,1994
Dave Meggett,28.0,NYG,RB,16.0,3.0,91.0,298.0,4.0,0.0,0.0,26.0,3.3,18.6,5.7,6.0,,1994
William Floyd,22.0,SFO,FB,16.0,11.0,87.0,305.0,6.0,22.0,51.7,26.0,3.5,19.1,5.4,0.0,,1994
Vaughn Hebron,24.0,PHI,RB,16.0,2.0,82.0,325.0,2.0,20.0,45.1,19.0,4.0,20.3,5.1,0.0,,1994
Vince Workman,26.0,TAM,RB,15.0,8.0,79.0,291.0,0.0,13.0,40.5,18.0,3.7,19.4,5.3,2.0,,1994
Brian Mitchell,26.0,WAS,FB,16.0,7.0,78.0,311.0,0.0,19.0,48.7,33.0,4.0,19.4,4.9,4.0,AP-2,1994
Roosevelt Potts,23.0,IND,FB,16.0,15.0,77.0,336.0,1.0,23.0,54.5,52.0,4.4,21.0,4.8,5.0,,1994
Harold Green,26.0,CIN,RB,14.0,11.0,76.0,223.0,1.0,17.0,38.2,22.0,2.9,15.9,5.4,1.0,,1994
Earnest Byner,32.0,CLE,RB,16.0,1.0,75.0,219.0,2.0,11.0,42.7,15.0,2.9,13.7,4.7,0.0,,1994
Eric Bieniemy,25.0,SDG,RB,16.0,0.0,73.0,295.0,0.0,11.0,43.8,36.0,4.0,18.4,4.6,1.0,,1994
Irving Spikes,24.0,MIA,RB,12.0,1.0,70.0,312.0,2.0,19.0,60.0,40.0,4.5,26.0,5.8,1.0,,1994
John Williams,30.0,PIT,FB,15.0,12.0,68.0,317.0,1.0,0.0,0.0,23.0,4.7,21.1,4.5,0.0,,1994
Randall Cunningham,31.0,PHI,QB,14.0,14.0,65.0,288.0,3.0,26.0,52.3,22.0,4.4,20.6,4.6,10.0,,1994
Lincoln Coleman,25.0,DAL,FB,11.0,0.0,64.0,180.0,1.0,11.0,39.1,13.0,2.8,16.4,5.8,2.0,,1994
Scottie Graham,25.0,MIN,RB,16.0,0.0,64.0,207.0,2.0,15.0,48.4,11.0,3.2,12.9,4.0,0.0,,1994
Kimble Anders,28.0,KAN,FB,16.0,13.0,62.0,231.0,2.0,15.0,41.9,19.0,3.7,14.4,3.9,1.0,,1994
Mark Higgs,28.0,2TM,RB,11.0,1.0,62.0,195.0,0.0,10.0,30.6,21.0,3.1,17.7,5.6,1.0,,1994
Mark Higgs,28.0,MIA,RB,5.0,1.0,19.0,68.0,0.0,4.0,36.8,21.0,3.6,13.6,3.8,1.0,,1994
Mark Higgs,28.0,ARI,RB,6.0,0.0,43.0,127.0,0.0,6.0,27.9,16.0,3.0,21.2,7.2,0.0,,1994
Brad Baxter,27.0,NYJ,FB,15.0,9.0,60.0,170.0,4.0,14.0,50.0,13.0,2.8,11.3,4.0,0.0,,1994
Dave Brown,24.0,NYG,QB,15.0,15.0,60.0,196.0,2.0,18.0,38.3,21.0,3.3,13.1,4.0,11.0,,1994
James Joseph,27.0,PHI,FB,14.0,5.0,60.0,203.0,1.0,12.0,40.0,34.0,3.4,14.5,4.3,1.0,,1994
Terry Kirby,24.0,MIA,RB,4.0,4.0,60.0,233.0,2.0,17.0,41.7,30.0,3.9,58.3,15.0,2.0,,1994
John Elway,34.0,DEN,QB,14.0,14.0,58.0,235.0,4.0,17.0,56.9,22.0,4.1,16.8,4.1,11.0,PB,1994
Glyn Milburn,23.0,DEN,RB,16.0,3.0,58.0,201.0,1.0,10.0,31.0,20.0,3.5,12.6,3.6,4.0,,1994
Steve Young,33.0,SFO,QB,16.0,16.0,58.0,293.0,7.0,28.0,60.3,27.0,5.1,18.3,3.6,4.0,"PB,AP-1,AP MVP-1,AP OPoY-2",1994
Derrick Clark,23.0,DEN,RB,16.0,4.0,56.0,168.0,3.0,16.0,57.1,12.0,3.0,10.5,3.5,1.0,,1994
Donnell Bennett,22.0,KAN,RB,15.0,0.0,46.0,178.0,2.0,9.0,43.5,17.0,3.9,11.9,3.1,2.0,,1994
Jeff Hostetler,33.0,RAI,QB,16.0,16.0,46.0,159.0,2.0,17.0,45.7,14.0,3.5,9.9,2.9,10.0,PB,1994
Drew Bledsoe,22.0,NWE,QB,16.0,16.0,44.0,40.0,0.0,14.0,36.4,7.0,0.9,2.5,2.8,9.0,PB,1994
Richie Anderson,23.0,NYJ,FB,13.0,5.0,43.0,207.0,1.0,10.0,44.2,55.0,4.8,15.9,3.3,1.0,,1994
Reggie Rivers,26.0,DEN,RB,16.0,1.0,43.0,83.0,2.0,7.0,39.5,11.0,1.9,5.2,2.7,1.0,,1994
Blair Thomas,27.0,2TM,RB,6.0,1.0,43.0,137.0,2.0,9.0,44.2,13.0,3.2,22.8,7.2,0.0,,1994
Blair Thomas,27.0,NWE,RB,4.0,0.0,19.0,67.0,1.0,2.0,47.4,13.0,3.5,16.8,4.8,0.0,,1994
Blair Thomas,27.0,DAL,RB,2.0,1.0,24.0,70.0,1.0,7.0,41.7,11.0,2.9,35.0,12.0,0.0,,1994
Brett Favre,25.0,GNB,QB,16.0,16.0,42.0,202.0,2.0,16.0,35.7,36.0,4.8,12.6,2.6,7.0,,1994
Carwell Gardner,28.0,BUF,FB,16.0,7.0,41.0,135.0,4.0,20.0,63.4,13.0,3.3,8.4,2.6,1.0,,1994
Daryl Johnston,28.0,DAL,FB,16.0,16.0,40.0,138.0,2.0,11.0,60.0,9.0,3.5,8.6,2.5,2.0,PB,1994
Jim Harbaugh,31.0,IND,QB,12.0,9.0,39.0,223.0,0.0,11.0,46.2,41.0,5.7,18.6,3.3,1.0,,1994
Jeff Blake,24.0,CIN,QB,10.0,9.0,37.0,204.0,1.0,12.0,48.6,16.0,5.5,20.4,3.7,6.0,,1994
Garrison Hearst,23.0,ARI,RB,8.0,0.0,37.0,169.0,1.0,10.0,43.2,36.0,4.6,21.1,4.6,0.0,,1994
Tyrone Montgomery,24.0,RAI,RB,6.0,6.0,36.0,97.0,0.0,8.0,47.2,15.0,2.7,16.2,6.0,2.0,,1994
Kevin Turner,25.0,NWE,FB,16.0,9.0,36.0,111.0,1.0,10.0,38.9,13.0,3.1,6.9,2.3,4.0,,1994
Rick Mirer,24.0,SEA,QB,13.0,13.0,34.0,153.0,0.0,11.0,44.1,14.0,4.5,11.8,2.6,2.0,,1994
Marc Logan,29.0,SFO,FB,10.0,5.0,33.0,143.0,1.0,8.0,42.4,22.0,4.3,14.3,3.3,0.0,,1994
Adrian Murrell,24.0,NYJ,RB,10.0,1.0,33.0,160.0,0.0,8.0,51.5,19.0,4.8,16.0,3.3,1.0,,1994
Derek Loville,26.0,SFO,RB,14.0,0.0,31.0,99.0,0.0,6.0,41.9,13.0,3.2,7.1,2.2,0.0,,1994
Neil O'Donnell,28.0,PIT,QB,14.0,14.0,31.0,80.0,1.0,8.0,32.3,18.0,2.6,5.7,2.2,4.0,,1994
Robert Smith,22.0,MIN,RB,14.0,0.0,31.0,106.0,1.0,6.0,45.2,14.0,3.4,7.6,2.2,0.0,,1994
Troy Aikman,28.0,DAL,QB,14.0,14.0,30.0,62.0,1.0,4.0,20.0,13.0,2.1,4.4,2.1,2.0,PB,1994
Sam Gash,25.0,NWE,FB,13.0,6.0,30.0,86.0,0.0,5.0,33.3,10.0,2.9,6.6,2.3,1.0,,1994
Jeff George,27.0,ATL,QB,16.0,16.0,30.0,66.0,0.0,2.0,23.3,10.0,2.2,4.1,1.9,12.0,,1994
Lorenzo Neal,24.0,NOR,FB,16.0,7.0,30.0,90.0,1.0,7.0,50.0,12.0,3.0,5.6,1.9,1.0,,1994
Bucky Richardson,25.0,HOU,QB,7.0,4.0,30.0,217.0,1.0,16.0,66.7,18.0,7.2,31.0,4.3,7.0,,1994
Steve Walsh,28.0,CHI,QB,12.0,11.0,30.0,4.0,1.0,4.0,13.3,12.0,0.1,0.3,2.5,7.0,,1994
Amp Lee,23.0,MIN,RB,13.0,0.0,29.0,104.0,0.0,9.0,51.7,16.0,3.6,8.0,2.2,1.0,,1994
Boomer Esiason,33.0,NYJ,QB,15.0,14.0,28.0,59.0,0.0,8.0,28.6,15.0,2.1,3.9,1.9,11.0,,1994
Tom Rathman,32.0,RAI,FB,16.0,16.0,28.0,118.0,0.0,6.0,46.4,14.0,4.2,7.4,1.8,0.0,,1994
Warren Moon,38.0,MIN,QB,15.0,15.0,27.0,55.0,0.0,6.0,33.3,12.0,2.0,3.7,1.8,9.0,PB,1994
Derrick Moore,27.0,DET,RB,16.0,0.0,27.0,52.0,4.0,11.0,40.7,12.0,1.9,3.3,1.7,2.0,,1994
Mack Strong,23.0,SEA,FB,8.0,1.0,27.0,114.0,2.0,7.0,51.9,14.0,4.2,14.3,3.4,1.0,,1994
Jon Vaughn,24.0,SEA,RB,10.0,0.0,27.0,96.0,1.0,8.0,44.4,16.0,3.6,9.6,2.7,3.0,,1994
Jeff Cothran,23.0,CIN,FB,14.0,4.0,26.0,85.0,0.0,2.0,34.6,13.0,3.3,6.1,1.9,0.0,,1994
Craig Erickson,25.0,TAM,QB,15.0,15.0,26.0,68.0,1.0,11.0,46.2,17.0,2.6,4.5,1.7,6.0,,1994
LeShon Johnson,23.0,GNB,RB,12.0,0.0,26.0,99.0,0.0,3.0,23.1,43.0,3.8,8.3,2.2,0.0,,1994
Heath Shuler,23.0,WAS,QB,11.0,8.0,26.0,103.0,0.0,5.0,30.8,26.0,4.0,9.4,2.4,3.0,AP ORoY-2,1994
Steve Smith,30.0,SEA,RB,16.0,0.0,26.0,80.0,2.0,10.0,57.7,12.0,3.1,5.0,1.6,0.0,,1994
Robert Green,24.0,CHI,RB,15.0,0.0,25.0,122.0,0.0,7.0,40.0,14.0,4.9,8.1,1.7,1.0,,1994
Ronnie Harmon,30.0,SDG,RB,16.0,0.0,25.0,94.0,1.0,6.0,44.0,15.0,3.8,5.9,1.6,0.0,,1994
Jim Kelly,34.0,BUF,QB,14.0,14.0,25.0,77.0,1.0,5.0,32.0,18.0,3.1,5.5,1.8,11.0,,1994
Don Majkowski,30.0,IND,QB,9.0,6.0,24.0,34.0,3.0,6.0,29.2,10.0,1.4,3.8,2.7,5.0,,1994
Randy Baldwin,27.0,CLE,RB,16.0,0.0,23.0,78.0,0.0,2.0,26.1,16.0,3.4,4.9,1.4,1.0,,1994
Dave Krieg,36.0,DET,QB,14.0,7.0,23.0,35.0,0.0,3.0,13.0,15.0,1.5,2.5,1.6,4.0,,1994
Steve Beuerlein,29.0,ARI,QB,9.0,7.0,22.0,39.0,1.0,6.0,31.8,19.0,1.8,4.3,2.4,8.0,,1994
Calvin Jones,24.0,RAI,RB,7.0,0.0,22.0,93.0,0.0,6.0,59.1,10.0,4.2,13.3,3.1,0.0,,1994
Dan Marino,33.0,MIA,QB,16.0,16.0,22.0,-6.0,1.0,2.0,9.1,10.0,-0.3,-0.4,1.4,9.0,"PB,AP-2",1994
Anthony McDowell,26.0,TAM,FB,14.0,11.0,21.0,58.0,0.0,6.0,57.1,8.0,2.8,4.1,1.5,0.0,,1994
Vinny Testaverde,31.0,CLE,QB,14.0,13.0,21.0,37.0,2.0,6.0,38.1,12.0,1.8,2.6,1.5,3.0,,1994
Chris Miller,29.0,RAM,QB,13.0,10.0,20.0,100.0,0.0,7.0,40.0,16.0,5.0,7.7,1.5,7.0,,1994
Keith Byars,31.0,MIA,FB,9.0,9.0,19.0,64.0,2.0,4.0,52.6,12.0,3.4,7.1,2.1,0.0,,1994
Stan Humphries,29.0,SDG,QB,15.0,15.0,19.0,19.0,0.0,1.0,21.1,8.0,1.0,1.3,1.3,6.0,,1994
Chris Chandler,29.0,RAM,QB,12.0,6.0,18.0,61.0,1.0,8.0,50.0,22.0,3.4,5.1,1.5,3.0,,1994
Ronald Humphrey,25.0,IND,RB,15.0,0.0,18.0,85.0,0.0,5.0,44.4,27.0,4.7,5.7,1.2,4.0,,1994
Joe Montana,38.0,KAN,QB,14.0,14.0,18.0,17.0,0.0,2.0,16.7,13.0,0.9,1.2,1.3,7.0,,1994
Lamont Warren,21.0,IND,RB,11.0,0.0,18.0,80.0,0.0,4.0,27.8,34.0,4.4,7.3,1.6,0.0,,1994
Fred McAfee,26.0,2TM,RB,13.0,0.0,18.0,51.0,2.0,6.0,55.6,13.0,2.8,3.9,1.4,1.0,,1994
Fred McAfee,26.0,ARI,RB,7.0,0.0,2.0,-5.0,1.0,1.0,50.0,2.0,-2.5,-0.7,0.3,1.0,,1994
Fred McAfee,26.0,PIT,RB,6.0,0.0,16.0,56.0,1.0,5.0,56.3,13.0,3.5,9.3,2.7,0.0,,1994
Rod Bernstine,29.0,DEN,RB,3.0,3.0,17.0,91.0,0.0,5.0,47.1,24.0,5.4,30.3,5.7,0.0,,1994
Yonel Jourdain,23.0,BUF,RB,9.0,0.0,17.0,56.0,0.0,2.0,29.4,16.0,3.3,6.2,1.9,1.0,,1994
David Klingler,25.0,CIN,QB,10.0,7.0,17.0,85.0,0.0,6.0,58.8,15.0,5.0,8.5,1.7,7.0,,1994
Kenyon Rasheed,24.0,NYG,FB,16.0,7.0,17.0,44.0,0.0,1.0,29.4,6.0,2.6,2.8,1.1,1.0,,1994
Jay Schroeder,33.0,ARI,QB,9.0,8.0,16.0,59.0,0.0,3.0,31.3,16.0,3.7,6.6,1.8,5.0,,1994
Gary Downs,22.0,NYG,RB,14.0,0.0,15.0,51.0,0.0,2.0,46.7,8.0,3.4,3.6,1.1,1.0,,1994
Jim Everett,31.0,NOR,QB,16.0,16.0,15.0,35.0,0.0,3.0,20.0,14.0,2.3,2.2,0.9,3.0,,1994
Scott Mitchell,26.0,DET,QB,9.0,9.0,15.0,24.0,1.0,2.0,13.3,7.0,1.6,2.7,1.7,8.0,,1994
Tommy Vardell,25.0,CLE,FB,5.0,5.0,15.0,48.0,0.0,2.0,40.0,9.0,3.2,9.6,3.0,0.0,,1994
Elvis Grbac,24.0,SFO,QB,11.0,0.0,13.0,1.0,0.0,1.0,15.4,6.0,0.1,0.1,1.2,5.0,,1994
Adam Walker,26.0,SFO,RB,8.0,0.0,13.0,54.0,1.0,2.0,30.8,14.0,4.2,6.8,1.6,0.0,,1994
Tracy Johnson,28.0,SEA,FB,16.0,10.0,12.0,44.0,2.0,4.0,58.3,14.0,3.7,2.8,0.8,1.0,,1994
Billy Joe Tolliver,28.0,HOU,QB,10.0,7.0,12.0,37.0,2.0,8.0,66.7,10.0,3.1,3.7,1.2,7.0,,1994
Johnny Bailey,27.0,RAM,RB,14.0,0.0,11.0,35.0,1.0,4.0,36.4,9.0,3.2,2.5,0.8,2.0,,1994
Derrick Ned,25.0,NOR,FB,16.0,1.0,11.0,36.0,0.0,1.0,27.3,15.0,3.3,2.3,0.7,1.0,,1994
Cody Carlson,31.0,HOU,QB,5.0,5.0,10.0,17.0,0.0,3.0,50.0,6.0,1.7,3.4,2.0,6.0,,1994
Dan McGwire,27.0,SEA,QB,7.0,3.0,10.0,-6.0,0.0,0.0,0.0,2.0,-0.6,-0.9,1.4,9.0,,1994
Andre Reed,30.0,BUF,WR,16.0,16.0,10.0,87.0,0.0,2.0,60.0,20.0,8.7,5.4,0.6,3.0,PB,1994
Darnay Scott,22.0,CIN,WR,16.0,12.0,10.0,106.0,0.0,7.0,80.0,23.0,10.6,6.6,0.6,0.0,,1994
Cedric Smith,26.0,WAS,FB,14.0,8.0,10.0,48.0,0.0,5.0,90.0,13.0,4.8,3.4,0.7,1.0,,1994
Howard Griffith,27.0,RAM,FB,16.0,10.0,9.0,30.0,0.0,1.0,44.4,7.0,3.3,1.9,0.6,0.0,,1994
Bobby Hebert,34.0,ATL,QB,8.0,0.0,9.0,43.0,0.0,2.0,33.3,20.0,4.8,5.4,1.1,2.0,,1994
Rodney Peete,28.0,DAL,QB,7.0,1.0,9.0,-2.0,0.0,1.0,0.0,2.0,-0.2,-0.3,1.3,3.0,,1994
Brett Perriman,29.0,DET,WR,16.0,14.0,9.0,86.0,0.0,7.0,88.9,25.0,9.6,5.4,0.6,1.0,,1994
Mazio Royster,24.0,TAM,RB,14.0,1.0,9.0,7.0,0.0,1.0,11.1,6.0,0.8,0.5,0.6,1.0,,1994
Tim Worley,28.0,CHI,RB,5.0,0.0,9.0,17.0,1.0,2.0,44.4,4.0,1.9,3.4,1.8,1.0,,1994
Chris Calloway,26.0,NYG,WR,16.0,14.0,8.0,77.0,0.0,6.0,75.0,20.0,9.6,4.8,0.5,1.0,,1994
Dexter Carter,27.0,SFO,RB,16.0,0.0,8.0,34.0,0.0,3.0,62.5,18.0,4.3,2.1,0.5,2.0,,1994
Rodney Culver,25.0,SDG,RB,3.0,0.0,8.0,63.0,0.0,3.0,62.5,22.0,7.9,21.0,2.7,0.0,,1994
Gale Gilbert,33.0,SDG,QB,15.0,1.0,8.0,-3.0,0.0,1.0,12.5,5.0,-0.4,-0.2,0.5,0.0,,1994
James Saxon,28.0,MIA,FB,16.0,7.0,8.0,16.0,0.0,2.0,50.0,7.0,2.0,1.0,0.5,0.0,,1994
Bob Christian,26.0,CHI,RB,12.0,0.0,7.0,29.0,0.0,2.0,42.9,8.0,4.1,2.4,0.6,0.0,,1994
Cleveland Gary,28.0,MIA,RB,2.0,0.0,7.0,11.0,0.0,0.0,0.0,4.0,1.6,5.5,3.5,1.0,,1994
Tim Lester,26.0,RAM,RB,14.0,4.0,7.0,14.0,0.0,1.0,42.9,8.0,2.0,1.0,0.5,1.0,,1994
Jerry Rice,32.0,SFO,WR,16.0,16.0,7.0,93.0,2.0,4.0,57.1,28.0,13.3,5.8,0.4,1.0,"PB,AP-1,AP MVP-3,AP OPoY-3",1994
Mark Rypien,32.0,CLE,QB,6.0,3.0,7.0,4.0,0.0,3.0,42.9,2.0,0.6,0.7,1.2,2.0,,1994
Wade Wilson,35.0,NOR,QB,4.0,0.0,7.0,15.0,0.0,2.0,14.3,9.0,2.1,3.8,1.8,1.0,,1994
Mark Brunell,24.0,GNB,QB,2.0,0.0,6.0,7.0,1.0,1.0,16.7,5.0,1.2,3.5,3.0,1.0,,1994
Curtis Conway,23.0,CHI,WR,13.0,12.0,6.0,31.0,0.0,1.0,50.0,12.0,5.2,2.4,0.5,2.0,,1994
Aaron Craver,26.0,MIA,RB,8.0,0.0,6.0,43.0,0.0,2.0,66.7,19.0,7.2,5.4,0.8,1.0,,1994
Charles Evans,27.0,MIN,RB,14.0,0.0,6.0,20.0,0.0,0.0,0.0,8.0,3.3,1.4,0.4,0.0,,1994
Vince Evans,39.0,RAI,QB,9.0,0.0,6.0,24.0,0.0,1.0,16.7,23.0,4.0,2.7,0.7,2.0,,1994
Merril Hoge,29.0,CHI,FB,5.0,5.0,6.0,24.0,0.0,1.0,66.7,8.0,4.0,4.8,1.2,0.0,,1994
Erik Kramer,30.0,CHI,QB,6.0,5.0,6.0,-2.0,0.0,0.0,0.0,2.0,-0.3,-0.3,1.0,3.0,,1994
David Lang,26.0,RAM,RB,13.0,0.0,6.0,34.0,0.0,2.0,50.0,17.0,5.7,2.6,0.5,2.0,,1994
Jim McMahon,35.0,ARI,QB,2.0,1.0,6.0,32.0,0.0,1.0,33.3,17.0,5.3,16.0,3.0,1.0,,1994
Frank Reich,33.0,BUF,QB,16.0,2.0,6.0,3.0,0.0,0.0,0.0,5.0,0.5,0.2,0.4,1.0,,1994
Jack Trudeau,32.0,NYJ,QB,5.0,2.0,6.0,30.0,0.0,3.0,50.0,15.0,5.0,6.0,1.2,2.0,,1994
Kevin Williams,23.0,DAL,WR,15.0,2.0,6.0,20.0,0.0,1.0,33.3,8.0,3.3,1.3,0.4,4.0,,1994
Tommie Agee,30.0,DAL,RB,15.0,0.0,5.0,4.0,0.0,1.0,20.0,3.0,0.8,0.3,0.3,0.0,,1994
Anthony Johnson,27.0,NYJ,RB,15.0,0.0,5.0,12.0,0.0,0.0,0.0,5.0,2.4,0.8,0.3,0.0,,1994
Dorsey Levens,24.0,GNB,RB,14.0,0.0,5.0,15.0,0.0,1.0,40.0,5.0,3.0,1.1,0.4,0.0,,1994
O.J. McDuffie,25.0,MIA,WR,15.0,3.0,5.0,32.0,0.0,0.0,0.0,12.0,6.4,2.1,0.3,3.0,,1994
Hugh Millen,31.0,DEN,QB,5.0,2.0,5.0,57.0,0.0,2.0,80.0,24.0,11.4,11.4,1.0,2.0,,1994
Derrick Alexander,23.0,CLE,WR,14.0,12.0,4.0,38.0,0.0,3.0,75.0,25.0,9.5,2.7,0.3,2.0,,1994
Steve Bono,32.0,KAN,QB,7.0,2.0,4.0,-1.0,0.0,1.0,25.0,2.0,-0.3,-0.1,0.6,0.0,,1994
Gus Frerotte,23.0,WAS,QB,4.0,4.0,4.0,1.0,0.0,1.0,25.0,2.0,0.3,0.3,1.0,4.0,,1994
Michael Haynes,29.0,NOR,WR,16.0,16.0,4.0,43.0,0.0,4.0,75.0,15.0,10.8,2.7,0.3,1.0,,1994
Rocket Ismail,25.0,RAI,WR,16.0,0.0,4.0,31.0,0.0,0.0,0.0,13.0,7.8,1.9,0.3,0.0,,1994
Charles Johnson,22.0,PIT,WR,16.0,9.0,4.0,-1.0,0.0,0.0,25.0,7.0,-0.3,-0.1,0.3,2.0,,1994
Mike Tomczak,32.0,PIT,QB,6.0,2.0,4.0,22.0,0.0,2.0,75.0,13.0,5.5,3.7,0.7,2.0,,1994
Vernon Turner,27.0,TAM,WR,12.0,1.0,4.0,13.0,0.0,0.0,0.0,9.0,3.3,1.1,0.3,1.0,,1994
Lake Dawson,22.0,KAN,WR,12.0,6.0,3.0,24.0,0.0,0.0,33.3,13.0,8.0,2.0,0.3,1.0,,1994
