Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Daryl Johnston,29.0,DAL,FB,16.0,16.0,25.0,111.0,2.0,12.0,68.0,18.0,4.4,6.9,1.6,1.0,,1995
Jim Everett,32.0,NOR,QB,16.0,16.0,24.0,42.0,0.0,5.0,29.2,9.0,1.8,2.6,1.5,6.0,,1995
Neil O'Donnell,29.0,PIT,QB,12.0,12.0,24.0,45.0,0.0,8.0,33.3,14.0,1.9,3.8,2.0,2.0,,1995
Randy Baldwin,28.0,CAR,RB,7.0,2.0,23.0,61.0,0.0,2.0,39.1,9.0,2.7,8.7,3.3,1.0,,1995
Rod Bernstine,30.0,DEN,FB,3.0,3.0,23.0,76.0,1.0,4.0,47.8,18.0,3.3,25.3,7.7,0.0,,1995
Trent Dilfer,23.0,TAM,QB,16.0,16.0,23.0,115.0,2.0,10.0,47.8,21.0,5.0,7.2,1.4,13.0,,1995
Ricky Ervins,27.0,SFO,RB,14.0,0.0,23.0,88.0,0.0,4.0,34.8,13.0,3.8,6.3,1.6,0.0,,1995
Marc Logan,30.0,WAS,FB,16.0,8.0,23.0,72.0,1.0,6.0,56.5,13.0,3.1,4.5,1.4,1.0,,1995
Gus Frerotte,24.0,WAS,QB,16.0,11.0,22.0,16.0,1.0,3.0,18.2,10.0,0.7,1.0,1.4,7.0,,1995
Chris Miller,30.0,STL,QB,13.0,13.0,22.0,67.0,0.0,1.0,22.7,13.0,3.0,5.2,1.7,4.0,,1995
Brent Moss,23.0,STL,RB,4.0,0.0,22.0,90.0,0.0,3.0,40.9,18.0,4.1,22.5,5.5,0.0,,1995
Blair Thomas,28.0,CAR,RB,7.0,0.0,22.0,90.0,0.0,6.0,45.5,13.0,4.1,12.9,3.1,0.0,,1995
Troy Aikman,29.0,DAL,QB,16.0,16.0,21.0,32.0,1.0,4.0,19.0,12.0,1.5,2.0,1.3,5.0,PB,1995
Randall Cunningham,32.0,PHI,QB,7.0,4.0,21.0,98.0,0.0,8.0,42.9,20.0,4.7,14.0,3.0,3.0,,1995
Randy Jordan,25.0,JAX,RB,12.0,3.0,21.0,62.0,0.0,2.0,38.1,10.0,3.0,5.2,1.8,0.0,,1995
Drew Bledsoe,23.0,NWE,QB,15.0,15.0,20.0,28.0,0.0,4.0,20.0,15.0,1.4,1.9,1.3,11.0,,1995
Carwell Gardner,29.0,BUF,FB,15.0,4.0,20.0,77.0,0.0,8.0,45.0,17.0,3.9,5.1,1.3,0.0,,1995
Elvis Grbac,25.0,SFO,QB,16.0,5.0,20.0,33.0,2.0,6.0,35.0,11.0,1.7,2.1,1.3,2.0,,1995
Boomer Esiason,34.0,NYJ,QB,12.0,12.0,19.0,14.0,0.0,2.0,10.5,19.0,0.7,1.2,1.6,12.0,,1995
Charles Evans,28.0,MIN,FB,16.0,8.0,19.0,59.0,1.0,0.0,0.0,12.0,3.1,3.7,1.2,0.0,,1995
Dave Krieg,37.0,ARI,QB,16.0,16.0,19.0,29.0,0.0,2.0,15.8,17.0,1.5,1.8,1.2,16.0,,1995
Todd McNair,30.0,HOU,FB,15.0,7.0,19.0,136.0,0.0,9.0,63.2,22.0,7.2,9.1,1.3,1.0,,1995
Ron Rivers,24.0,DET,RB,16.0,0.0,18.0,73.0,1.0,5.0,66.7,19.0,4.1,4.6,1.1,2.0,,1995
Heath Shuler,24.0,WAS,QB,7.0,5.0,18.0,57.0,0.0,2.0,33.3,13.0,3.2,8.1,2.6,1.0,,1995
Vinny Testaverde,32.0,CLE,QB,13.0,12.0,18.0,62.0,2.0,7.0,55.6,14.0,3.4,4.8,1.4,4.0,,1995
Jim Kelly,35.0,BUF,QB,15.0,15.0,17.0,20.0,0.0,3.0,17.6,17.0,1.2,1.3,1.1,7.0,,1995
Bubby Brister,33.0,NYJ,QB,9.0,4.0,16.0,18.0,0.0,2.0,12.5,7.0,1.1,2.0,1.8,4.0,,1995
Ryan Christopherson,23.0,JAX,RB,11.0,0.0,16.0,16.0,1.0,6.0,31.3,10.0,1.0,1.5,1.5,1.0,,1995
Jeff Cothran,24.0,CIN,FB,14.0,13.0,16.0,62.0,0.0,5.0,50.0,15.0,3.9,4.4,1.1,1.0,,1995
James Joseph,28.0,CIN,RB,16.0,3.0,16.0,40.0,0.0,1.0,37.5,8.0,2.5,2.5,1.0,1.0,,1995
Keith Byars,32.0,MIA,FB,16.0,16.0,15.0,44.0,1.0,6.0,46.7,15.0,2.9,2.8,0.9,0.0,,1995
Kordell Stewart,23.0,PIT,QB,10.0,2.0,15.0,86.0,1.0,9.0,66.7,22.0,5.7,8.6,1.5,0.0,AP ORoY-4,1995
Eric Zeier,23.0,CLE,QB,7.0,4.0,15.0,80.0,0.0,9.0,60.0,17.0,5.3,11.4,2.1,3.0,,1995
Vince Evans,40.0,OAK,QB,9.0,3.0,14.0,36.0,0.0,3.0,28.6,11.0,2.6,4.0,1.6,5.0,,1995
Bobby Phillips,26.0,MIN,RB,8.0,0.0,14.0,26.0,0.0,1.0,35.7,7.0,1.9,3.3,1.8,1.0,,1995
Ricky Powers,25.0,CLE,RB,3.0,0.0,14.0,51.0,0.0,3.0,35.7,15.0,3.6,17.0,4.7,0.0,,1995
Adam Walker,27.0,SFO,FB,13.0,7.0,14.0,44.0,1.0,3.0,42.9,16.0,3.1,3.4,1.1,2.0,,1995
Corey Croom,24.0,NWE,RB,13.0,1.0,13.0,54.0,0.0,2.0,53.8,12.0,4.2,4.2,1.0,0.0,,1995
Jamal Willis,23.0,SFO,RB,11.0,1.0,12.0,35.0,0.0,2.0,33.3,15.0,2.9,3.2,1.1,0.0,,1995
John Friesz,28.0,SEA,QB,6.0,3.0,11.0,0.0,0.0,2.0,18.2,,0.0,0.0,1.8,2.0,,1995
Joey Galloway,24.0,SEA,WR,16.0,16.0,11.0,154.0,1.0,4.0,72.7,86.0,14.0,9.6,0.7,1.0,AP ORoY-3,1995
Dan Marino,34.0,MIA,QB,14.0,14.0,11.0,14.0,0.0,1.0,18.2,12.0,1.3,1.0,0.8,7.0,"PB,AP-2",1995
Steve McNair,22.0,HOU,QB,4.0,2.0,11.0,38.0,0.0,2.0,36.4,13.0,3.5,9.5,2.8,3.0,,1995
Mike Tomczak,33.0,PIT,QB,7.0,4.0,11.0,25.0,0.0,3.0,45.5,11.0,2.3,3.6,1.6,2.0,,1995
Tony Carter,23.0,CHI,FB,16.0,11.0,10.0,34.0,0.0,3.0,50.0,7.0,3.4,2.1,0.6,1.0,,1995
Keith Elias,23.0,NYG,RB,15.0,0.0,10.0,44.0,0.0,0.0,50.0,8.0,4.4,2.9,0.7,0.0,,1995
Kevin Williams,24.0,DAL,WR,16.0,16.0,10.0,53.0,0.0,5.0,60.0,14.0,5.3,3.3,0.6,3.0,,1995
Wade Wilson,36.0,DAL,QB,7.0,0.0,10.0,12.0,0.0,1.0,20.0,11.0,1.2,1.7,1.4,1.0,,1995
Reggie Cobb,27.0,JAX,RB,1.0,0.0,9.0,18.0,0.0,2.0,55.6,5.0,2.0,18.0,9.0,1.0,,1995
Todd Collins,24.0,BUF,QB,7.0,1.0,9.0,23.0,0.0,2.0,33.3,10.0,2.6,3.3,1.3,0.0,,1995
Craig Erickson,26.0,IND,QB,6.0,3.0,9.0,14.0,0.0,1.0,11.1,15.0,1.6,2.3,1.5,2.0,,1995
Brad Johnson,27.0,MIN,QB,5.0,0.0,9.0,-9.0,0.0,1.0,11.1,3.0,-1.0,-1.8,1.8,2.0,,1995
Don Majkowski,31.0,DET,QB,5.0,0.0,9.0,1.0,0.0,1.0,22.2,4.0,0.1,0.2,1.8,0.0,,1995
Mark Rypien,33.0,STL,QB,11.0,3.0,9.0,10.0,0.0,3.0,44.4,5.0,1.1,0.9,0.8,1.0,,1995
Steve Smith,31.0,SEA,FB,9.0,7.0,9.0,19.0,0.0,5.0,55.6,4.0,2.1,2.1,1.0,0.0,,1995
Will Furrer,27.0,HOU,QB,7.0,1.0,8.0,20.0,0.0,2.0,50.0,11.0,2.5,2.9,1.1,3.0,,1995
Rich Gannon,30.0,KAN,QB,2.0,0.0,8.0,25.0,1.0,1.0,25.0,12.0,3.1,12.5,4.0,0.0,,1995
Sam Gash,26.0,NWE,FB,15.0,12.0,8.0,24.0,0.0,4.0,62.5,9.0,3.0,1.6,0.5,0.0,,1995
Yonel Jourdain,24.0,BUF,RB,8.0,0.0,8.0,31.0,0.0,3.0,37.5,19.0,3.9,3.9,1.0,2.0,,1995
Tony Richardson,24.0,KAN,FB,14.0,1.0,8.0,18.0,0.0,4.0,50.0,5.0,2.3,1.3,0.6,0.0,,1995
Mack Strong,24.0,SEA,FB,16.0,2.0,8.0,23.0,1.0,4.0,50.0,9.0,2.9,1.4,0.5,2.0,,1995
Steve Tasker,33.0,BUF,WR,13.0,3.0,8.0,74.0,0.0,4.0,75.0,17.0,9.3,5.7,0.6,0.0,PB,1995
Donnell Bennett,23.0,KAN,RB,3.0,1.0,7.0,11.0,0.0,3.0,28.6,11.0,1.6,3.7,2.3,0.0,,1995
Dexter Carter,28.0,2TM,RB,17.0,0.0,7.0,22.0,0.0,1.0,28.6,15.0,3.1,1.3,0.4,8.0,,1995
Dexter Carter,28.0,SFO,RB,7.0,0.0,7.0,22.0,0.0,1.0,28.6,15.0,3.1,3.1,1.0,1.0,,1995
William Henderson,24.0,GNB,FB,15.0,1.0,7.0,35.0,0.0,2.0,42.9,17.0,5.0,2.3,0.5,0.0,,1995
Bernie Kosar,32.0,MIA,QB,9.0,2.0,7.0,19.0,1.0,2.0,28.6,14.0,2.7,2.1,0.8,3.0,,1995
David Palmer,23.0,MIN,WR,14.0,0.0,7.0,15.0,0.0,0.0,14.3,9.0,2.1,1.1,0.5,1.0,,1995
Andre Reed,31.0,BUF,WR,6.0,6.0,7.0,48.0,0.0,5.0,57.1,14.0,6.9,8.0,1.2,2.0,,1995
Leslie Shepherd,26.0,WAS,WR,14.0,4.0,7.0,63.0,1.0,4.0,57.1,26.0,9.0,4.5,0.5,0.0,,1995
Gale Gilbert,34.0,SDG,QB,16.0,1.0,6.0,11.0,0.0,3.0,50.0,8.0,1.8,0.7,0.4,2.0,,1995
Rocket Ismail,26.0,OAK,WR,16.0,15.0,6.0,29.0,0.0,0.0,0.0,13.0,4.8,1.8,0.4,4.0,,1995
Mike Pritchard,26.0,DEN,WR,15.0,13.0,6.0,17.0,0.0,0.0,50.0,9.0,2.8,1.1,0.4,1.0,,1995
Torrance Small,25.0,NOR,WR,16.0,1.0,6.0,75.0,1.0,3.0,66.7,44.0,12.5,4.7,0.4,0.0,,1995
Tamarick Vanover,21.0,KAN,WR,15.0,0.0,6.0,31.0,0.0,2.0,66.7,13.0,5.2,2.1,0.4,1.0,,1995
Michael Westbrook,23.0,WAS,WR,11.0,9.0,6.0,114.0,1.0,4.0,83.3,58.0,19.0,10.4,0.5,0.0,,1995
Richie Anderson,24.0,NYJ,FB,10.0,0.0,5.0,17.0,0.0,1.0,20.0,10.0,3.4,1.7,0.5,2.0,,1995
Steve Beuerlein,30.0,JAX,QB,7.0,6.0,5.0,32.0,0.0,2.0,60.0,13.0,6.4,4.6,0.7,3.0,,1995
Curtis Conway,24.0,CHI,WR,16.0,16.0,5.0,77.0,0.0,4.0,100.0,20.0,15.4,4.8,0.3,0.0,,1995
Bobby Joe Edmonds,31.0,TAM,RB,16.0,0.0,5.0,28.0,0.0,0.0,0.0,9.0,5.6,1.8,0.3,1.0,,1995
Bobby Hebert,35.0,ATL,QB,4.0,0.0,5.0,-1.0,0.0,1.0,20.0,2.0,-0.2,-0.3,1.3,0.0,,1995
Calvin Jones,25.0,OAK,RB,8.0,0.0,5.0,19.0,0.0,1.0,20.0,15.0,3.8,2.4,0.6,1.0,,1995
Tim Lester,27.0,PIT,RB,6.0,1.0,5.0,9.0,1.0,2.0,40.0,3.0,1.8,1.5,0.8,0.0,,1995
