Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Kenyon Rasheed,1.0,1.0,3.0,0.0,3.0,3.0,1993
Lewis Tillman,2.0,1.0,21.0,0.0,21.0,10.5,1993
Spencer Tillman,2.0,1.0,4.0,1.0,4.0,2.0,1993
Ed Toner,1.0,1.0,5.0,0.0,5.0,5.0,1993
Adam Walker,1.0,1.0,4.0,0.0,4.0,4.0,1993
Tommie Agee,0.0,0.0,0.0,0.0,0.0,0.0,1993
Richie Anderson,1.0,0.0,0.0,0.0,0.0,0.0,1993
Kevin Mack,0.0,0.0,0.0,0.0,0.0,0.0,1993
Rueben Mayes,0.0,0.0,0.0,0.0,0.0,0.0,1993
Lorenzo Neal,0.0,0.0,0.0,0.0,0.0,0.0,1993
Curvin Richards,0.0,0.0,0.0,0.0,0.0,0.0,1993
James Saxon,0.0,0.0,0.0,0.0,0.0,0.0,1993
Jon Vaughn,1.0,0.0,0.0,0.0,0.0,0.0,1993
Russell White,1.0,0.0,0.0,0.0,0.0,0.0,1993
