Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Brian Westbrook,31.0,SFO,RB,14.0,5.0,77.0,340.0,4.0,16.0,44.2,30.0,4.4,24.3,5.5,0.0,,2010
C.J. Spiller,23.0,BUF,RB,14.0,1.0,74.0,283.0,0.0,10.0,41.9,20.0,3.8,20.2,5.3,5.0,,2010
Jerome Harrison,27.0,2TM,RB,12.0,2.0,71.0,330.0,1.0,12.0,35.2,50.0,4.6,27.5,5.9,2.0,,2010
Jerome Harrison,27.0,CLE,RB,4.0,1.0,31.0,91.0,0.0,3.0,25.8,39.0,2.9,22.8,7.8,1.0,,2010
Jerome Harrison,27.0,PHI,RB,8.0,1.0,40.0,239.0,1.0,9.0,42.5,50.0,6.0,29.9,5.0,1.0,,2010
Anthony Dixon,23.0,SFO,RB,16.0,0.0,70.0,237.0,2.0,11.0,41.4,34.0,3.4,14.8,4.4,0.0,,2010
Josh Freeman,22.0,TAM,QB,16.0,16.0,68.0,364.0,0.0,30.0,57.4,33.0,5.4,22.8,4.3,8.0,,2010
Tashard Choice,26.0,DAL,RB,16.0,0.0,66.0,243.0,3.0,13.0,43.9,26.0,3.7,15.2,4.1,1.0,,2010
David Garrard,32.0,JAX,QB,14.0,14.0,66.0,279.0,5.0,29.0,56.1,25.0,4.2,19.9,4.7,11.0,,2010
Keiland Williams,24.0,WAS,RB,15.0,3.0,65.0,261.0,3.0,14.0,52.3,32.0,4.0,17.4,4.3,1.0,,2010
Aaron Rodgers,27.0,GNB,QB,15.0,15.0,64.0,356.0,4.0,22.0,48.4,27.0,5.6,23.7,4.3,4.0,AP OPoY-5,2010
Bernard Scott,26.0,CIN,RB,16.0,0.0,61.0,299.0,1.0,16.0,54.1,18.0,4.9,18.7,3.8,1.0,,2010
Julius Jones,29.0,2TM,RB,12.0,2.0,60.0,223.0,0.0,9.0,31.7,54.0,3.7,18.6,5.0,1.0,,2010
Julius Jones,29.0,SEA,RB,2.0,0.0,12.0,30.0,0.0,0.0,0.0,6.0,2.5,15.0,6.0,0.0,,2010
Julius Jones,29.0,NOR,RB,10.0,2.0,48.0,193.0,0.0,9.0,39.6,54.0,4.0,19.3,4.8,1.0,,2010
Correll Buckhalter,32.0,DEN,RB,15.0,0.0,59.0,147.0,2.0,10.0,27.1,13.0,2.5,9.8,3.9,1.0,,2010
Clinton Portis,29.0,WAS,RB,5.0,5.0,54.0,227.0,2.0,12.0,48.1,27.0,4.2,45.4,10.8,0.0,,2010
Isaac Redman,26.0,PIT,RB,16.0,0.0,52.0,247.0,0.0,22.0,53.8,23.0,4.8,15.4,3.3,1.0,,2010
Javon Ringer,23.0,TEN,RB,16.0,0.0,51.0,239.0,2.0,11.0,35.3,54.0,4.7,14.9,3.2,0.0,,2010
Jay Cutler,27.0,CHI,QB,15.0,15.0,50.0,232.0,1.0,18.0,48.0,25.0,4.6,15.5,3.3,10.0,,2010
Darren Sproles,27.0,SDG,RB,16.0,3.0,50.0,267.0,0.0,10.0,34.0,34.0,5.3,16.7,3.1,3.0,,2010
Derrick Ward,30.0,HOU,RB,16.0,0.0,50.0,315.0,4.0,17.0,58.0,38.0,6.3,19.7,3.1,0.0,,2010
Jason Campbell,28.0,OAK,QB,13.0,12.0,47.0,222.0,1.0,13.0,36.2,24.0,4.7,17.1,3.6,9.0,,2010
Mike Bell,27.0,2TM,RB,16.0,1.0,47.0,99.0,0.0,6.0,21.3,11.0,2.1,6.2,2.9,2.0,,2010
Mike Bell,27.0,PHI,RB,5.0,0.0,16.0,28.0,0.0,0.0,0.0,9.0,1.8,5.6,3.2,1.0,,2010
Mike Bell,27.0,CLE,RB,11.0,1.0,31.0,71.0,0.0,6.0,32.3,11.0,2.3,6.5,2.8,1.0,,2010
Javarris James,23.0,IND,RB,10.0,0.0,46.0,112.0,6.0,9.0,43.5,11.0,2.4,11.2,4.6,1.0,,2010
Matt Ryan,25.0,ATL,QB,16.0,16.0,46.0,122.0,0.0,10.0,34.8,20.0,2.7,7.6,2.9,4.0,PB,2010
Ladell Betts,31.0,NOR,RB,8.0,1.0,45.0,150.0,2.0,11.0,48.9,12.0,3.3,18.8,5.6,1.0,,2010
Joe Flacco,25.0,BAL,QB,16.0,16.0,43.0,84.0,1.0,10.0,30.2,14.0,2.0,5.3,2.7,9.0,,2010
Mike Hart,24.0,IND,RB,7.0,1.0,43.0,185.0,1.0,10.0,46.5,35.0,4.3,26.4,6.1,0.0,,2010
Fred Taylor,34.0,NWE,RB,7.0,0.0,43.0,155.0,0.0,9.0,39.5,24.0,3.6,22.1,6.1,0.0,,2010
Tim Tebow,23.0,DEN,QB,9.0,3.0,43.0,227.0,6.0,12.0,51.2,40.0,5.3,25.2,4.8,1.0,,2010
Lance Ball,25.0,DEN,RB,10.0,0.0,41.0,158.0,0.0,7.0,36.6,19.0,3.9,15.8,4.1,1.0,,2010
Ryan Fitzpatrick,28.0,BUF,QB,13.0,13.0,40.0,269.0,0.0,15.0,50.0,22.0,6.7,20.7,3.1,8.0,,2010
Joe McKnight,22.0,NYJ,RB,9.0,1.0,39.0,189.0,0.0,7.0,59.0,18.0,4.8,21.0,4.3,0.0,,2010
Brad Smith,27.0,NYJ,WR,16.0,2.0,38.0,299.0,1.0,12.0,52.6,53.0,7.9,18.7,2.4,1.0,,2010
Dominic Rhodes,31.0,IND,RB,3.0,0.0,37.0,172.0,0.0,8.0,43.2,15.0,4.6,57.3,12.3,1.0,,2010
Reggie Bush,25.0,NOR,RB,8.0,6.0,36.0,150.0,0.0,6.0,41.7,23.0,4.2,18.8,4.5,2.0,,2010
Laurence Maroney,25.0,DEN,RB,4.0,3.0,36.0,74.0,0.0,1.0,27.8,13.0,2.1,18.5,9.0,1.0,,2010
Dimitri Nance,22.0,GNB,RB,12.0,0.0,36.0,95.0,0.0,4.0,41.7,11.0,2.6,7.9,3.0,0.0,,2010
Chad Henne,25.0,MIA,QB,15.0,14.0,35.0,52.0,0.0,7.0,17.1,10.0,1.5,3.5,2.3,5.0,,2010
Deji Karim,24.0,JAX,RB,11.0,0.0,35.0,160.0,0.0,8.0,48.6,15.0,4.6,14.5,3.2,4.0,,2010
Kenneth Darby,28.0,STL,RB,14.0,0.0,34.0,107.0,2.0,7.0,35.3,13.0,3.1,7.6,2.4,0.0,,2010
Ben Roethlisberger,28.0,PIT,QB,12.0,12.0,34.0,176.0,2.0,15.0,50.0,31.0,5.2,14.7,2.8,7.0,,2010
Kevin Smith,24.0,DET,RB,6.0,0.0,34.0,133.0,0.0,4.0,29.4,15.0,3.9,22.2,5.7,0.0,,2010
Matt Cassel,28.0,KAN,QB,15.0,15.0,33.0,125.0,0.0,5.0,33.3,23.0,3.8,8.3,2.2,3.0,"PB,AP CPoY-4",2010
Mewelde Moore,28.0,PIT,RB,15.0,0.0,33.0,99.0,0.0,4.0,21.2,18.0,3.0,6.6,2.2,0.0,,2010
Eli Manning,29.0,NYG,QB,16.0,16.0,32.0,70.0,0.0,4.0,31.3,16.0,2.2,4.4,2.0,7.0,,2010
Carson Palmer,31.0,CIN,QB,16.0,16.0,32.0,50.0,0.0,6.0,31.3,9.0,1.6,3.1,2.0,7.0,,2010
Tom Brady,33.0,NWE,QB,16.0,16.0,31.0,30.0,1.0,10.0,32.3,9.0,1.0,1.9,1.9,3.0,"PB,AP-1,AP MVP-1,AP OPoY-1",2010
Jon Kitna,38.0,DAL,QB,10.0,9.0,31.0,147.0,1.0,5.0,35.5,29.0,4.7,14.7,3.1,7.0,,2010
Marcel Reece,25.0,OAK,FB,16.0,10.0,30.0,122.0,1.0,9.0,50.0,31.0,4.1,7.6,1.9,1.0,,2010
Mark Sanchez,24.0,NYJ,QB,16.0,16.0,30.0,105.0,3.0,10.0,40.0,20.0,3.5,6.6,1.9,9.0,,2010
Donovan McNabb,34.0,WAS,QB,13.0,13.0,29.0,151.0,0.0,8.0,44.8,36.0,5.2,11.6,2.2,10.0,,2010
Philip Rivers,29.0,SDG,QB,16.0,16.0,29.0,52.0,0.0,6.0,31.0,14.0,1.8,3.3,1.8,7.0,"PB,AP OPoY-4",2010
James Starks,24.0,GNB,RB,3.0,0.0,29.0,101.0,0.0,5.0,44.8,16.0,3.5,33.7,9.7,0.0,,2010
Le'Ron McClain,26.0,BAL,FB,15.0,13.0,28.0,85.0,0.0,15.0,71.4,16.0,3.0,5.7,1.9,0.0,,2010
Colt McCoy,24.0,CLE,QB,8.0,8.0,28.0,136.0,1.0,10.0,53.6,18.0,4.9,17.0,3.5,1.0,,2010
Sam Bradford,23.0,STL,QB,16.0,16.0,27.0,63.0,1.0,6.0,29.6,17.0,2.3,3.9,1.7,7.0,AP ORoY-1,2010
Leon Washington,28.0,SEA,RB,16.0,0.0,27.0,100.0,1.0,5.0,44.4,21.0,3.7,6.3,1.7,3.0,"AP-2,AP CPoY-7",2010
Jacob Hester,25.0,SDG,RB,15.0,7.0,26.0,60.0,0.0,10.0,46.2,6.0,2.3,4.0,1.7,0.0,,2010
Lousaka Polite,29.0,MIA,FB,16.0,10.0,26.0,62.0,1.0,15.0,65.4,4.0,2.4,3.9,1.6,0.0,,2010
Vince Young,27.0,TEN,QB,9.0,8.0,25.0,125.0,0.0,6.0,40.0,20.0,5.0,13.9,2.8,6.0,,2010
Jimmy Clausen,23.0,CAR,QB,13.0,10.0,23.0,57.0,0.0,3.0,17.4,11.0,2.5,4.4,1.8,9.0,,2010
Matt Hasselbeck,35.0,SEA,QB,14.0,14.0,23.0,60.0,3.0,7.0,43.5,20.0,2.6,4.3,1.6,7.0,,2010
Troy Smith,26.0,SFO,QB,6.0,6.0,23.0,121.0,1.0,9.0,43.5,16.0,5.3,20.2,3.8,6.0,,2010
LaRod Stephens-Howling,23.0,ARI,RB,13.0,2.0,23.0,113.0,1.0,5.0,47.8,30.0,4.9,8.7,1.8,0.0,,2010
Jerome Felton,24.0,DET,RB,16.0,2.0,22.0,76.0,0.0,4.0,40.9,9.0,3.5,4.8,1.4,1.0,,2010
Shaun Hill,30.0,DET,QB,11.0,10.0,22.0,123.0,0.0,10.0,50.0,40.0,5.6,11.2,2.0,3.0,,2010
Kyle Orton,28.0,DEN,QB,13.0,13.0,22.0,98.0,0.0,9.0,59.1,14.0,4.5,7.5,1.7,4.0,,2010
Matt Schaub,29.0,HOU,QB,16.0,16.0,22.0,28.0,0.0,7.0,36.4,8.0,1.3,1.8,1.4,9.0,,2010
Eldra Buckley,25.0,PHI,RB,16.0,0.0,21.0,67.0,0.0,3.0,33.3,13.0,3.2,4.2,1.3,1.0,,2010
Jackie Battle,27.0,KAN,RB,16.0,0.0,20.0,50.0,1.0,7.0,45.0,7.0,2.5,3.1,1.3,0.0,,2010
Josh Cribbs,27.0,CLE,WR,15.0,5.0,20.0,66.0,0.0,5.0,50.0,19.0,3.3,4.4,1.3,7.0,,2010
Earnest Graham,30.0,TAM,RB,12.0,7.0,20.0,99.0,1.0,5.0,45.0,61.0,5.0,8.3,1.7,1.0,,2010
Sammy Morris,33.0,NWE,RB,16.0,0.0,20.0,56.0,0.0,6.0,50.0,9.0,2.8,3.5,1.3,1.0,,2010
Danny Ware,25.0,NYG,RB,14.0,0.0,20.0,73.0,0.0,7.0,65.0,14.0,3.7,5.2,1.4,0.0,,2010
Charlie Whitehurst,28.0,SEA,QB,6.0,2.0,20.0,43.0,1.0,4.0,40.0,9.0,2.2,7.2,3.3,2.0,,2010
Steve Slaton,24.0,HOU,RB,12.0,1.0,19.0,93.0,0.0,4.0,47.4,23.0,4.9,7.8,1.6,0.0,,2010
Keith Toston,23.0,STL,RB,16.0,0.0,19.0,54.0,0.0,2.0,31.6,10.0,2.8,3.4,1.2,0.0,,2010
James Davis,24.0,2TM,RB,7.0,0.0,19.0,60.0,0.0,1.0,21.1,14.0,3.2,8.6,2.7,0.0,,2010
James Davis,24.0,CLE,RB,4.0,0.0,4.0,9.0,0.0,0.0,0.0,4.0,2.3,2.3,1.0,0.0,,2010
James Davis,24.0,WAS,RB,3.0,0.0,15.0,51.0,0.0,1.0,26.7,14.0,3.4,17.0,5.0,0.0,,2010
Drew Brees,31.0,NOR,QB,16.0,16.0,18.0,-3.0,0.0,1.0,11.1,7.0,-0.2,-0.2,1.1,9.0,PB,2010
Percy Harvin,22.0,MIN,WR,14.0,13.0,18.0,107.0,1.0,7.0,61.1,17.0,5.9,7.6,1.3,1.0,,2010
Peyton Manning,34.0,IND,QB,16.0,16.0,18.0,18.0,0.0,2.0,11.1,27.0,1.0,1.1,1.1,3.0,PB,2010
Dexter McCluster,21.0,KAN,WR,11.0,7.0,18.0,71.0,0.0,6.0,44.4,20.0,3.9,6.5,1.6,2.0,,2010
Alex Smith,26.0,SFO,QB,11.0,10.0,18.0,60.0,0.0,3.0,33.3,12.0,3.3,5.5,1.6,4.0,,2010
Drew Stanton,26.0,DET,QB,6.0,3.0,18.0,113.0,1.0,8.0,50.0,20.0,6.3,18.8,3.0,3.0,,2010
Joe Webb,24.0,MIN,QB,5.0,2.0,18.0,120.0,2.0,7.0,72.2,16.0,6.7,24.0,3.6,1.0,,2010
Aaron Brown,25.0,DET,RB,6.0,0.0,17.0,58.0,0.0,2.0,47.1,9.0,3.4,9.7,2.8,0.0,,2010
Brett Favre,41.0,MIN,QB,13.0,13.0,17.0,8.0,0.0,1.0,5.9,10.0,0.5,0.6,1.3,7.0,,2010
DeSean Jackson,24.0,PHI,WR,14.0,14.0,16.0,104.0,1.0,5.0,50.0,31.0,6.5,7.4,1.1,4.0,"PB,AP OPoY-5",2010
Kevin Kolb,26.0,PHI,QB,7.0,5.0,15.0,65.0,0.0,6.0,40.0,19.0,4.3,9.3,2.1,6.0,,2010
Stefan Logan,29.0,DET,RB,16.0,0.0,15.0,95.0,0.0,5.0,53.3,21.0,6.3,5.9,0.9,3.0,,2010
Trent Edwards,27.0,2TM,QB,5.0,3.0,14.0,58.0,0.0,7.0,50.0,14.0,4.1,11.6,2.8,0.0,,2010
Trent Edwards,27.0,BUF,QB,2.0,2.0,5.0,24.0,0.0,1.0,20.0,8.0,4.8,12.0,2.5,0.0,,2010
Trent Edwards,27.0,JAX,QB,3.0,1.0,9.0,34.0,0.0,6.0,66.7,14.0,3.8,11.3,3.0,0.0,,2010
Stephen McGee,25.0,DAL,QB,2.0,1.0,13.0,74.0,0.0,4.0,69.2,14.0,5.7,37.0,6.5,1.0,,2010
Ovie Mughelli,30.0,ATL,FB,16.0,6.0,13.0,36.0,0.0,8.0,69.2,6.0,2.8,2.3,0.8,0.0,"PB,AP-2",2010
Tyrell Sutton,24.0,CAR,RB,9.0,0.0,13.0,71.0,0.0,3.0,38.5,32.0,5.5,7.9,1.4,0.0,,2010
Tyler Thigpen,26.0,MIA,QB,5.0,1.0,13.0,73.0,0.0,3.0,53.8,12.0,5.6,14.6,2.6,1.0,,2010
Albert Young,25.0,MIN,RB,3.0,0.0,13.0,29.0,0.0,1.0,30.8,6.0,2.2,9.7,4.3,0.0,,2010
Bruce Gradkowski,27.0,OAK,QB,6.0,4.0,12.0,41.0,0.0,2.0,25.0,12.0,3.4,6.8,2.0,3.0,,2010
Michael Robinson,27.0,SEA,FB,11.0,4.0,12.0,77.0,0.0,9.0,83.3,17.0,6.4,7.0,1.1,0.0,,2010
Mike Thomas,23.0,JAX,WR,16.0,11.0,12.0,114.0,0.0,5.0,58.3,33.0,9.5,7.1,0.8,3.0,,2010
Kerry Collins,38.0,TEN,QB,10.0,7.0,10.0,1.0,0.0,1.0,10.0,4.0,0.1,0.1,1.0,5.0,,2010
Jacoby Ford,23.0,OAK,WR,16.0,9.0,10.0,155.0,2.0,7.0,80.0,71.0,15.5,9.7,0.6,3.0,,2010
Brian Hoyer,25.0,NWE,QB,5.0,0.0,10.0,-8.0,0.0,0.0,0.0,1.0,-0.8,-1.6,2.0,0.0,,2010
Gartrell Johnson,24.0,ATL,RB,9.0,0.0,10.0,36.0,0.0,2.0,20.0,23.0,3.6,4.0,1.1,1.0,,2010
John Skelton,22.0,ARI,QB,5.0,4.0,10.0,49.0,0.0,3.0,40.0,16.0,4.9,9.8,2.0,3.0,,2010
Rock Cartwright,31.0,OAK,FB,16.0,0.0,9.0,22.0,0.0,2.0,22.2,10.0,2.4,1.4,0.6,0.0,,2010
Jonathan Dwyer,21.0,PIT,RB,1.0,0.0,9.0,28.0,0.0,0.0,0.0,7.0,3.1,28.0,9.0,0.0,,2010
Matt Flynn,25.0,GNB,QB,7.0,1.0,9.0,26.0,0.0,2.0,33.3,12.0,2.9,3.7,1.3,1.0,,2010
Quinton Ganther,26.0,2TM,RB,11.0,1.0,9.0,18.0,0.0,1.0,33.3,11.0,2.0,1.6,0.8,0.0,,2010
Quinton Ganther,26.0,BUF,RB,8.0,0.0,9.0,18.0,0.0,1.0,33.3,11.0,2.0,2.3,1.1,0.0,,2010
Chad Hall,24.0,PHI,WR,8.0,1.0,9.0,29.0,0.0,3.0,44.4,8.0,3.2,3.6,1.1,0.0,,2010
Brian Leonard,26.0,CIN,RB,11.0,0.0,9.0,61.0,0.0,4.0,55.6,42.0,6.8,5.5,0.8,0.0,,2010
John Conner,23.0,NYJ,RB,16.0,0.0,8.0,44.0,1.0,2.0,37.5,16.0,5.5,2.8,0.5,0.0,,2010
Jake Delhomme,35.0,CLE,QB,5.0,4.0,8.0,-2.0,0.0,1.0,12.5,2.0,-0.3,-0.4,1.6,3.0,,2010
Kevin Faulk,34.0,NWE,RB,2.0,2.0,8.0,45.0,0.0,1.0,50.0,11.0,5.6,22.5,4.0,0.0,,2010
Ryan Grant,28.0,GNB,RB,1.0,1.0,8.0,45.0,0.0,2.0,37.5,18.0,5.6,45.0,8.0,0.0,,2010
Danny Amendola,25.0,STL,WR,16.0,6.0,7.0,81.0,0.0,4.0,71.4,30.0,11.6,5.1,0.4,2.0,,2010
Miles Austin,26.0,DAL,WR,16.0,16.0,7.0,93.0,1.0,3.0,57.1,60.0,13.3,5.8,0.4,1.0,PB,2010
Charlie Batch,36.0,PIT,QB,3.0,2.0,7.0,30.0,0.0,2.0,28.6,24.0,4.3,10.0,2.3,2.0,,2010
Kyle Boller,29.0,OAK,QB,5.0,0.0,7.0,18.0,0.0,1.0,28.6,15.0,2.6,3.6,1.4,1.0,,2010
Nate Burleson,29.0,DET,WR,14.0,14.0,7.0,81.0,0.0,4.0,71.4,25.0,11.6,5.8,0.5,2.0,,2010
Tony Fiammetta,24.0,CAR,FB,14.0,9.0,7.0,22.0,0.0,4.0,57.1,11.0,3.1,1.6,0.5,0.0,,2010
Devin Hester,28.0,CHI,WR,16.0,13.0,7.0,30.0,0.0,2.0,57.1,11.0,4.3,1.9,0.4,0.0,"PB,AP-1",2010
Tarvaris Jackson,27.0,MIN,QB,3.0,1.0,7.0,63.0,0.0,3.0,42.9,33.0,9.0,21.0,2.3,1.0,,2010
Seneca Wallace,30.0,CLE,QB,8.0,4.0,7.0,9.0,0.0,1.0,28.6,6.0,1.3,1.1,0.9,1.0,,2010
Thomas Clayton,26.0,2TM,RB,3.0,0.0,7.0,17.0,0.0,1.0,28.6,5.0,2.4,5.7,2.3,0.0,,2010
Thomas Clayton,26.0,CLE,RB,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,,2010
