Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Maurice Morris,20.0,9.0,53.0,0.0,5.9,2.7,2004
Josh Parry,18.0,9.0,75.0,0.0,8.3,4.2,2004
Rob Konrad,18.0,8.0,69.0,1.0,8.6,3.8,2004
Jameel Cook,12.0,7.0,44.0,1.0,6.3,3.7,2004
Marc Edwards,8.0,7.0,41.0,0.0,5.9,5.1,2004
James Mungro,8.0,7.0,36.0,3.0,5.1,4.5,2004
Terrelle Smith,12.0,7.0,39.0,0.0,5.6,3.3,2004
Jerome Bettis,8.0,6.0,46.0,0.0,7.7,5.8,2004
James Jackson,8.0,6.0,22.0,0.0,3.7,2.8,2004
Mike Karney,7.0,6.0,42.0,0.0,7.0,6.0,2004
Duce Staley,12.0,6.0,55.0,0.0,9.2,4.6,2004
Jamel White,9.0,6.0,21.0,0.0,3.5,2.3,2004
Jamel White,7.0,4.0,17.0,0.0,4.3,2.4,2004
Jamel White,2.0,2.0,4.0,0.0,2.0,2.0,2004
Tatum Bell,7.0,5.0,80.0,0.0,16.0,11.4,2004
Tony Hollings,7.0,5.0,46.0,0.0,9.2,6.6,2004
Najeh Davenport,4.0,4.0,33.0,0.0,8.3,8.3,2004
Chris Fuamatu-Ma'afala,6.0,4.0,19.0,0.0,4.8,3.2,2004
Troy Hambrick,5.0,4.0,16.0,1.0,4.0,3.2,2004
Arlen Harris,4.0,4.0,44.0,0.0,11.0,11.0,2004
Jamar Martin,8.0,4.0,15.0,0.0,3.8,1.9,2004
Moran Norris,5.0,4.0,13.0,0.0,3.3,2.6,2004
Jon Ritchie,6.0,4.0,36.0,0.0,9.0,6.0,2004
Jamal Robertson,5.0,4.0,34.0,0.0,8.5,6.8,2004
Stephen Trejo,4.0,4.0,37.0,0.0,9.3,9.3,2004
Michael Turner,5.0,4.0,8.0,0.0,2.0,1.6,2004
T.J. Duckett,3.0,3.0,15.0,0.0,5.0,5.0,2004
Adimchinobe Echemandu,4.0,3.0,25.0,0.0,8.3,6.3,2004
Leonard Henry,6.0,3.0,12.0,0.0,4.0,2.0,2004
Chris Hetherington,4.0,3.0,28.0,0.0,9.3,7.0,2004
Greg Jones,10.0,3.0,13.0,0.0,4.3,1.3,2004
Willie Parker,7.0,3.0,16.0,0.0,5.3,2.3,2004
Chris Perry,3.0,3.0,33.0,0.0,11.0,11.0,2004
Andrew Pinnock,3.0,3.0,26.0,0.0,8.7,8.7,2004
Shaud Williams,3.0,3.0,19.0,0.0,6.3,6.3,2004
David Allen,2.0,2.0,8.0,0.0,4.0,4.0,2004
B.J. Askew,2.0,2.0,12.0,0.0,6.0,6.0,2004
Jesse Chatman,2.0,2.0,17.0,0.0,8.5,8.5,2004
Larry Croom,5.0,2.0,16.0,0.0,8.0,3.2,2004
Stephen Davis,2.0,2.0,32.0,0.0,16.0,16.0,2004
Heath Evans,4.0,2.0,12.0,0.0,6.0,3.0,2004
Garrison Hearst,3.0,2.0,20.0,0.0,10.0,6.7,2004
Nick Luchey,4.0,2.0,20.0,0.0,10.0,5.0,2004
Eric McCoo,5.0,2.0,15.0,0.0,7.5,3.0,2004
Fred McCrary,4.0,2.0,23.0,0.0,11.5,5.8,2004
Adrian Peterson,2.0,2.0,30.0,0.0,15.0,15.0,2004
Stanley Pritchett,4.0,2.0,5.0,1.0,2.5,1.3,2004
Dominic Rhodes,4.0,2.0,24.0,0.0,12.0,6.0,2004
Ian Smart,2.0,2.0,10.0,0.0,5.0,5.0,2004
Musa Smith,4.0,2.0,31.0,0.0,15.5,7.8,2004
Thomas Tapeh,2.0,2.0,15.0,0.0,7.5,7.5,2004
Rabih Abdullah,2.0,1.0,9.0,0.0,9.0,4.5,2004
Jarrod Baxter,2.0,1.0,3.0,0.0,3.0,1.5,2004
Joe Burns,3.0,1.0,7.0,0.0,7.0,2.3,2004
Mike Cloud,1.0,1.0,3.0,0.0,3.0,3.0,2004
Greg Comella,1.0,1.0,12.0,0.0,12.0,12.0,2004
Ron Dayne,4.0,1.0,7.0,0.0,7.0,1.8,2004
Doug Easlick,2.0,1.0,4.0,0.0,4.0,2.0,2004
Jasen Isom,2.0,1.0,1.0,0.0,1.0,0.5,2004
Vick King,2.0,1.0,8.0,0.0,8.0,4.0,2004
George Layne,1.0,1.0,6.0,0.0,6.0,6.0,2004
ReShard Lee,3.0,1.0,4.0,0.0,4.0,1.3,2004
Larry Ned,1.0,1.0,9.0,0.0,9.0,9.0,2004
Lousaka Polite,1.0,1.0,4.0,0.0,4.0,4.0,2004
B.J. Sams,5.0,1.0,2.0,0.0,2.0,0.4,2004
Mike Sellers,2.0,1.0,14.0,0.0,14.0,7.0,2004
Rod Smart,1.0,1.0,5.0,0.0,5.0,5.0,2004
Damien Anderson,0.0,0.0,0.0,0.0,0.0,0.0,2004
Brandon Bennett,0.0,0.0,0.0,0.0,0.0,0.0,2004
Dante Brown,0.0,0.0,0.0,0.0,0.0,0.0,2004
Kerry Carter,0.0,0.0,0.0,0.0,0.0,0.0,2004
Ki-Jana Carter,1.0,0.0,0.0,0.0,0.0,0.0,2004
Rock Cartwright,1.0,0.0,0.0,0.0,0.0,0.0,2004
Cedric Cobbs,0.0,0.0,0.0,0.0,0.0,0.0,2004
Omar Easy,0.0,0.0,0.0,0.0,0.0,0.0,2004
Brock Forsey,0.0,0.0,0.0,0.0,0.0,0.0,2004
Earnest Graham,1.0,0.0,0.0,0.0,0.0,0.0,2004
Joey Harris,3.0,0.0,0.0,0.0,0.0,0.0,2004
Fred McAfee,0.0,0.0,0.0,0.0,0.0,0.0,2004
Cecil Sapp,2.0,0.0,0.0,0.0,0.0,0.0,2004
Walter Williams,0.0,0.0,0.0,0.0,0.0,0.0,2004
Jason Wright,1.0,0.0,0.0,0.0,0.0,0.0,2004
